,Sema4d
38263,2.0
38264,3.0
38265,3.0
38266,1.0
38267,2.0
38268,5.0
38269,1.0
38270,2.0
38271,0.0
38272,0.0
38273,2.0
38274,0.0
38275,0.0
38276,8.0
38277,4.0
38278,0.0
38279,0.0
38280,3.0
38281,0.0
38282,2.0
38283,1.0
38284,2.0
38285,4.0
38286,4.0
38287,3.0
38288,0.0
38289,0.0
38290,0.0
38291,1.0
38292,2.0
38293,1.0
38294,3.0
38295,3.0
38296,1.0
38297,0.0
38298,1.0
38299,1.0
38300,4.0
38301,0.0
38302,2.0
38303,2.0
38304,0.0
38305,1.0
38306,4.0
38307,0.0
38308,0.0
38309,0.0
38310,4.0
38311,0.0
38312,0.0
38313,1.0
38314,1.0
38315,2.0
38316,3.0
38317,0.0
38318,0.0
38319,59.0
38320,1.0
38321,1.0
38322,4.0
38323,3.0
38324,0.0
38325,0.0
38326,0.0
38327,1.0
38328,0.0
38329,4.0
38330,0.0
38331,6.0
38332,0.0
38333,0.0
38334,0.0
38335,0.0
38336,0.0
38337,0.0
38338,2.0
38339,1.0
38340,0.0
38341,0.0
38342,0.0
38343,0.0
38344,0.0
38345,4.0
38346,0.0
38347,0.0
38348,0.0
38349,2.0
38350,2.0
38351,2.0
38352,1.0
38353,0.0
38354,0.0
38355,1.0
38356,0.0
38357,2.0
38358,0.0
38359,2.0
38360,1.0
38361,3.0
38362,4.0
38363,3.0
38364,0.0
38365,2.0
38366,0.0
38367,0.0
38368,0.0
38369,2.0
38370,0.0
38371,2.0
38372,2.0
38373,2.0
38374,2.0
38375,6.0
38376,1.0
38377,1.0
38378,2.0
38379,0.0
38380,0.0
38381,2.0
38382,2.0
38383,0.0
38384,0.0
38385,1.0
38386,1.0
38387,1.0
38388,0.0
38389,2.0
38390,1.0
38391,2.0
38392,1.0
38393,1.0
38394,5.0
38395,0.0
38396,1.0
38397,0.0
38398,0.0
38399,6.0
38400,0.0
38401,0.0
38402,2.0
38403,5.0
38404,1.0
38405,2.0
38406,1.0
38407,0.0
38408,1.0
38409,0.0
38410,0.0
38411,0.0
38412,1.0
38413,3.0
38414,2.0
38415,1.0
38416,0.0
38417,0.0
38418,0.0
38419,2.0
38420,0.0
38421,1.0
38422,0.0
38423,1.0
38424,1.0
38425,0.0
38426,0.0
38427,2.0
38428,0.0
38429,3.0
38430,0.0
38431,2.0
38432,0.0
38433,0.0
38434,0.0
38435,3.0
38436,0.0
38437,2.0
38438,0.0
38439,0.0
38440,2.0
38441,1.0
38442,1.0
38443,0.0
38444,1.0
38445,1.0
38446,0.0
38447,0.0
38448,3.0
38449,0.0
38450,5.0
38451,2.0
38452,2.0
38453,1.0
38454,4.0
38455,4.0
38456,1.0
38457,0.0
38458,0.0
38459,1.0
38460,2.0
38461,0.0
38462,0.0
38463,0.0
38464,0.0
38465,1.0
38466,1.0
38467,2.0
38468,0.0
38469,3.0
38470,4.0
38471,0.0
38472,2.0
38473,0.0
38474,0.0
38475,0.0
38476,4.0
38477,1.0
38478,2.0
38479,0.0
38480,2.0
38481,2.0
38482,0.0
38483,3.0
38484,6.0
38485,2.0
38486,1.0
38487,0.0
38488,0.0
38489,1.0
38490,3.0
38491,1.0
38492,2.0
38493,0.0
38494,0.0
38495,3.0
38496,0.0
38497,0.0
38498,0.0
38499,2.0
38500,0.0
38501,0.0
38502,2.0
38503,0.0
38504,0.0
38505,0.0
38506,0.0
38507,0.0
38508,0.0
38509,1.0
38510,2.0
38511,1.0
38512,0.0
38513,1.0
38514,1.0
38515,1.0
38516,2.0
38517,0.0
38518,1.0
38519,2.0
38520,0.0
38521,2.0
38522,2.0
38523,2.0
38524,0.0
38525,1.0
38526,4.0
38527,0.0
38528,0.0
38529,0.0
38530,1.0
38531,1.0
38532,4.0
38533,4.0
38534,1.0
38535,0.0
38536,0.0
38537,1.0
38538,1.0
38539,2.0
38540,0.0
38541,1.0
38542,0.0
38543,1.0
38544,0.0
38545,3.0
38546,0.0
38547,2.0
38548,1.0
38549,1.0
38550,0.0
38551,4.0
38552,2.0
38553,3.0
38554,2.0
38555,3.0
38556,1.0
38557,0.0
38558,0.0
38559,3.0
38560,0.0
38561,1.0
38562,0.0
38563,1.0
38564,0.0
38565,0.0
38566,1.0
38567,1.0
38568,1.0
38569,0.0
38570,0.0
38571,1.0
38572,2.0
38573,2.0
38574,0.0
38575,10.0
38576,1.0
38577,0.0
38578,0.0
38579,0.0
38580,3.0
38581,2.0
38582,2.0
38583,5.0
38584,0.0
38585,5.0
38586,1.0
38587,0.0
38588,1.0
38589,0.0
38590,3.0
38591,1.0
38592,0.0
38593,1.0
38594,0.0
38595,1.0
38596,1.0
38597,3.0
38598,0.0
38599,0.0
38600,0.0
38601,4.0
38602,0.0
38603,1.0
38604,2.0
38605,0.0
38606,0.0
38607,0.0
38608,8.0
38609,1.0
38610,1.0
38611,2.0
38612,0.0
38613,3.0
38614,0.0
38615,0.0
38616,4.0
38617,1.0
38618,1.0
38619,3.0
38620,0.0
38621,3.0
38622,0.0
38623,0.0
38624,3.0
38625,2.0
38626,1.0
38627,2.0
38628,0.0
38629,0.0
38630,2.0
38631,4.0
38632,3.0
38633,4.0
38634,3.0
38635,0.0
38636,2.0
38637,3.0
38638,29.0
38639,2.0
38640,0.0
38641,1.0
38642,5.0
38643,0.0
38644,1.0
38645,2.0
38646,0.0
38647,1.0
38648,0.0
38649,2.0
38650,0.0
38651,10.0
38652,1.0
38653,0.0
38654,0.0
38655,10.0
38656,1.0
38657,5.0
38658,1.0
38659,2.0
38660,0.0
38661,3.0
38662,1.0
38663,1.0
38664,0.0
38665,0.0
38666,0.0
38667,1.0
38668,1.0
38669,0.0
38670,0.0
38671,6.0
38672,0.0
38673,3.0
38674,30.0
38675,1.0
38676,0.0
38677,0.0
38678,0.0
38679,0.0
38680,0.0
38681,1.0
38682,0.0
38683,0.0
38684,1.0
38685,3.0
38686,0.0
38687,2.0
38688,0.0
38689,0.0
38690,0.0
38691,0.0
38692,0.0
38693,6.0
38694,1.0
38695,1.0
38696,1.0
38697,0.0
38698,0.0
38699,1.0
38700,3.0
38701,0.0
38702,1.0
38703,0.0
38704,1.0
38705,1.0
38706,1.0
38707,3.0
38708,4.0
38709,0.0
38710,0.0
38711,1.0
38712,3.0
38713,0.0
38714,5.0
38715,0.0
38716,4.0
38717,0.0
38718,2.0
38719,5.0
38720,1.0
38721,3.0
38722,1.0
38723,0.0
38724,0.0
38725,1.0
38726,0.0
38727,0.0
38728,0.0
38729,0.0
38730,1.0
38731,0.0
38732,0.0
38733,0.0
38734,1.0
38735,0.0
38736,0.0
38737,0.0
38738,0.0
38739,0.0
38740,0.0
38741,1.0
38742,0.0
38743,0.0
38744,0.0
38745,3.0
38746,0.0
38747,1.0
38748,3.0
38749,0.0
38750,0.0
38751,0.0
38752,2.0
38753,0.0
38754,0.0
38755,0.0
38756,1.0
38757,4.0
38758,0.0
38759,2.0
38760,0.0
38761,3.0
38762,1.0
38763,0.0
38764,1.0
38765,1.0
38766,0.0
38767,2.0
38768,0.0
38769,3.0
38770,1.0
38771,2.0
38772,0.0
38773,0.0
38774,2.0
38775,2.0
38776,2.0
38777,0.0
38778,1.0
38779,0.0
38780,0.0
38781,2.0
38782,0.0
38783,0.0
38784,0.0
38785,0.0
38786,3.0
38787,0.0
38788,1.0
38789,4.0
38790,4.0
38791,6.0
38792,0.0
38793,3.0
38794,0.0
38795,3.0
38796,0.0
38797,3.0
38798,1.0
38799,1.0
38800,0.0
38801,0.0
38802,3.0
38803,0.0
38804,1.0
38805,5.0
38806,2.0
38807,1.0
38808,1.0
38809,4.0
38810,4.0
38811,4.0
38812,3.0
38813,5.0
38814,4.0
38815,1.0
38816,0.0
38817,2.0
38818,2.0
38819,4.0
38820,1.0
38821,1.0
38822,0.0
38823,2.0
38824,0.0
38825,1.0
38826,3.0
38827,0.0
38828,2.0
38829,5.0
38830,2.0
38831,0.0
38832,2.0
38833,2.0
38834,0.0
38835,0.0
38836,3.0
38837,4.0
38838,2.0
38839,0.0
38840,1.0
38841,0.0
38842,1.0
38843,3.0
38844,0.0
38845,1.0
38846,0.0
38847,2.0
38848,6.0
38849,3.0
38850,0.0
38851,0.0
38852,2.0
38853,0.0
38854,3.0
38855,0.0
38856,2.0
38857,0.0
38858,0.0
38859,0.0
38860,0.0
38861,5.0
38862,0.0
38863,0.0
38864,0.0
38865,0.0
38866,0.0
38867,0.0
38868,0.0
38869,2.0
38870,0.0
38871,1.0
38872,1.0
38873,4.0
38874,3.0
38875,2.0
38876,3.0
38877,0.0
38878,2.0
38879,0.0
38880,0.0
38881,0.0
38882,0.0
38883,0.0
38884,6.0
38885,2.0
38886,0.0
38887,0.0
38888,0.0
38889,0.0
38890,3.0
38891,0.0
38892,2.0
38893,1.0
38894,3.0
38895,3.0
38896,0.0
38897,0.0
38898,0.0
38899,1.0
38900,0.0
38901,1.0
38902,0.0
38903,0.0
38904,2.0
38905,0.0
38906,2.0
38907,2.0
38908,1.0
38909,3.0
38910,0.0
38911,0.0
38912,0.0
38913,0.0
38914,0.0
38915,5.0
38916,1.0
38917,1.0
38918,3.0
38919,1.0
38920,0.0
38921,1.0
38922,0.0
38923,3.0
38924,0.0
38925,0.0
38926,1.0
38927,3.0
38928,2.0
38929,1.0
38930,2.0
38931,4.0
38932,1.0
38933,2.0
38934,0.0
38935,0.0
38936,1.0
38937,1.0
38938,2.0
38939,0.0
38940,3.0
38941,0.0
38942,2.0
38943,0.0
38944,0.0
38945,4.0
38946,2.0
38947,1.0
38948,3.0
38949,0.0
38950,2.0
38951,2.0
38952,0.0
38953,0.0
38954,1.0
38955,2.0
38956,2.0
38957,1.0
38958,0.0
38959,3.0
38960,0.0
38961,1.0
38962,1.0
38963,2.0
38964,0.0
38965,2.0
38966,1.0
38967,1.0
38968,0.0
38969,1.0
38970,0.0
38971,4.0
38972,3.0
38973,3.0
38974,0.0
38975,0.0
38976,0.0
38977,1.0
38978,2.0
38979,0.0
38980,0.0
38981,0.0
38982,1.0
38983,0.0
38984,3.0
38985,2.0
38986,1.0
38987,1.0
38988,0.0
38989,2.0
38990,1.0
38991,1.0
38992,1.0
38993,4.0
38994,1.0
38995,0.0
38996,0.0
38997,1.0
38998,1.0
38999,0.0
39000,3.0
39001,1.0
39002,2.0
39003,2.0
39004,1.0
39005,2.0
39006,1.0
39007,3.0
39008,0.0
39009,0.0
39010,3.0
39011,3.0
39012,0.0
39013,0.0
39014,0.0
39015,0.0
39016,0.0
39017,1.0
39018,0.0
39019,1.0
39020,0.0
39021,1.0
39022,0.0
39023,2.0
39024,3.0
39025,4.0
39026,1.0
39027,0.0
39028,2.0
39029,2.0
39030,0.0
39031,2.0
39032,0.0
39033,1.0
39034,3.0
39035,1.0
39036,1.0
39037,1.0
39038,0.0
39039,2.0
39040,0.0
39041,3.0
39042,1.0
39043,1.0
39044,3.0
39045,0.0
39046,0.0
39047,0.0
39048,0.0
39049,2.0
39050,3.0
39051,2.0
39052,1.0
39053,2.0
39054,0.0
39055,3.0
39056,0.0
39057,0.0
39058,2.0
39059,1.0
39060,0.0
39061,2.0
39062,0.0
39063,0.0
39064,0.0
39065,0.0
39066,1.0
39067,0.0
39068,0.0
39069,0.0
39070,0.0
39071,5.0
39072,0.0
39073,0.0
39074,0.0
39075,0.0
39076,2.0
39077,0.0
39078,2.0
39079,0.0
39080,2.0
39081,3.0
39082,1.0
39083,0.0
39084,9.0
39085,2.0
39086,1.0
39087,3.0
39088,0.0
39089,0.0
39090,0.0
39091,0.0
39092,2.0
39093,1.0
39094,2.0
39095,0.0
39096,0.0
39097,1.0
39098,1.0
39099,2.0
39100,0.0
39101,0.0
39102,0.0
39103,0.0
39104,1.0
39105,3.0
39106,5.0
39107,1.0
39108,2.0
39109,2.0
39110,1.0
39111,0.0
39112,1.0
39113,1.0
39114,2.0
39115,2.0
39116,6.0
39117,2.0
39118,0.0
39119,1.0
39120,0.0
39121,1.0
39122,0.0
39123,1.0
39124,1.0
39125,1.0
39126,0.0
39127,5.0
39128,0.0
39129,4.0
39130,0.0
39131,1.0
39132,0.0
39133,3.0
39134,5.0
39135,1.0
39136,3.0
39137,5.0
39138,0.0
39139,8.0
39140,5.0
39141,2.0
39142,0.0
39143,0.0
39144,0.0
39145,5.0
39146,1.0
39147,1.0
39148,6.0
39149,0.0
39150,2.0
39151,0.0
39152,1.0
39153,2.0
39154,0.0
39155,0.0
39156,1.0
39157,0.0
39158,1.0
39159,3.0
39160,5.0
39161,4.0
39162,1.0
39163,1.0
39164,1.0
39165,0.0
39166,2.0
39167,1.0
39168,0.0
39169,4.0
39170,0.0
39171,1.0
39172,5.0
39173,0.0
39174,0.0
39175,0.0
39176,16.0
39177,4.0
39178,1.0
39179,0.0
39180,1.0
39181,2.0
39182,1.0
39183,1.0
39184,0.0
39185,6.0
39186,1.0
39187,2.0
39188,0.0
39189,5.0
39190,3.0
39191,0.0
39192,1.0
39193,0.0
39194,0.0
39195,0.0
39196,1.0
39197,6.0
39198,0.0
39199,2.0
39200,2.0
39201,1.0
39202,1.0
39203,5.0
39204,1.0
39205,0.0
39206,0.0
39207,3.0
39208,0.0
39209,4.0
39210,0.0
39211,6.0
39212,2.0
39213,3.0
39214,0.0
39215,0.0
39216,0.0
39217,8.0
39218,0.0
39219,0.0
39220,1.0
39221,3.0
39222,2.0
39223,7.0
39224,0.0
39225,1.0
39226,3.0
39227,3.0
39228,0.0
39229,0.0
39230,1.0
39231,0.0
39232,0.0
39233,0.0
39234,1.0
39235,2.0
39236,0.0
39237,1.0
39238,0.0
39239,0.0
39240,3.0
39241,2.0
39242,1.0
39243,0.0
39244,1.0
39245,0.0
39246,1.0
39247,1.0
39248,3.0
39249,3.0
39250,3.0
39251,3.0
39252,1.0
39253,5.0
39254,3.0
39255,3.0
39256,0.0
39257,1.0
39258,0.0
39259,7.0
39260,0.0
39261,3.0
39262,0.0
39263,2.0
39264,7.0
39265,0.0
39266,1.0
39267,3.0
39268,1.0
39269,3.0
39270,1.0
39271,2.0
39272,1.0
39273,1.0
39274,0.0
39275,0.0
39276,4.0
39277,0.0
39278,5.0
39279,0.0
39280,1.0
39281,3.0
39282,0.0
39283,0.0
39284,0.0
39285,0.0
39286,2.0
39287,0.0
39288,0.0
39289,3.0
39290,2.0
39291,5.0
39292,3.0
39293,2.0
39294,0.0
39295,1.0
39296,14.0
39297,0.0
39298,0.0
39299,7.0
39300,1.0
39301,0.0
39302,2.0
39303,1.0
39304,0.0
39305,0.0
39306,0.0
39307,2.0
39308,1.0
39309,3.0
39310,1.0
39311,2.0
39312,2.0
39313,2.0
39314,0.0
39315,1.0
39316,4.0
39317,6.0
39318,2.0
39319,0.0
39320,1.0
39321,0.0
39322,1.0
39323,2.0
39324,1.0
39325,1.0
39326,3.0
39327,5.0
39328,2.0
39329,3.0
39330,5.0
39331,1.0
39332,1.0
39333,3.0
39334,2.0
39335,0.0
39336,11.0
39337,3.0
39338,1.0
39339,2.0
39340,1.0
39341,1.0
39342,0.0
39343,1.0
39344,5.0
39345,6.0
39346,5.0
39347,7.0
39348,18.0
39349,3.0
39350,0.0
39351,0.0
39352,4.0
39353,0.0
39354,3.0
39355,0.0
39356,1.0
39357,2.0
39358,1.0
39359,8.0
39360,1.0
39361,4.0
39362,13.0
39363,5.0
39364,0.0
39365,0.0
39366,0.0
39367,6.0
39368,3.0
39369,0.0
39370,12.0
39371,9.0
39372,0.0
39373,7.0
39374,0.0
39375,0.0
39376,0.0
39377,4.0
39378,1.0
39379,0.0
39380,1.0
39381,1.0
39382,0.0
39383,5.0
39384,1.0
39385,1.0
39386,2.0
39387,7.0
39388,6.0
39389,2.0
39390,7.0
39391,3.0
39392,0.0
39393,7.0
39394,13.0
39395,2.0
39396,0.0
39397,6.0
39398,0.0
39399,10.0
39400,0.0
39401,0.0
39402,6.0
39403,3.0
39404,22.0
39405,0.0
39406,4.0
39407,0.0
39408,19.0
39409,5.0
39410,0.0
39411,0.0
39412,0.0
39413,1.0
39414,4.0
39415,4.0
39416,1.0
39417,4.0
39418,0.0
39419,1.0
39420,1.0
39421,0.0
39422,0.0
39423,10.0
39424,4.0
39425,0.0
39426,1.0
39427,1.0
39428,2.0
39429,0.0
39430,0.0
39431,2.0
39432,0.0
39433,0.0
39434,2.0
39435,0.0
39436,5.0
39437,1.0
39438,2.0
39439,2.0
39440,3.0
39441,0.0
39442,1.0
39443,8.0
39444,8.0
39445,1.0
39446,1.0
39447,2.0
39448,4.0
39449,0.0
39450,1.0
39451,4.0
39452,1.0
39453,0.0
39454,3.0
39455,1.0
39456,2.0
39457,0.0
39458,2.0
39459,0.0
39460,2.0
39461,2.0
39462,0.0
39463,5.0
39464,1.0
39465,1.0
39466,0.0
39467,0.0
39468,8.0
39469,7.0
39470,4.0
39471,7.0
39472,3.0
39473,1.0
39474,0.0
39475,0.0
39476,0.0
39477,3.0
39478,0.0
39479,1.0
39480,6.0
39481,0.0
39482,7.0
39483,3.0
39484,8.0
39485,0.0
39486,1.0
39487,0.0
39488,3.0
39489,4.0
39490,0.0
39491,4.0
39492,1.0
39493,2.0
39494,0.0
39495,0.0
39496,7.0
39497,0.0
39498,1.0
39499,0.0
39500,0.0
39501,0.0
39502,0.0
39503,0.0
39504,1.0
39505,1.0
39506,1.0
39507,0.0
39508,1.0
39509,1.0
39510,0.0
39511,1.0
39512,1.0
39513,1.0
39514,4.0
39515,2.0
39516,2.0
39517,3.0
39518,1.0
39519,0.0
39520,1.0
39521,2.0
39522,1.0
39523,1.0
39524,1.0
39525,5.0
39526,1.0
39527,2.0
39528,2.0
39529,0.0
39530,0.0
39531,1.0
39532,0.0
39533,1.0
39534,0.0
39535,3.0
39536,0.0
39537,0.0
39538,0.0
39539,1.0
39540,0.0
39541,0.0
39542,1.0
39543,3.0
39544,1.0
39545,1.0
39546,4.0
39547,0.0
39548,0.0
39549,4.0
39550,1.0
39551,2.0
39552,0.0
39553,2.0
39554,4.0
39555,1.0
39556,0.0
39557,1.0
39558,1.0
39559,4.0
39560,1.0
39561,11.0
39562,0.0
39563,3.0
39564,0.0
39565,1.0
39566,3.0
39567,1.0
39568,2.0
39569,1.0
39570,0.0
39571,0.0
39572,2.0
39573,2.0
39574,0.0
39575,0.0
39576,1.0
39577,0.0
39578,4.0
39579,0.0
39580,0.0
39581,1.0
39582,0.0
39583,0.0
39584,0.0
39585,1.0
39586,2.0
39587,2.0
39588,0.0
39589,0.0
39590,1.0
39591,0.0
39592,0.0
39593,2.0
39594,8.0
39595,0.0
39596,1.0
39597,0.0
39598,0.0
39599,1.0
39600,0.0
39601,1.0
39602,3.0
39603,0.0
39604,0.0
39605,0.0
39606,0.0
39607,0.0
39608,6.0
39609,2.0
39610,0.0
39611,1.0
39612,0.0
39613,0.0
39614,0.0
39615,2.0
39616,0.0
39617,1.0
39618,1.0
39619,1.0
39620,1.0
39621,5.0
39622,3.0
39623,0.0
39624,2.0
39625,0.0
39626,1.0
39627,3.0
39628,1.0
39629,1.0
39630,0.0
39631,0.0
39632,0.0
39633,3.0
39634,1.0
39635,0.0
39636,1.0
39637,1.0
39638,2.0
39639,0.0
39640,4.0
39641,0.0
39642,0.0
39643,0.0
39644,1.0
39645,0.0
39646,1.0
39647,1.0
39648,7.0
39649,0.0
39650,0.0
39651,0.0
39652,1.0
39653,1.0
39654,0.0
39655,0.0
39656,0.0
39657,1.0
39658,0.0
39659,0.0
39660,0.0
39661,0.0
39662,9.0
39663,0.0
39664,0.0
39665,3.0
39666,6.0
39667,0.0
39668,0.0
39669,1.0
39670,3.0
39671,0.0
39672,0.0
39673,0.0
39674,0.0
39675,4.0
39676,0.0
39677,1.0
39678,1.0
39679,1.0
39680,3.0
39681,0.0
39682,0.0
39683,0.0
39684,1.0
39685,1.0
39686,0.0
39687,9.0
39688,0.0
39689,3.0
39690,0.0
39691,0.0
39692,13.0
39693,0.0
39694,1.0
39695,2.0
39696,0.0
39697,0.0
39698,1.0
39699,11.0
39700,2.0
39701,0.0
39702,0.0
39703,0.0
39704,41.0
39705,2.0
39706,0.0
39707,3.0
39708,0.0
39709,0.0
39710,0.0
39711,0.0
39712,0.0
39713,0.0
39714,0.0
39715,1.0
39716,2.0
39717,2.0
39718,0.0
39719,3.0
39720,2.0
39721,1.0
39722,0.0
39723,0.0
39724,0.0
39725,1.0
39726,0.0
39727,0.0
39728,8.0
39729,1.0
39730,0.0
39731,0.0
39732,0.0
39733,0.0
39734,0.0
39735,0.0
39736,0.0
39737,1.0
39738,1.0
39739,2.0
39740,2.0
39741,0.0
39742,12.0
39743,0.0
39744,1.0
39745,0.0
39746,1.0
39747,2.0
39748,4.0
39749,0.0
39750,0.0
39751,0.0
39752,0.0
39753,0.0
39754,0.0
39755,2.0
39756,1.0
39757,0.0
39758,2.0
39759,0.0
39760,0.0
39761,7.0
39762,1.0
39763,1.0
39764,0.0
39765,0.0
39766,1.0
39767,0.0
39768,1.0
39769,7.0
39770,2.0
39771,1.0
39772,1.0
39773,6.0
39774,0.0
39775,6.0
39776,1.0
39777,0.0
39778,6.0
39779,0.0
39780,2.0
39781,7.0
39782,0.0
39783,3.0
39784,1.0
39785,4.0
39786,0.0
39787,1.0
39788,1.0
39789,0.0
39790,5.0
39791,2.0
39792,2.0
39793,0.0
39794,1.0
39795,5.0
39796,1.0
39797,1.0
39798,0.0
39799,0.0
39800,2.0
39801,0.0
39802,3.0
39803,0.0
39804,0.0
39805,1.0
39806,0.0
39807,0.0
39808,2.0
39809,6.0
39810,3.0
39811,2.0
39812,1.0
39813,2.0
39814,0.0
39815,0.0
39816,1.0
39817,0.0
39818,0.0
39819,2.0
39820,3.0
39821,0.0
39822,3.0
39823,0.0
39824,1.0
39825,0.0
39826,1.0
39827,0.0
39828,3.0
39829,2.0
39830,0.0
39831,1.0
39832,0.0
39833,8.0
39834,3.0
39835,1.0
39836,1.0
39837,0.0
39838,3.0
39839,0.0
39840,3.0
39841,0.0
39842,1.0
39843,0.0
39844,1.0
39845,0.0
39846,0.0
39847,1.0
39848,0.0
39849,1.0
39850,1.0
39851,3.0
39852,0.0
39853,4.0
39854,1.0
39855,1.0
39856,2.0
39857,3.0
39858,0.0
39859,3.0
39860,0.0
39861,0.0
39862,3.0
39863,2.0
39864,1.0
39865,0.0
39866,0.0
39867,0.0
39868,20.0
39869,1.0
39870,2.0
39871,9.0
39872,2.0
39873,2.0
39874,4.0
39875,29.0
39876,0.0
39877,3.0
39878,0.0
39879,0.0
39880,4.0
39881,3.0
39882,0.0
39883,1.0
39884,6.0
39885,4.0
39886,0.0
39887,6.0
39888,0.0
39889,0.0
39890,0.0
39891,3.0
39892,0.0
39893,0.0
39894,6.0
39895,0.0
39896,3.0
39897,5.0
39898,0.0
39899,3.0
39900,1.0
39901,0.0
39902,6.0
39903,1.0
39904,1.0
39905,4.0
39906,0.0
39907,1.0
39908,1.0
39909,0.0
39910,1.0
39911,2.0
39912,2.0
39913,0.0
39914,1.0
39915,2.0
39916,0.0
39917,3.0
39918,1.0
39919,2.0
39920,0.0
39921,1.0
39922,8.0
39923,0.0
39924,3.0
39925,0.0
39926,1.0
39927,0.0
39928,0.0
39929,1.0
39930,3.0
39931,9.0
39932,4.0
39933,0.0
39934,1.0
39935,0.0
39936,3.0
39937,3.0
39938,3.0
39939,2.0
39940,1.0
39941,1.0
39942,0.0
39943,2.0
39944,1.0
39945,0.0
39946,0.0
39947,1.0
39948,0.0
39949,1.0
39950,2.0
39951,0.0
39952,1.0
39953,0.0
39954,2.0
39955,0.0
39956,1.0
39957,0.0
39958,2.0
39959,3.0
39960,4.0
39961,2.0
39962,8.0
39963,0.0
39964,0.0
39965,5.0
39966,0.0
39967,6.0
39968,0.0
39969,2.0
39970,1.0
39971,3.0
39972,0.0
39973,2.0
39974,0.0
39975,4.0
39976,5.0
39977,1.0
39978,0.0
39979,0.0
39980,1.0
39981,0.0
39982,0.0
39983,0.0
39984,0.0
39985,0.0
39986,3.0
39987,6.0
39988,4.0
39989,6.0
39990,0.0
39991,1.0
39992,8.0
39993,4.0
39994,5.0
39995,0.0
39996,0.0
39997,2.0
39998,0.0
39999,3.0
40000,2.0
40001,1.0
40002,0.0
40003,2.0
40004,3.0
40005,7.0
40006,8.0
40007,1.0
40008,0.0
40009,0.0
40010,4.0
40011,5.0
40012,2.0
40013,4.0
40014,3.0
40015,0.0
40016,1.0
40017,0.0
40018,0.0
40019,2.0
40020,6.0
40021,2.0
40022,0.0
40023,3.0
40024,1.0
40025,3.0
40026,7.0
40027,5.0
40028,1.0
40029,0.0
40030,1.0
40031,9.0
40032,0.0
40033,0.0
40034,0.0
40035,1.0
40036,1.0
40037,6.0
40038,4.0
40039,2.0
40040,2.0
40041,7.0
40042,2.0
40043,0.0
40044,1.0
40045,2.0
40046,0.0
40047,1.0
40048,3.0
40049,1.0
40050,0.0
40051,3.0
40052,1.0
40053,6.0
40054,2.0
40055,1.0
40056,0.0
40057,0.0
40058,0.0
40059,0.0
40060,0.0
40061,0.0
40062,0.0
40063,3.0
40064,3.0
40065,1.0
40066,2.0
40067,1.0
40068,0.0
40069,0.0
40070,5.0
40071,12.0
40072,3.0
40073,1.0
40074,1.0
40075,4.0
40076,6.0
40077,0.0
40078,0.0
40079,0.0
40080,1.0
40081,0.0
40082,1.0
40083,7.0
40084,2.0
40085,0.0
40086,1.0
40087,0.0
40088,0.0
40089,0.0
40090,3.0
40091,0.0
40092,0.0
40093,0.0
40094,0.0
40095,3.0
40096,1.0
40097,1.0
40098,3.0
40099,11.0
40100,0.0
40101,1.0
40102,0.0
40103,2.0
40104,0.0
40105,0.0
40106,0.0
40107,1.0
40108,0.0
40109,6.0
40110,0.0
40111,2.0
40112,0.0
40113,0.0
40114,0.0
40115,1.0
40116,0.0
40117,9.0
40118,0.0
40119,1.0
40120,0.0
40121,1.0
40122,0.0
40123,0.0
40124,0.0
40125,0.0
40126,1.0
40127,0.0
40128,0.0
40129,2.0
40130,1.0
40131,0.0
40132,13.0
40133,1.0
40134,1.0
40135,0.0
40136,4.0
40137,3.0
40138,0.0
40139,1.0
40140,1.0
40141,0.0
40142,0.0
40143,0.0
40144,0.0
40145,2.0
40146,0.0
40147,4.0
40148,0.0
40149,0.0
40150,0.0
40151,0.0
40152,1.0
40153,0.0
40154,0.0
40155,1.0
40156,2.0
40157,1.0
40158,6.0
40159,1.0
40160,2.0
40161,0.0
40162,6.0
40163,6.0
40164,0.0
40165,0.0
40166,1.0
40167,1.0
40168,3.0
40169,2.0
40170,3.0
40171,0.0
40172,4.0
40173,0.0
40174,16.0
40175,3.0
40176,3.0
40177,2.0
40178,3.0
40179,0.0
40180,2.0
40181,1.0
40182,1.0
40183,1.0
40184,3.0
40185,0.0
40186,2.0
40187,3.0
40188,2.0
40189,8.0
40190,6.0
40191,5.0
40192,0.0
40193,0.0
40194,9.0
40195,0.0
40196,0.0
40197,2.0
40198,0.0
40199,0.0
40200,6.0
40201,6.0
40202,0.0
40203,0.0
40204,0.0
40205,2.0
40206,0.0
40207,2.0
40208,2.0
40209,2.0
40210,0.0
40211,0.0
40212,0.0
40213,5.0
40214,1.0
40215,0.0
40216,5.0
40217,4.0
40218,2.0
40219,2.0
40220,8.0
40221,3.0
40222,6.0
40223,2.0
40224,2.0
40225,2.0
40226,1.0
40227,2.0
40228,1.0
40229,1.0
40230,4.0
40231,3.0
40232,0.0
40233,2.0
40234,2.0
40235,6.0
40236,1.0
40237,0.0
40238,0.0
40239,0.0
40240,4.0
40241,0.0
40242,0.0
40243,3.0
40244,2.0
40245,17.0
40246,1.0
40247,20.0
40248,0.0
40249,0.0
40250,0.0
40251,0.0
40252,0.0
40253,0.0
40254,9.0
40255,1.0
40256,3.0
40257,0.0
40258,0.0
40259,1.0
40260,2.0
40261,4.0
