,Tyro3
63150,14.0
63151,0.0
63152,0.0
63153,3.0
63154,0.0
63155,4.0
63156,1.0
63157,8.0
63158,0.0
63159,1.0
63160,4.0
63161,2.0
63162,0.0
63163,1.0
63164,0.0
63165,1.0
63166,1.0
63167,0.0
63168,12.0
63169,4.0
63170,0.0
63171,4.0
63172,0.0
63173,1.0
63174,9.0
63175,0.0
63176,0.0
63177,6.0
63178,0.0
63179,3.0
63180,4.0
63181,0.0
63182,0.0
63183,0.0
63184,9.0
63185,1.0
63186,0.0
63187,4.0
63188,2.0
63189,1.0
63190,1.0
63191,6.0
63192,6.0
63193,15.0
63194,1.0
63195,1.0
63196,4.0
63197,2.0
63198,16.0
63199,9.0
63200,0.0
63201,6.0
63202,0.0
63203,22.0
63204,0.0
63205,0.0
63206,1.0
63207,13.0
63208,1.0
63209,0.0
63210,14.0
63211,0.0
63212,1.0
63213,0.0
63214,1.0
63215,3.0
63216,0.0
63217,1.0
63218,1.0
63219,4.0
63220,4.0
63221,0.0
63222,0.0
63223,0.0
63224,0.0
63225,9.0
63226,10.0
63227,0.0
63228,11.0
63229,2.0
63230,4.0
63231,0.0
63232,3.0
63233,1.0
63234,0.0
63235,3.0
63236,0.0
63237,0.0
63238,0.0
63239,2.0
63240,0.0
63241,3.0
63242,0.0
63243,8.0
63244,4.0
63245,5.0
63246,12.0
63247,0.0
63248,1.0
63249,0.0
63250,4.0
63251,11.0
63252,0.0
63253,1.0
63254,8.0
63255,0.0
63256,10.0
63257,1.0
63258,1.0
63259,3.0
63260,2.0
63261,0.0
63262,6.0
63263,7.0
63264,8.0
63265,4.0
63266,0.0
63267,0.0
63268,6.0
63269,1.0
63270,10.0
63271,3.0
63272,3.0
63273,13.0
63274,1.0
63275,15.0
63276,0.0
63277,0.0
63278,4.0
63279,3.0
63280,1.0
63281,10.0
63282,16.0
63283,1.0
63284,3.0
63285,0.0
63286,0.0
63287,0.0
63288,1.0
63289,5.0
63290,1.0
63291,0.0
63292,2.0
63293,10.0
63294,5.0
63295,0.0
63296,0.0
63297,0.0
63298,2.0
63299,0.0
63300,1.0
63301,2.0
63302,0.0
63303,0.0
63304,3.0
63305,2.0
63306,2.0
63307,4.0
63308,1.0
63309,12.0
63310,4.0
63311,0.0
63312,1.0
63313,1.0
63314,0.0
63315,0.0
63316,0.0
63317,4.0
63318,2.0
63319,1.0
63320,0.0
63321,2.0
63322,6.0
63323,10.0
63324,5.0
63325,4.0
63326,0.0
63327,0.0
63328,0.0
63329,0.0
63330,1.0
63331,8.0
63332,5.0
63333,18.0
63334,6.0
63335,0.0
63336,0.0
63337,0.0
63338,1.0
63339,0.0
63340,4.0
63341,11.0
63342,0.0
63343,7.0
63344,1.0
63345,2.0
63346,11.0
63347,7.0
63348,0.0
63349,1.0
63350,1.0
63351,14.0
63352,0.0
63353,1.0
63354,3.0
63355,1.0
63356,8.0
63357,8.0
63358,4.0
63359,0.0
63360,0.0
63361,10.0
63362,3.0
63363,8.0
63364,0.0
63365,8.0
63366,0.0
63367,1.0
63368,5.0
63369,3.0
63370,5.0
63371,0.0
63372,7.0
63373,3.0
63374,5.0
63375,1.0
63376,8.0
63377,5.0
63378,6.0
63379,7.0
63380,11.0
63381,0.0
63382,0.0
63383,15.0
63384,4.0
63385,0.0
63386,0.0
63387,0.0
63388,1.0
63389,8.0
63390,1.0
63391,0.0
63392,3.0
63393,5.0
63394,5.0
63395,8.0
63396,0.0
63397,0.0
63398,3.0
63399,2.0
63400,0.0
63401,0.0
63402,7.0
63403,2.0
63404,5.0
63405,3.0
63406,0.0
63407,0.0
63408,0.0
63409,0.0
63410,11.0
63411,0.0
63412,1.0
63413,6.0
63414,8.0
63415,0.0
63416,5.0
63417,7.0
63418,0.0
63419,1.0
63420,0.0
63421,1.0
63422,0.0
63423,3.0
63424,0.0
63425,8.0
63426,0.0
63427,11.0
63428,17.0
63429,6.0
63430,3.0
63431,0.0
63432,3.0
63433,2.0
63434,4.0
63435,2.0
63436,9.0
63437,0.0
63438,8.0
63439,0.0
63440,6.0
63441,3.0
63442,4.0
63443,0.0
63444,4.0
63445,1.0
63446,1.0
63447,2.0
63448,7.0
63449,3.0
63450,3.0
63451,0.0
63452,2.0
63453,0.0
63454,0.0
63455,5.0
63456,2.0
63457,1.0
63458,0.0
63459,6.0
63460,1.0
63461,3.0
63462,4.0
63463,0.0
63464,10.0
63465,0.0
63466,0.0
63467,2.0
63468,1.0
63469,3.0
63470,2.0
63471,1.0
63472,6.0
63473,4.0
63474,1.0
63475,0.0
63476,4.0
63477,0.0
63478,14.0
63479,7.0
63480,1.0
63481,14.0
63482,2.0
63483,0.0
63484,0.0
63485,1.0
63486,0.0
63487,7.0
63488,4.0
63489,0.0
63490,1.0
63491,0.0
63492,0.0
63493,2.0
63494,7.0
63495,2.0
63496,0.0
63497,6.0
63498,11.0
63499,1.0
63500,5.0
63501,0.0
63502,0.0
63503,3.0
63504,0.0
63505,2.0
63506,0.0
63507,13.0
63508,0.0
63509,3.0
63510,2.0
63511,1.0
63512,1.0
63513,2.0
63514,8.0
63515,0.0
63516,3.0
63517,0.0
63518,0.0
63519,0.0
63520,4.0
63521,1.0
63522,3.0
63523,10.0
63524,0.0
63525,4.0
63526,8.0
63527,3.0
63528,5.0
63529,4.0
63530,0.0
63531,1.0
63532,0.0
63533,0.0
63534,5.0
63535,2.0
63536,3.0
63537,11.0
63538,10.0
63539,5.0
63540,7.0
63541,0.0
63542,3.0
63543,0.0
63544,0.0
63545,1.0
63546,0.0
63547,2.0
63548,1.0
63549,6.0
63550,1.0
63551,5.0
63552,2.0
63553,0.0
63554,2.0
63555,1.0
63556,4.0
63557,6.0
63558,8.0
63559,0.0
63560,7.0
63561,1.0
63562,0.0
63563,0.0
63564,9.0
63565,0.0
63566,1.0
63567,0.0
63568,0.0
63569,3.0
63570,7.0
63571,0.0
63572,3.0
63573,3.0
63574,0.0
63575,2.0
63576,18.0
63577,2.0
63578,2.0
63579,0.0
63580,8.0
63581,0.0
63582,6.0
63583,0.0
63584,0.0
63585,6.0
63586,2.0
63587,1.0
63588,0.0
63589,0.0
63590,6.0
63591,9.0
63592,8.0
63593,5.0
63594,8.0
63595,0.0
63596,6.0
63597,1.0
63598,0.0
63599,0.0
63600,1.0
63601,1.0
63602,1.0
63603,0.0
63604,2.0
63605,29.0
63606,37.0
63607,1.0
63608,2.0
63609,3.0
63610,0.0
63611,4.0
63612,0.0
63613,2.0
63614,8.0
63615,0.0
63616,0.0
63617,2.0
63618,0.0
63619,14.0
63620,0.0
63621,5.0
63622,3.0
63623,5.0
63624,1.0
63625,3.0
63626,3.0
63627,8.0
63628,5.0
63629,3.0
63630,5.0
63631,5.0
63632,4.0
63633,2.0
63634,4.0
63635,1.0
63636,3.0
63637,2.0
63638,9.0
63639,3.0
63640,0.0
63641,1.0
63642,1.0
63643,1.0
63644,3.0
63645,4.0
63646,2.0
63647,0.0
63648,2.0
63649,8.0
63650,1.0
63651,1.0
63652,0.0
63653,6.0
63654,0.0
63655,4.0
63656,0.0
63657,5.0
63658,3.0
63659,0.0
63660,0.0
63661,3.0
63662,3.0
63663,0.0
63664,1.0
63665,9.0
63666,3.0
63667,0.0
63668,0.0
63669,0.0
63670,3.0
63671,0.0
63672,1.0
63673,2.0
63674,0.0
63675,0.0
63676,4.0
63677,0.0
63678,0.0
63679,0.0
63680,2.0
63681,20.0
63682,1.0
63683,0.0
63684,2.0
63685,13.0
63686,9.0
63687,0.0
63688,2.0
63689,3.0
63690,6.0
63691,4.0
63692,1.0
63693,0.0
63694,2.0
63695,0.0
63696,0.0
63697,1.0
63698,8.0
63699,3.0
63700,6.0
63701,1.0
63702,2.0
63703,0.0
63704,9.0
63705,0.0
63706,4.0
63707,1.0
63708,0.0
63709,4.0
63710,5.0
63711,3.0
63712,13.0
63713,0.0
63714,0.0
63715,0.0
63716,0.0
63717,8.0
63718,0.0
63719,5.0
63720,3.0
63721,6.0
63722,3.0
63723,0.0
63724,2.0
63725,3.0
63726,0.0
63727,0.0
63728,2.0
63729,2.0
63730,13.0
63731,0.0
63732,5.0
63733,0.0
63734,10.0
63735,6.0
63736,3.0
63737,0.0
63738,0.0
63739,0.0
63740,17.0
63741,6.0
63742,5.0
63743,0.0
63744,9.0
63745,5.0
63746,4.0
63747,3.0
63748,0.0
63749,0.0
63750,0.0
63751,3.0
63752,1.0
63753,16.0
63754,4.0
63755,1.0
63756,2.0
63757,1.0
63758,1.0
63759,0.0
63760,3.0
63761,2.0
63762,1.0
63763,7.0
63764,0.0
63765,0.0
63766,1.0
63767,0.0
63768,10.0
63769,6.0
63770,3.0
63771,9.0
63772,0.0
63773,10.0
63774,4.0
63775,1.0
63776,0.0
63777,0.0
63778,5.0
63779,0.0
63780,3.0
63781,0.0
63782,0.0
63783,9.0
63784,1.0
63785,0.0
63786,1.0
63787,0.0
63788,5.0
63789,6.0
63790,9.0
63791,5.0
63792,0.0
63793,0.0
63794,0.0
63795,0.0
63796,4.0
63797,7.0
63798,2.0
63799,0.0
63800,2.0
63801,2.0
63802,9.0
63803,4.0
63804,3.0
63805,9.0
63806,3.0
63807,0.0
63808,1.0
63809,4.0
63810,0.0
63811,1.0
63812,7.0
63813,0.0
63814,3.0
63815,3.0
63816,3.0
63817,0.0
63818,0.0
63819,1.0
63820,2.0
63821,2.0
63822,1.0
63823,1.0
63824,0.0
63825,2.0
63826,3.0
63827,0.0
63828,1.0
63829,0.0
63830,3.0
63831,0.0
63832,1.0
63833,8.0
63834,3.0
63835,0.0
63836,0.0
63837,1.0
63838,10.0
63839,1.0
63840,3.0
63841,0.0
63842,3.0
63843,7.0
63844,5.0
63845,0.0
63846,1.0
63847,3.0
63848,0.0
63849,0.0
63850,1.0
63851,3.0
63852,9.0
63853,1.0
63854,1.0
63855,10.0
63856,0.0
63857,4.0
63858,3.0
63859,1.0
63860,1.0
63861,8.0
63862,0.0
63863,0.0
63864,1.0
63865,0.0
63866,1.0
63867,10.0
63868,2.0
63869,2.0
63870,12.0
63871,2.0
63872,0.0
63873,0.0
63874,7.0
63875,0.0
63876,0.0
63877,7.0
63878,3.0
63879,1.0
63880,0.0
63881,1.0
63882,0.0
63883,2.0
63884,12.0
63885,1.0
63886,12.0
63887,4.0
63888,0.0
63889,0.0
63890,13.0
63891,1.0
63892,1.0
63893,2.0
63894,3.0
63895,0.0
63896,4.0
63897,3.0
63898,0.0
63899,0.0
63900,3.0
63901,1.0
63902,0.0
63903,1.0
63904,0.0
63905,7.0
63906,0.0
63907,6.0
63908,6.0
63909,4.0
63910,4.0
63911,2.0
63912,0.0
63913,1.0
63914,1.0
63915,1.0
63916,2.0
63917,4.0
63918,0.0
63919,2.0
63920,0.0
63921,15.0
63922,10.0
63923,1.0
63924,4.0
63925,10.0
63926,3.0
63927,0.0
63928,2.0
63929,0.0
63930,0.0
63931,0.0
63932,0.0
63933,1.0
63934,7.0
63935,0.0
63936,0.0
63937,0.0
63938,0.0
63939,0.0
63940,0.0
63941,0.0
63942,0.0
63943,1.0
63944,3.0
63945,0.0
63946,3.0
63947,0.0
63948,0.0
63949,5.0
63950,0.0
63951,2.0
63952,1.0
63953,3.0
63954,2.0
63955,0.0
63956,0.0
63957,0.0
63958,10.0
63959,0.0
63960,0.0
63961,3.0
63962,2.0
63963,3.0
63964,5.0
63965,8.0
63966,1.0
63967,0.0
63968,0.0
63969,1.0
63970,0.0
63971,0.0
63972,1.0
63973,2.0
63974,3.0
63975,8.0
63976,0.0
63977,1.0
63978,1.0
63979,5.0
63980,1.0
63981,0.0
63982,6.0
63983,2.0
63984,8.0
63985,0.0
63986,1.0
63987,1.0
63988,1.0
63989,0.0
63990,0.0
63991,0.0
63992,0.0
63993,0.0
63994,10.0
63995,1.0
63996,0.0
63997,0.0
63998,0.0
63999,0.0
64000,0.0
64001,0.0
64002,0.0
64003,0.0
64004,0.0
64005,1.0
64006,0.0
64007,0.0
64008,0.0
64009,0.0
64010,1.0
64011,1.0
64012,0.0
64013,0.0
64014,0.0
64015,2.0
64016,0.0
64017,0.0
64018,0.0
64019,0.0
64020,0.0
64021,1.0
64022,1.0
64023,0.0
64024,0.0
64025,0.0
64026,0.0
64027,0.0
64028,1.0
64029,1.0
64030,0.0
64031,0.0
64032,0.0
64033,0.0
64034,2.0
64035,1.0
64036,0.0
64037,0.0
64038,0.0
64039,0.0
64040,0.0
64041,0.0
64042,0.0
64043,0.0
64044,1.0
64045,0.0
64046,0.0
64047,0.0
64048,0.0
64049,0.0
64050,0.0
64051,1.0
64052,0.0
64053,0.0
64054,1.0
64055,0.0
64056,3.0
64057,0.0
64058,0.0
64059,0.0
64060,0.0
64061,0.0
64062,0.0
64063,0.0
64064,1.0
64065,0.0
64066,0.0
64067,1.0
64068,0.0
64069,0.0
64070,0.0
64071,6.0
64072,15.0
64073,0.0
64074,1.0
64075,1.0
64076,2.0
64077,0.0
64078,0.0
64079,2.0
64080,0.0
64081,0.0
64082,1.0
64083,0.0
64084,12.0
64085,0.0
64086,0.0
64087,0.0
64088,0.0
64089,0.0
64090,5.0
64091,0.0
64092,0.0
64093,0.0
64094,0.0
64095,12.0
64096,0.0
64097,0.0
64098,0.0
64099,0.0
64100,0.0
64101,0.0
64102,0.0
64103,0.0
64104,1.0
64105,1.0
64106,1.0
64107,0.0
64108,0.0
64109,0.0
64110,0.0
64111,0.0
64112,0.0
64113,0.0
64114,0.0
64115,0.0
64116,0.0
64117,0.0
64118,0.0
64119,0.0
64120,0.0
64121,0.0
64122,0.0
64123,0.0
64124,0.0
64125,0.0
64126,0.0
64127,2.0
64128,1.0
64129,0.0
64130,0.0
64131,0.0
64132,1.0
64133,0.0
64134,0.0
64135,1.0
64136,0.0
64137,0.0
64138,0.0
64139,0.0
64140,0.0
64141,3.0
64142,0.0
64143,0.0
64144,0.0
64145,0.0
64146,0.0
64147,0.0
64148,0.0
64149,0.0
64150,0.0
64151,0.0
64152,0.0
64153,0.0
64154,0.0
64155,0.0
64156,0.0
64157,0.0
64158,0.0
64159,0.0
64160,0.0
64161,0.0
64162,0.0
64163,0.0
64164,0.0
64165,0.0
64166,7.0
64167,0.0
64168,0.0
64169,0.0
64170,0.0
64171,0.0
64172,0.0
64173,0.0
64174,0.0
64175,0.0
64176,0.0
64177,0.0
64178,0.0
64179,0.0
64180,0.0
64181,0.0
64182,0.0
64183,0.0
64184,1.0
64185,0.0
64186,0.0
64187,0.0
64188,0.0
64189,0.0
64190,0.0
64191,1.0
64192,0.0
64193,0.0
64194,0.0
64195,2.0
64196,0.0
64197,1.0
64198,0.0
64199,0.0
64200,0.0
64201,1.0
64202,0.0
64203,0.0
64204,0.0
64205,0.0
64206,0.0
64207,0.0
64208,0.0
64209,0.0
64210,0.0
64211,0.0
64212,0.0
64213,1.0
64214,0.0
64215,7.0
64216,0.0
64217,0.0
64218,0.0
64219,0.0
64220,7.0
64221,0.0
64222,0.0
64223,0.0
64224,0.0
64225,0.0
64226,0.0
64227,0.0
64228,0.0
64229,0.0
64230,2.0
64231,7.0
64232,4.0
64233,0.0
64234,3.0
64235,0.0
64236,16.0
64237,0.0
64238,0.0
64239,0.0
64240,0.0
64241,1.0
64242,15.0
64243,9.0
64244,0.0
64245,8.0
64246,0.0
64247,0.0
64248,4.0
64249,0.0
64250,0.0
64251,5.0
64252,0.0
64253,8.0
64254,0.0
64255,0.0
64256,11.0
64257,0.0
64258,0.0
64259,0.0
64260,0.0
64261,0.0
64262,0.0
64263,0.0
64264,0.0
64265,1.0
64266,0.0
64267,10.0
64268,0.0
64269,0.0
64270,0.0
64271,0.0
64272,1.0
64273,0.0
64274,9.0
64275,1.0
64276,0.0
64277,0.0
64278,6.0
64279,0.0
64280,1.0
64281,5.0
64282,0.0
64283,0.0
64284,0.0
64285,0.0
64286,15.0
64287,0.0
64288,0.0
64289,0.0
64290,0.0
64291,0.0
64292,3.0
64293,0.0
64294,0.0
64295,0.0
64296,0.0
64297,1.0
64298,0.0
64299,1.0
64300,0.0
64301,0.0
64302,0.0
64303,2.0
64304,0.0
64305,0.0
64306,0.0
64307,7.0
64308,0.0
64309,0.0
64310,0.0
64311,2.0
64312,0.0
64313,0.0
64314,0.0
64315,0.0
64316,1.0
64317,1.0
64318,0.0
64319,0.0
64320,0.0
64321,0.0
64322,2.0
64323,0.0
64324,0.0
64325,0.0
64326,2.0
64327,0.0
64328,0.0
64329,1.0
64330,9.0
64331,16.0
64332,6.0
64333,0.0
64334,8.0
64335,8.0
64336,14.0
64337,2.0
64338,2.0
64339,4.0
64340,2.0
64341,20.0
64342,3.0
64343,8.0
64344,27.0
64345,1.0
64346,0.0
64347,5.0
64348,44.0
64349,6.0
64350,1.0
64351,1.0
64352,10.0
64353,3.0
64354,9.0
64355,6.0
64356,14.0
64357,2.0
64358,21.0
64359,0.0
64360,16.0
64361,7.0
64362,20.0
64363,2.0
64364,0.0
64365,1.0
64366,10.0
64367,16.0
64368,5.0
64369,1.0
64370,0.0
64371,6.0
64372,0.0
64373,0.0
64374,1.0
64375,9.0
64376,3.0
64377,0.0
64378,16.0
64379,14.0
64380,23.0
64381,0.0
64382,7.0
64383,19.0
64384,27.0
64385,37.0
64386,38.0
64387,32.0
64388,2.0
64389,19.0
64390,14.0
64391,38.0
64392,4.0
64393,1.0
64394,0.0
64395,7.0
64396,21.0
64397,0.0
64398,13.0
64399,0.0
64400,2.0
64401,15.0
64402,6.0
64403,0.0
64404,0.0
64405,2.0
64406,2.0
64407,8.0
64408,1.0
64409,24.0
64410,3.0
64411,26.0
64412,0.0
64413,5.0
64414,0.0
64415,0.0
64416,0.0
64417,28.0
64418,12.0
64419,0.0
64420,13.0
64421,32.0
64422,4.0
64423,15.0
64424,25.0
64425,14.0
64426,16.0
64427,0.0
64428,24.0
64429,1.0
64430,6.0
64431,6.0
64432,1.0
64433,2.0
64434,5.0
64435,5.0
64436,1.0
64437,8.0
64438,11.0
64439,0.0
64440,9.0
64441,19.0
64442,16.0
64443,8.0
64444,18.0
64445,9.0
64446,0.0
64447,1.0
64448,4.0
64449,2.0
64450,7.0
64451,8.0
64452,8.0
64453,13.0
64454,3.0
64455,3.0
64456,18.0
64457,13.0
64458,0.0
64459,16.0
64460,1.0
64461,4.0
64462,4.0
64463,7.0
64464,2.0
64465,1.0
64466,19.0
64467,0.0
64468,0.0
64469,0.0
64470,2.0
64471,5.0
64472,16.0
64473,1.0
64474,14.0
64475,17.0
64476,3.0
64477,5.0
64478,4.0
64479,4.0
64480,10.0
64481,0.0
64482,17.0
64483,2.0
64484,12.0
64485,1.0
64486,6.0
64487,0.0
64488,6.0
64489,11.0
64490,10.0
64491,7.0
64492,5.0
64493,9.0
64494,11.0
64495,7.0
64496,6.0
64497,5.0
64498,13.0
64499,9.0
64500,1.0
64501,5.0
64502,6.0
64503,0.0
64504,10.0
64505,15.0
64506,5.0
64507,4.0
64508,0.0
64509,9.0
64510,12.0
64511,10.0
64512,0.0
64513,4.0
64514,0.0
64515,5.0
64516,21.0
64517,12.0
64518,12.0
64519,17.0
64520,1.0
64521,0.0
64522,3.0
64523,2.0
64524,5.0
64525,1.0
64526,24.0
64527,16.0
64528,5.0
64529,6.0
64530,6.0
64531,8.0
64532,0.0
64533,7.0
64534,2.0
64535,4.0
64536,11.0
64537,1.0
64538,2.0
64539,11.0
64540,7.0
64541,2.0
64542,10.0
64543,6.0
64544,3.0
64545,12.0
64546,0.0
64547,4.0
64548,11.0
64549,0.0
64550,12.0
64551,5.0
64552,18.0
64553,4.0
64554,6.0
64555,12.0
64556,0.0
64557,9.0
64558,0.0
64559,3.0
64560,7.0
64561,4.0
64562,0.0
64563,0.0
64564,2.0
64565,11.0
64566,13.0
64567,26.0
64568,6.0
64569,6.0
64570,10.0
64571,0.0
64572,10.0
64573,17.0
64574,2.0
64575,7.0
64576,29.0
64577,6.0
64578,2.0
64579,0.0
64580,0.0
64581,31.0
64582,0.0
64583,6.0
64584,0.0
64585,27.0
64586,5.0
64587,13.0
64588,27.0
64589,18.0
64590,1.0
64591,6.0
64592,1.0
64593,0.0
64594,20.0
64595,6.0
64596,14.0
64597,0.0
64598,9.0
64599,3.0
64600,1.0
64601,20.0
64602,10.0
64603,14.0
64604,0.0
64605,13.0
64606,13.0
64607,5.0
64608,2.0
64609,2.0
64610,24.0
64611,0.0
64612,1.0
64613,6.0
64614,3.0
64615,11.0
64616,22.0
64617,17.0
64618,3.0
64619,0.0
64620,2.0
64621,3.0
64622,1.0
64623,5.0
64624,11.0
64625,2.0
64626,12.0
64627,2.0
64628,11.0
64629,1.0
64630,1.0
64631,17.0
64632,0.0
64633,8.0
64634,0.0
64635,0.0
64636,12.0
64637,5.0
64638,6.0
64639,18.0
64640,3.0
64641,0.0
64642,3.0
64643,13.0
64644,0.0
64645,14.0
64646,0.0
64647,1.0
64648,8.0
64649,25.0
64650,0.0
64651,5.0
64652,1.0
64653,9.0
64654,0.0
64655,0.0
64656,0.0
64657,4.0
64658,0.0
64659,0.0
64660,6.0
64661,16.0
64662,0.0
64663,1.0
64664,4.0
64665,1.0
64666,0.0
64667,6.0
64668,0.0
64669,2.0
64670,1.0
64671,1.0
64672,0.0
64673,1.0
64674,0.0
64675,6.0
64676,13.0
64677,5.0
64678,2.0
64679,1.0
64680,3.0
64681,5.0
64682,0.0
64683,2.0
64684,0.0
64685,2.0
64686,0.0
64687,8.0
64688,1.0
64689,12.0
64690,0.0
64691,4.0
64692,1.0
64693,6.0
64694,11.0
64695,9.0
64696,7.0
64697,7.0
64698,7.0
64699,21.0
64700,6.0
64701,2.0
64702,0.0
64703,2.0
64704,12.0
64705,1.0
64706,0.0
64707,11.0
64708,0.0
64709,11.0
64710,8.0
64711,1.0
64712,5.0
64713,0.0
64714,8.0
64715,0.0
64716,0.0
64717,0.0
64718,8.0
64719,5.0
64720,7.0
64721,28.0
64722,13.0
64723,17.0
64724,30.0
64725,9.0
64726,12.0
64727,12.0
64728,0.0
64729,7.0
64730,5.0
64731,0.0
64732,2.0
64733,1.0
64734,2.0
64735,3.0
64736,1.0
64737,11.0
64738,4.0
64739,8.0
64740,1.0
64741,0.0
64742,1.0
64743,7.0
64744,7.0
64745,18.0
64746,0.0
64747,11.0
64748,1.0
64749,3.0
64750,1.0
64751,15.0
64752,22.0
64753,9.0
64754,8.0
64755,11.0
64756,5.0
64757,27.0
64758,3.0
64759,4.0
64760,6.0
64761,22.0
64762,9.0
64763,5.0
64764,0.0
64765,17.0
64766,5.0
64767,13.0
64768,0.0
64769,0.0
64770,3.0
64771,13.0
64772,0.0
64773,0.0
64774,4.0
64775,2.0
64776,3.0
64777,0.0
64778,4.0
64779,1.0
64780,0.0
64781,0.0
64782,6.0
64783,8.0
64784,14.0
64785,17.0
64786,5.0
64787,5.0
64788,5.0
64789,0.0
64790,3.0
64791,20.0
64792,17.0
64793,7.0
64794,6.0
64795,11.0
64796,0.0
64797,0.0
64798,0.0
64799,6.0
64800,21.0
64801,3.0
64802,2.0
64803,6.0
64804,1.0
64805,6.0
64806,20.0
64807,2.0
64808,2.0
64809,5.0
64810,1.0
64811,16.0
64812,1.0
64813,13.0
64814,0.0
64815,4.0
64816,9.0
64817,3.0
64818,1.0
64819,5.0
64820,2.0
64821,7.0
64822,0.0
64823,10.0
64824,11.0
64825,12.0
64826,0.0
64827,2.0
64828,1.0
64829,9.0
64830,4.0
64831,12.0
64832,6.0
64833,0.0
64834,0.0
64835,3.0
64836,11.0
64837,0.0
64838,0.0
64839,0.0
64840,0.0
64841,17.0
64842,13.0
64843,0.0
64844,7.0
64845,5.0
64846,0.0
64847,15.0
64848,0.0
64849,5.0
64850,3.0
64851,3.0
64852,12.0
64853,7.0
64854,1.0
64855,8.0
64856,8.0
64857,2.0
64858,0.0
64859,2.0
64860,9.0
64861,9.0
64862,0.0
64863,10.0
64864,6.0
64865,0.0
64866,1.0
64867,0.0
64868,3.0
64869,17.0
64870,8.0
64871,6.0
64872,3.0
64873,0.0
64874,0.0
64875,4.0
64876,2.0
64877,3.0
64878,7.0
64879,0.0
64880,2.0
64881,9.0
64882,0.0
64883,0.0
64884,8.0
64885,3.0
64886,13.0
64887,10.0
64888,0.0
64889,18.0
64890,1.0
64891,1.0
64892,9.0
64893,1.0
64894,4.0
64895,1.0
64896,10.0
64897,16.0
64898,3.0
64899,0.0
64900,3.0
64901,0.0
64902,0.0
64903,2.0
64904,0.0
64905,0.0
64906,0.0
64907,0.0
64908,1.0
64909,0.0
64910,0.0
64911,1.0
64912,0.0
64913,0.0
64914,0.0
64915,0.0
64916,0.0
64917,0.0
64918,0.0
64919,0.0
64920,0.0
64921,1.0
64922,0.0
64923,0.0
64924,0.0
64925,0.0
64926,0.0
64927,0.0
64928,0.0
64929,0.0
64930,0.0
64931,0.0
64932,0.0
64933,0.0
64934,1.0
64935,0.0
64936,0.0
64937,0.0
64938,0.0
64939,12.0
64940,5.0
64941,3.0
64942,7.0
64943,2.0
64944,1.0
64945,0.0
64946,15.0
64947,0.0
64948,4.0
64949,3.0
64950,0.0
64951,7.0
64952,13.0
64953,4.0
64954,2.0
64955,0.0
64956,1.0
64957,0.0
64958,4.0
64959,6.0
64960,0.0
64961,16.0
64962,9.0
64963,4.0
64964,7.0
64965,7.0
64966,3.0
64967,1.0
64968,0.0
64969,1.0
64970,14.0
64971,5.0
64972,0.0
64973,0.0
64974,0.0
64975,0.0
64976,21.0
64977,8.0
64978,27.0
64979,12.0
64980,8.0
64981,4.0
64982,14.0
64983,0.0
64984,7.0
64985,13.0
64986,1.0
64987,10.0
64988,17.0
64989,15.0
64990,1.0
64991,0.0
64992,10.0
64993,0.0
64994,23.0
64995,17.0
64996,3.0
64997,3.0
64998,3.0
64999,6.0
65000,8.0
65001,11.0
65002,6.0
65003,4.0
65004,0.0
65005,14.0
65006,12.0
65007,13.0
65008,10.0
65009,5.0
65010,0.0
65011,9.0
65012,6.0
65013,4.0
65014,5.0
65015,8.0
65016,8.0
65017,0.0
65018,20.0
65019,7.0
65020,18.0
65021,8.0
65022,13.0
65023,4.0
65024,10.0
65025,13.0
65026,1.0
65027,0.0
65028,7.0
65029,4.0
65030,4.0
65031,3.0
65032,6.0
65033,3.0
65034,0.0
65035,1.0
65036,1.0
65037,2.0
65038,5.0
65039,13.0
65040,9.0
65041,0.0
65042,0.0
65043,0.0
65044,2.0
65045,1.0
65046,4.0
65047,21.0
65048,2.0
65049,0.0
65050,0.0
65051,0.0
65052,22.0
65053,22.0
65054,8.0
65055,0.0
65056,10.0
65057,9.0
65058,7.0
65059,1.0
65060,13.0
65061,0.0
65062,6.0
65063,1.0
65064,3.0
65065,0.0
65066,12.0
65067,15.0
65068,4.0
65069,3.0
65070,0.0
65071,1.0
65072,3.0
65073,3.0
65074,0.0
65075,6.0
65076,3.0
65077,0.0
65078,0.0
65079,0.0
65080,16.0
65081,2.0
65082,10.0
65083,14.0
65084,0.0
65085,11.0
65086,4.0
65087,11.0
65088,0.0
65089,1.0
65090,9.0
65091,0.0
65092,1.0
65093,0.0
65094,17.0
65095,2.0
65096,9.0
65097,0.0
65098,0.0
65099,12.0
65100,2.0
65101,16.0
65102,0.0
65103,1.0
65104,21.0
65105,2.0
65106,1.0
65107,8.0
65108,2.0
65109,4.0
65110,2.0
65111,0.0
65112,1.0
65113,0.0
65114,2.0
65115,2.0
65116,2.0
65117,9.0
65118,3.0
65119,9.0
65120,17.0
65121,30.0
65122,4.0
65123,1.0
65124,2.0
65125,0.0
65126,0.0
65127,3.0
65128,1.0
65129,6.0
65130,0.0
65131,29.0
65132,10.0
65133,7.0
65134,17.0
65135,1.0
65136,1.0
65137,0.0
65138,17.0
65139,1.0
65140,20.0
65141,6.0
65142,0.0
65143,15.0
65144,0.0
65145,1.0
65146,2.0
65147,16.0
65148,30.0
