,Lmtk2
54571,0.0
54572,1.0
54573,0.0
54574,19.0
54575,10.0
54576,4.0
54577,1.0
54578,1.0
54579,8.0
54580,17.0
54581,1.0
54582,1.0
54583,0.0
54584,3.0
54585,3.0
54586,29.0
54587,1.0
54588,2.0
54589,2.0
54590,0.0
54591,1.0
54592,16.0
54593,0.0
54594,3.0
54595,0.0
54596,1.0
54597,0.0
54598,4.0
54599,17.0
54600,12.0
54601,1.0
54602,0.0
54603,2.0
54604,0.0
54605,2.0
54606,0.0
54607,0.0
54608,18.0
54609,0.0
54610,3.0
54611,0.0
54612,45.0
54613,1.0
54614,1.0
54615,34.0
54616,4.0
54617,0.0
54618,3.0
54619,7.0
54620,13.0
54621,2.0
54622,18.0
54623,0.0
54624,0.0
54625,1.0
54626,2.0
54627,0.0
54628,0.0
54629,0.0
54630,2.0
54631,22.0
54632,1.0
54633,0.0
54634,0.0
54635,1.0
54636,0.0
54637,0.0
54638,0.0
54639,2.0
54640,1.0
54641,0.0
54642,4.0
54643,1.0
54644,1.0
54645,2.0
54646,1.0
54647,25.0
54648,2.0
54649,0.0
54650,2.0
54651,1.0
54652,0.0
54653,2.0
54654,0.0
54655,1.0
54656,4.0
54657,31.0
54658,4.0
54659,0.0
54660,2.0
54661,0.0
54662,2.0
54663,3.0
54664,0.0
54665,17.0
54666,1.0
54667,0.0
54668,0.0
54669,1.0
54670,1.0
54671,3.0
54672,0.0
54673,9.0
54674,1.0
54675,2.0
54676,0.0
54677,0.0
54678,0.0
54679,0.0
54680,2.0
54681,1.0
54682,0.0
54683,1.0
54684,11.0
54685,0.0
54686,17.0
54687,6.0
54688,0.0
54689,0.0
54690,8.0
54691,0.0
54692,0.0
54693,20.0
54694,1.0
54695,0.0
54696,0.0
54697,0.0
54698,15.0
54699,1.0
54700,0.0
54701,0.0
54702,0.0
54703,0.0
54704,0.0
54705,0.0
54706,16.0
54707,3.0
54708,6.0
54709,10.0
54710,7.0
54711,1.0
54712,3.0
54713,2.0
54714,4.0
54715,0.0
54716,0.0
54717,4.0
54718,14.0
54719,1.0
54720,1.0
54721,23.0
54722,0.0
54723,32.0
54724,3.0
54725,30.0
54726,2.0
54727,1.0
54728,1.0
54729,0.0
54730,1.0
54731,5.0
54732,3.0
54733,3.0
54734,13.0
54735,1.0
54736,0.0
54737,0.0
54738,1.0
54739,1.0
54740,0.0
54741,6.0
54742,1.0
54743,0.0
54744,0.0
54745,6.0
54746,1.0
54747,2.0
54748,1.0
54749,0.0
54750,2.0
54751,0.0
54752,22.0
54753,0.0
54754,1.0
54755,0.0
54756,5.0
54757,1.0
54758,7.0
54759,2.0
54760,2.0
54761,35.0
54762,1.0
54763,1.0
54764,13.0
54765,22.0
54766,1.0
54767,4.0
54768,0.0
54769,0.0
54770,1.0
54771,1.0
54772,2.0
54773,3.0
54774,15.0
54775,1.0
54776,2.0
54777,1.0
54778,0.0
54779,2.0
54780,8.0
54781,0.0
54782,1.0
54783,1.0
54784,16.0
54785,21.0
54786,0.0
54787,1.0
54788,0.0
54789,2.0
54790,12.0
54791,0.0
54792,1.0
54793,0.0
54794,7.0
54795,26.0
54796,3.0
54797,6.0
54798,1.0
54799,1.0
54800,23.0
54801,0.0
54802,1.0
54803,3.0
54804,2.0
54805,0.0
54806,1.0
54807,4.0
54808,2.0
54809,3.0
54810,2.0
54811,5.0
54812,27.0
54813,1.0
54814,28.0
54815,0.0
54816,0.0
54817,29.0
54818,6.0
54819,1.0
54820,0.0
54821,1.0
54822,1.0
54823,32.0
54824,3.0
54825,19.0
54826,12.0
54827,8.0
54828,5.0
54829,4.0
54830,2.0
54831,4.0
54832,5.0
54833,2.0
54834,13.0
54835,0.0
54836,0.0
54837,0.0
54838,1.0
54839,1.0
54840,11.0
54841,8.0
54842,9.0
54843,1.0
54844,6.0
54845,0.0
54846,7.0
54847,17.0
54848,0.0
54849,1.0
54850,1.0
54851,1.0
54852,2.0
54853,20.0
54854,2.0
54855,0.0
54856,4.0
54857,1.0
54858,6.0
54859,9.0
54860,15.0
54861,6.0
54862,2.0
54863,1.0
54864,0.0
54865,0.0
54866,2.0
54867,13.0
54868,4.0
54869,0.0
54870,3.0
54871,9.0
54872,0.0
54873,4.0
54874,1.0
54875,1.0
54876,3.0
54877,10.0
54878,3.0
54879,1.0
54880,2.0
54881,0.0
54882,0.0
54883,1.0
54884,2.0
54885,12.0
54886,4.0
54887,1.0
54888,5.0
54889,9.0
54890,24.0
54891,4.0
54892,11.0
54893,8.0
54894,2.0
54895,0.0
54896,0.0
54897,11.0
54898,0.0
54899,12.0
54900,2.0
54901,0.0
54902,15.0
54903,0.0
54904,16.0
54905,0.0
54906,1.0
54907,0.0
54908,1.0
54909,8.0
54910,1.0
54911,0.0
54912,0.0
54913,1.0
54914,0.0
54915,6.0
54916,33.0
54917,1.0
54918,0.0
54919,4.0
54920,1.0
54921,7.0
54922,0.0
54923,0.0
54924,1.0
54925,28.0
54926,10.0
54927,1.0
54928,10.0
54929,1.0
54930,10.0
54931,0.0
54932,0.0
54933,0.0
54934,11.0
54935,0.0
54936,20.0
54937,7.0
54938,7.0
54939,1.0
54940,15.0
54941,2.0
54942,1.0
54943,22.0
54944,0.0
54945,1.0
54946,1.0
54947,0.0
54948,15.0
54949,1.0
54950,1.0
54951,0.0
54952,0.0
54953,0.0
54954,11.0
54955,0.0
54956,0.0
54957,19.0
54958,1.0
54959,3.0
54960,11.0
54961,3.0
54962,0.0
54963,22.0
54964,24.0
54965,10.0
54966,0.0
54967,0.0
54968,0.0
54969,4.0
54970,12.0
54971,0.0
54972,1.0
54973,2.0
54974,22.0
54975,2.0
54976,1.0
54977,0.0
54978,0.0
54979,2.0
54980,17.0
54981,0.0
54982,0.0
54983,1.0
54984,1.0
54985,0.0
54986,0.0
54987,0.0
54988,0.0
54989,7.0
54990,0.0
54991,1.0
54992,3.0
54993,1.0
54994,3.0
54995,0.0
54996,0.0
54997,0.0
54998,0.0
54999,2.0
55000,0.0
55001,0.0
55002,8.0
55003,2.0
55004,1.0
55005,0.0
55006,27.0
55007,2.0
55008,0.0
55009,15.0
55010,0.0
55011,16.0
55012,9.0
55013,2.0
55014,4.0
55015,3.0
55016,19.0
55017,1.0
55018,0.0
55019,1.0
55020,0.0
55021,7.0
55022,1.0
55023,0.0
55024,1.0
55025,2.0
55026,1.0
55027,0.0
55028,3.0
55029,0.0
55030,0.0
55031,0.0
55032,2.0
55033,0.0
55034,3.0
55035,0.0
55036,1.0
55037,0.0
55038,3.0
55039,29.0
55040,2.0
55041,21.0
55042,2.0
55043,2.0
55044,0.0
55045,0.0
55046,1.0
55047,1.0
55048,0.0
55049,1.0
55050,5.0
55051,11.0
55052,1.0
55053,0.0
55054,0.0
55055,0.0
55056,0.0
55057,0.0
55058,1.0
55059,0.0
55060,0.0
55061,0.0
55062,0.0
55063,0.0
55064,3.0
55065,19.0
55066,0.0
55067,0.0
55068,1.0
55069,0.0
55070,0.0
55071,0.0
55072,0.0
55073,3.0
55074,2.0
55075,1.0
55076,10.0
55077,0.0
55078,0.0
55079,25.0
55080,7.0
55081,0.0
55082,0.0
55083,0.0
55084,0.0
55085,1.0
55086,8.0
55087,4.0
55088,36.0
55089,0.0
55090,1.0
55091,0.0
55092,1.0
55093,0.0
55094,1.0
55095,21.0
55096,0.0
55097,0.0
55098,11.0
55099,0.0
55100,0.0
55101,0.0
55102,0.0
55103,1.0
55104,6.0
55105,0.0
55106,0.0
55107,1.0
55108,1.0
55109,1.0
55110,2.0
55111,0.0
55112,2.0
55113,0.0
55114,0.0
55115,1.0
55116,0.0
55117,0.0
55118,0.0
55119,1.0
55120,0.0
55121,0.0
55122,1.0
55123,0.0
55124,0.0
55125,1.0
55126,2.0
55127,1.0
55128,1.0
55129,2.0
55130,0.0
55131,0.0
55132,0.0
55133,0.0
55134,0.0
55135,1.0
55136,0.0
55137,0.0
55138,1.0
55139,0.0
55140,0.0
55141,0.0
55142,0.0
55143,0.0
55144,0.0
55145,0.0
55146,1.0
55147,1.0
55148,1.0
55149,0.0
55150,0.0
55151,1.0
55152,0.0
55153,1.0
55154,2.0
55155,2.0
55156,1.0
55157,0.0
55158,0.0
55159,0.0
55160,0.0
55161,0.0
55162,1.0
55163,0.0
55164,2.0
55165,0.0
55166,9.0
55167,0.0
55168,0.0
55169,1.0
55170,6.0
55171,2.0
55172,0.0
55173,0.0
55174,0.0
55175,2.0
55176,9.0
55177,8.0
55178,3.0
55179,7.0
55180,0.0
55181,0.0
55182,0.0
55183,12.0
55184,17.0
55185,8.0
55186,0.0
55187,7.0
55188,1.0
55189,1.0
55190,3.0
55191,6.0
55192,1.0
55193,6.0
55194,0.0
55195,0.0
55196,0.0
55197,0.0
55198,0.0
55199,0.0
55200,3.0
55201,0.0
55202,9.0
55203,1.0
55204,11.0
55205,0.0
55206,13.0
55207,0.0
55208,5.0
55209,3.0
55210,0.0
55211,10.0
55212,1.0
55213,4.0
55214,19.0
55215,16.0
55216,9.0
55217,19.0
55218,1.0
55219,2.0
55220,0.0
55221,2.0
55222,0.0
55223,8.0
55224,13.0
55225,2.0
55226,0.0
55227,1.0
55228,2.0
55229,0.0
55230,0.0
55231,5.0
55232,2.0
55233,0.0
55234,1.0
55235,0.0
55236,0.0
55237,12.0
55238,5.0
55239,6.0
55240,8.0
55241,0.0
55242,4.0
55243,0.0
55244,3.0
55245,10.0
55246,0.0
55247,0.0
55248,0.0
55249,1.0
55250,0.0
55251,2.0
55252,9.0
55253,9.0
55254,0.0
55255,5.0
55256,15.0
55257,4.0
55258,0.0
55259,17.0
55260,8.0
55261,10.0
55262,1.0
55263,1.0
55264,0.0
55265,3.0
55266,1.0
55267,5.0
55268,2.0
55269,0.0
55270,2.0
55271,16.0
55272,8.0
55273,6.0
55274,2.0
55275,3.0
55276,0.0
55277,7.0
55278,1.0
55279,8.0
55280,0.0
55281,0.0
55282,14.0
55283,11.0
55284,1.0
55285,1.0
55286,1.0
55287,2.0
55288,2.0
55289,2.0
55290,10.0
55291,8.0
55292,3.0
55293,0.0
55294,2.0
55295,2.0
55296,2.0
55297,2.0
55298,2.0
55299,1.0
55300,6.0
55301,2.0
55302,4.0
55303,0.0
55304,5.0
55305,22.0
55306,1.0
55307,1.0
55308,0.0
55309,3.0
55310,3.0
55311,3.0
55312,1.0
55313,1.0
55314,2.0
55315,1.0
55316,7.0
55317,1.0
55318,2.0
55319,2.0
55320,0.0
55321,2.0
55322,5.0
55323,4.0
55324,1.0
55325,1.0
55326,2.0
55327,2.0
55328,13.0
55329,0.0
55330,2.0
55331,0.0
55332,2.0
55333,2.0
55334,1.0
55335,6.0
55336,4.0
55337,4.0
55338,1.0
55339,6.0
55340,1.0
55341,0.0
55342,3.0
55343,0.0
55344,2.0
55345,0.0
55346,2.0
55347,0.0
55348,0.0
55349,1.0
55350,1.0
55351,9.0
55352,1.0
55353,1.0
55354,10.0
55355,1.0
55356,3.0
55357,1.0
55358,3.0
55359,1.0
55360,4.0
55361,0.0
55362,0.0
55363,0.0
55364,0.0
55365,3.0
55366,2.0
55367,2.0
55368,1.0
55369,2.0
55370,10.0
55371,3.0
55372,2.0
55373,2.0
55374,2.0
55375,16.0
55376,2.0
55377,6.0
55378,2.0
55379,0.0
55380,3.0
55381,0.0
55382,4.0
55383,2.0
55384,0.0
55385,0.0
55386,1.0
55387,0.0
55388,0.0
55389,3.0
55390,0.0
55391,0.0
55392,1.0
55393,1.0
55394,1.0
55395,1.0
55396,0.0
55397,4.0
55398,2.0
55399,0.0
55400,0.0
55401,0.0
55402,1.0
55403,0.0
55404,0.0
55405,4.0
55406,0.0
55407,1.0
55408,4.0
55409,3.0
55410,0.0
55411,5.0
55412,0.0
55413,1.0
55414,0.0
55415,0.0
55416,0.0
55417,2.0
55418,0.0
55419,1.0
55420,0.0
55421,14.0
55422,9.0
55423,6.0
55424,10.0
55425,0.0
55426,19.0
55427,1.0
55428,16.0
55429,7.0
55430,12.0
55431,0.0
55432,9.0
55433,13.0
55434,9.0
55435,0.0
55436,0.0
55437,4.0
55438,10.0
55439,13.0
55440,0.0
55441,15.0
55442,4.0
55443,28.0
55444,19.0
55445,11.0
55446,15.0
55447,2.0
55448,2.0
55449,1.0
55450,7.0
55451,2.0
55452,1.0
55453,19.0
55454,16.0
55455,5.0
55456,0.0
55457,4.0
55458,7.0
55459,0.0
55460,0.0
55461,20.0
55462,4.0
55463,5.0
55464,12.0
55465,3.0
55466,2.0
55467,16.0
55468,1.0
55469,14.0
55470,2.0
55471,13.0
55472,8.0
55473,1.0
55474,0.0
55475,2.0
55476,16.0
55477,7.0
55478,3.0
55479,0.0
55480,22.0
55481,2.0
55482,8.0
55483,4.0
55484,15.0
55485,3.0
55486,0.0
55487,0.0
55488,0.0
55489,3.0
55490,16.0
55491,2.0
55492,12.0
55493,0.0
55494,16.0
55495,0.0
55496,18.0
55497,1.0
55498,0.0
55499,2.0
55500,12.0
55501,0.0
55502,18.0
55503,7.0
55504,14.0
55505,5.0
55506,11.0
55507,0.0
55508,12.0
55509,10.0
55510,0.0
55511,11.0
55512,9.0
55513,2.0
55514,15.0
55515,13.0
55516,16.0
55517,26.0
55518,6.0
55519,1.0
55520,0.0
55521,1.0
55522,5.0
55523,23.0
55524,7.0
55525,0.0
55526,5.0
55527,10.0
55528,1.0
55529,12.0
55530,0.0
55531,13.0
55532,0.0
55533,27.0
55534,8.0
55535,4.0
55536,13.0
55537,7.0
55538,4.0
55539,15.0
55540,13.0
55541,12.0
55542,0.0
55543,3.0
55544,29.0
55545,7.0
55546,0.0
55547,9.0
55548,4.0
55549,5.0
55550,18.0
55551,2.0
55552,3.0
55553,14.0
55554,14.0
55555,1.0
55556,3.0
55557,0.0
55558,5.0
55559,0.0
55560,0.0
55561,0.0
55562,0.0
55563,10.0
55564,8.0
55565,4.0
55566,1.0
55567,10.0
55568,9.0
55569,4.0
55570,13.0
55571,1.0
55572,12.0
55573,4.0
55574,4.0
55575,3.0
55576,12.0
55577,8.0
55578,8.0
55579,12.0
55580,5.0
55581,2.0
55582,11.0
55583,5.0
55584,0.0
55585,0.0
55586,0.0
55587,0.0
55588,5.0
55589,0.0
55590,0.0
55591,3.0
55592,0.0
55593,5.0
55594,2.0
55595,1.0
55596,1.0
55597,0.0
55598,6.0
55599,0.0
55600,1.0
55601,2.0
55602,3.0
55603,1.0
55604,9.0
55605,7.0
55606,2.0
55607,1.0
55608,0.0
55609,5.0
55610,1.0
55611,3.0
55612,6.0
55613,0.0
55614,14.0
55615,16.0
55616,1.0
55617,0.0
55618,0.0
55619,10.0
55620,0.0
55621,1.0
55622,3.0
55623,5.0
55624,6.0
55625,0.0
55626,9.0
55627,1.0
55628,0.0
55629,0.0
55630,10.0
55631,0.0
55632,3.0
55633,9.0
55634,10.0
55635,1.0
55636,6.0
55637,1.0
55638,23.0
55639,1.0
55640,1.0
55641,3.0
55642,2.0
55643,1.0
55644,4.0
55645,4.0
55646,1.0
55647,13.0
55648,9.0
55649,0.0
55650,2.0
55651,2.0
55652,3.0
55653,15.0
55654,0.0
55655,17.0
55656,4.0
55657,1.0
55658,6.0
55659,2.0
55660,7.0
55661,9.0
55662,1.0
55663,0.0
55664,0.0
55665,0.0
55666,8.0
55667,9.0
55668,3.0
55669,1.0
55670,2.0
55671,0.0
55672,0.0
55673,0.0
55674,4.0
55675,4.0
55676,3.0
55677,0.0
55678,0.0
55679,13.0
55680,1.0
55681,8.0
55682,2.0
55683,7.0
55684,0.0
55685,0.0
55686,6.0
55687,5.0
55688,0.0
55689,18.0
55690,9.0
55691,3.0
55692,1.0
55693,9.0
55694,7.0
55695,5.0
55696,0.0
55697,2.0
55698,6.0
55699,5.0
55700,1.0
55701,1.0
55702,7.0
55703,16.0
55704,1.0
55705,6.0
55706,4.0
55707,3.0
55708,0.0
55709,5.0
55710,0.0
55711,4.0
55712,0.0
55713,0.0
55714,11.0
55715,2.0
55716,3.0
55717,3.0
55718,5.0
55719,3.0
55720,1.0
55721,13.0
55722,1.0
55723,8.0
55724,5.0
55725,4.0
55726,10.0
55727,10.0
55728,11.0
55729,1.0
55730,0.0
55731,9.0
55732,13.0
55733,0.0
55734,8.0
55735,0.0
55736,2.0
55737,0.0
55738,4.0
55739,18.0
55740,0.0
55741,9.0
55742,3.0
55743,0.0
55744,5.0
55745,1.0
55746,5.0
55747,16.0
55748,8.0
55749,1.0
55750,15.0
55751,1.0
55752,24.0
55753,5.0
55754,9.0
55755,20.0
55756,3.0
55757,0.0
55758,3.0
55759,17.0
55760,7.0
55761,8.0
55762,9.0
55763,8.0
55764,0.0
55765,4.0
55766,22.0
55767,0.0
55768,1.0
55769,11.0
55770,8.0
55771,3.0
55772,1.0
55773,4.0
55774,7.0
55775,5.0
55776,7.0
55777,8.0
55778,2.0
55779,5.0
55780,2.0
55781,1.0
55782,6.0
55783,0.0
55784,2.0
55785,25.0
55786,3.0
55787,28.0
55788,19.0
55789,6.0
55790,7.0
55791,14.0
55792,1.0
55793,18.0
55794,24.0
55795,1.0
55796,6.0
55797,2.0
55798,2.0
55799,0.0
55800,0.0
55801,3.0
55802,32.0
55803,4.0
55804,0.0
55805,5.0
55806,1.0
55807,2.0
55808,0.0
55809,1.0
55810,0.0
55811,7.0
55812,3.0
55813,7.0
55814,0.0
55815,3.0
55816,1.0
55817,20.0
55818,2.0
55819,0.0
55820,9.0
55821,0.0
55822,2.0
55823,6.0
55824,11.0
55825,4.0
55826,17.0
55827,1.0
55828,11.0
55829,1.0
55830,9.0
55831,10.0
55832,4.0
55833,2.0
55834,12.0
55835,8.0
55836,1.0
55837,1.0
55838,0.0
55839,0.0
55840,2.0
55841,11.0
55842,1.0
55843,12.0
55844,2.0
55845,9.0
55846,8.0
55847,7.0
55848,0.0
55849,6.0
55850,13.0
55851,0.0
55852,0.0
55853,1.0
55854,1.0
55855,0.0
55856,3.0
55857,1.0
55858,0.0
55859,1.0
55860,2.0
55861,0.0
55862,0.0
55863,0.0
55864,10.0
55865,6.0
55866,24.0
55867,10.0
55868,0.0
55869,17.0
55870,0.0
55871,7.0
55872,13.0
55873,0.0
55874,1.0
55875,0.0
55876,0.0
55877,0.0
55878,0.0
55879,18.0
55880,2.0
55881,1.0
55882,0.0
55883,9.0
55884,0.0
55885,0.0
55886,1.0
55887,0.0
55888,3.0
55889,0.0
55890,0.0
55891,0.0
55892,0.0
55893,0.0
55894,0.0
55895,4.0
55896,0.0
55897,0.0
55898,0.0
55899,0.0
55900,2.0
55901,0.0
55902,3.0
55903,0.0
55904,1.0
55905,1.0
55906,0.0
55907,0.0
55908,1.0
55909,4.0
55910,1.0
55911,0.0
55912,0.0
55913,1.0
55914,0.0
55915,1.0
55916,0.0
55917,1.0
55918,0.0
55919,0.0
55920,0.0
55921,0.0
55922,2.0
55923,0.0
55924,1.0
55925,5.0
55926,0.0
55927,0.0
55928,0.0
55929,0.0
55930,0.0
55931,1.0
55932,1.0
55933,1.0
55934,1.0
55935,0.0
55936,2.0
55937,0.0
55938,0.0
55939,0.0
55940,1.0
55941,0.0
55942,0.0
55943,0.0
55944,0.0
55945,0.0
55946,0.0
55947,1.0
55948,1.0
55949,0.0
55950,0.0
55951,0.0
55952,27.0
55953,0.0
55954,7.0
55955,1.0
55956,2.0
55957,1.0
55958,1.0
55959,0.0
55960,1.0
55961,0.0
55962,1.0
55963,0.0
55964,0.0
55965,0.0
55966,1.0
55967,1.0
55968,1.0
55969,0.0
55970,0.0
55971,0.0
55972,0.0
55973,1.0
55974,0.0
55975,9.0
55976,0.0
55977,5.0
55978,0.0
55979,2.0
55980,0.0
55981,9.0
55982,1.0
55983,0.0
55984,0.0
55985,4.0
55986,16.0
55987,2.0
55988,1.0
55989,0.0
55990,0.0
55991,4.0
55992,0.0
55993,1.0
55994,0.0
55995,4.0
55996,5.0
55997,0.0
55998,0.0
55999,0.0
56000,25.0
56001,0.0
56002,4.0
56003,0.0
56004,2.0
56005,20.0
56006,13.0
56007,12.0
56008,10.0
56009,2.0
56010,2.0
56011,15.0
56012,5.0
56013,7.0
56014,7.0
56015,14.0
56016,4.0
56017,5.0
56018,17.0
56019,0.0
56020,13.0
56021,16.0
56022,10.0
56023,14.0
56024,12.0
56025,1.0
56026,0.0
56027,21.0
56028,1.0
56029,5.0
56030,6.0
56031,6.0
56032,12.0
56033,1.0
56034,0.0
56035,7.0
56036,0.0
56037,1.0
56038,1.0
56039,6.0
56040,4.0
56041,22.0
56042,3.0
56043,2.0
56044,1.0
56045,3.0
56046,10.0
56047,15.0
56048,0.0
56049,0.0
56050,4.0
56051,0.0
56052,0.0
56053,0.0
56054,2.0
56055,2.0
56056,9.0
56057,15.0
56058,6.0
56059,28.0
56060,10.0
56061,8.0
56062,7.0
56063,1.0
56064,11.0
56065,19.0
56066,3.0
56067,0.0
56068,9.0
56069,4.0
56070,11.0
56071,1.0
56072,5.0
56073,14.0
56074,2.0
56075,6.0
56076,3.0
56077,3.0
56078,1.0
56079,11.0
56080,1.0
56081,13.0
56082,2.0
56083,9.0
56084,9.0
56085,6.0
56086,11.0
56087,2.0
56088,11.0
56089,2.0
56090,6.0
56091,6.0
56092,3.0
56093,5.0
56094,1.0
56095,1.0
56096,2.0
56097,4.0
56098,4.0
56099,3.0
56100,0.0
56101,2.0
56102,18.0
56103,9.0
56104,1.0
56105,2.0
56106,10.0
56107,7.0
56108,11.0
56109,6.0
56110,1.0
56111,5.0
56112,7.0
56113,2.0
56114,8.0
56115,0.0
56116,6.0
56117,1.0
56118,3.0
56119,16.0
56120,8.0
56121,0.0
56122,6.0
56123,2.0
56124,4.0
56125,5.0
56126,0.0
56127,2.0
56128,0.0
56129,2.0
56130,5.0
56131,8.0
56132,5.0
56133,5.0
56134,14.0
56135,3.0
56136,0.0
56137,1.0
56138,1.0
56139,3.0
56140,0.0
56141,0.0
56142,0.0
56143,7.0
56144,0.0
56145,4.0
56146,0.0
56147,1.0
56148,10.0
56149,2.0
56150,5.0
56151,9.0
56152,8.0
56153,1.0
56154,6.0
56155,4.0
56156,0.0
56157,1.0
56158,14.0
56159,2.0
56160,9.0
56161,2.0
56162,1.0
56163,0.0
56164,2.0
56165,4.0
56166,1.0
56167,1.0
56168,1.0
56169,4.0
56170,6.0
56171,3.0
56172,0.0
56173,1.0
56174,1.0
56175,0.0
56176,2.0
56177,11.0
56178,9.0
56179,1.0
56180,1.0
56181,1.0
56182,12.0
56183,3.0
56184,7.0
56185,0.0
56186,12.0
56187,0.0
56188,7.0
56189,0.0
56190,10.0
56191,0.0
56192,5.0
56193,0.0
56194,6.0
56195,1.0
56196,0.0
56197,0.0
56198,1.0
56199,6.0
56200,2.0
56201,0.0
56202,13.0
56203,2.0
56204,7.0
56205,11.0
56206,0.0
56207,0.0
56208,3.0
56209,0.0
56210,5.0
56211,12.0
56212,17.0
56213,2.0
56214,1.0
56215,1.0
56216,1.0
56217,0.0
56218,8.0
56219,6.0
56220,5.0
56221,6.0
56222,11.0
56223,14.0
56224,1.0
56225,0.0
56226,7.0
56227,9.0
56228,4.0
56229,0.0
56230,1.0
56231,6.0
56232,1.0
56233,12.0
56234,1.0
56235,5.0
56236,3.0
56237,1.0
56238,0.0
56239,3.0
56240,5.0
56241,5.0
56242,0.0
56243,3.0
56244,2.0
56245,0.0
56246,2.0
56247,0.0
56248,6.0
56249,8.0
56250,0.0
56251,9.0
56252,0.0
56253,0.0
56254,2.0
56255,4.0
56256,3.0
56257,8.0
56258,13.0
56259,3.0
56260,11.0
56261,15.0
56262,10.0
56263,3.0
56264,3.0
56265,5.0
56266,4.0
56267,10.0
56268,1.0
56269,11.0
56270,5.0
56271,1.0
56272,5.0
56273,13.0
56274,3.0
56275,2.0
56276,20.0
56277,0.0
56278,6.0
56279,3.0
56280,21.0
56281,7.0
56282,7.0
56283,2.0
56284,1.0
56285,4.0
56286,6.0
56287,2.0
56288,0.0
56289,7.0
56290,14.0
56291,2.0
56292,8.0
56293,5.0
56294,1.0
56295,5.0
56296,1.0
56297,2.0
56298,9.0
56299,7.0
56300,6.0
56301,11.0
56302,9.0
56303,6.0
56304,7.0
56305,4.0
56306,3.0
56307,14.0
56308,3.0
56309,5.0
56310,0.0
56311,15.0
56312,3.0
56313,0.0
56314,13.0
56315,2.0
56316,0.0
56317,1.0
56318,5.0
56319,0.0
56320,10.0
56321,5.0
56322,1.0
56323,1.0
56324,0.0
56325,0.0
56326,5.0
56327,4.0
56328,1.0
56329,10.0
56330,11.0
56331,12.0
56332,12.0
56333,11.0
56334,7.0
56335,1.0
56336,0.0
56337,1.0
56338,1.0
56339,5.0
56340,10.0
56341,1.0
56342,4.0
56343,7.0
56344,0.0
56345,2.0
56346,0.0
56347,2.0
56348,10.0
56349,14.0
56350,12.0
56351,1.0
56352,5.0
56353,13.0
56354,13.0
56355,1.0
56356,13.0
56357,6.0
56358,13.0
56359,11.0
56360,5.0
56361,8.0
56362,10.0
56363,17.0
56364,0.0
56365,10.0
56366,7.0
56367,7.0
56368,1.0
56369,1.0
56370,1.0
56371,6.0
56372,7.0
56373,1.0
56374,1.0
56375,4.0
56376,2.0
56377,12.0
56378,13.0
56379,7.0
56380,13.0
56381,10.0
56382,8.0
56383,5.0
56384,1.0
56385,13.0
56386,12.0
56387,11.0
56388,4.0
56389,0.0
56390,0.0
56391,5.0
56392,6.0
56393,9.0
56394,8.0
56395,3.0
56396,3.0
56397,4.0
56398,1.0
56399,5.0
56400,7.0
56401,0.0
56402,11.0
56403,9.0
56404,10.0
56405,3.0
56406,12.0
56407,0.0
56408,4.0
56409,10.0
56410,10.0
56411,18.0
56412,13.0
56413,18.0
56414,12.0
56415,4.0
56416,2.0
56417,8.0
56418,6.0
56419,4.0
56420,2.0
56421,1.0
56422,3.0
56423,0.0
56424,13.0
56425,6.0
56426,6.0
56427,0.0
56428,16.0
56429,15.0
56430,0.0
56431,0.0
56432,10.0
56433,4.0
56434,1.0
56435,14.0
56436,4.0
56437,15.0
56438,5.0
56439,1.0
56440,1.0
56441,4.0
56442,3.0
56443,5.0
56444,1.0
56445,1.0
56446,2.0
56447,9.0
56448,0.0
56449,2.0
56450,8.0
56451,0.0
56452,0.0
56453,1.0
56454,0.0
56455,1.0
56456,0.0
56457,0.0
56458,1.0
56459,0.0
56460,0.0
56461,2.0
56462,9.0
56463,0.0
56464,8.0
56465,0.0
56466,0.0
56467,0.0
56468,0.0
56469,2.0
56470,1.0
56471,0.0
56472,1.0
56473,0.0
56474,5.0
56475,1.0
56476,2.0
56477,0.0
56478,0.0
56479,10.0
56480,0.0
56481,0.0
56482,3.0
56483,0.0
56484,3.0
56485,0.0
56486,1.0
56487,2.0
56488,3.0
56489,0.0
56490,0.0
56491,0.0
56492,4.0
56493,5.0
56494,4.0
56495,11.0
56496,1.0
56497,0.0
56498,0.0
56499,3.0
56500,7.0
56501,1.0
56502,4.0
56503,21.0
56504,4.0
56505,3.0
56506,7.0
56507,0.0
56508,0.0
56509,0.0
56510,3.0
56511,5.0
56512,3.0
56513,3.0
56514,0.0
56515,2.0
56516,5.0
56517,7.0
56518,0.0
56519,3.0
56520,3.0
56521,1.0
56522,5.0
56523,1.0
56524,12.0
56525,6.0
56526,4.0
56527,1.0
56528,0.0
56529,4.0
56530,6.0
56531,4.0
56532,0.0
56533,0.0
56534,0.0
56535,0.0
56536,4.0
56537,1.0
56538,0.0
56539,1.0
56540,2.0
56541,0.0
56542,1.0
56543,15.0
56544,5.0
56545,0.0
56546,4.0
56547,2.0
56548,1.0
56549,0.0
56550,4.0
56551,0.0
56552,9.0
56553,1.0
56554,1.0
56555,1.0
56556,6.0
56557,0.0
56558,2.0
56559,0.0
56560,5.0
56561,0.0
56562,2.0
56563,0.0
56564,1.0
56565,1.0
56566,1.0
56567,0.0
56568,3.0
