,Gabbr1
2140,4.0
2141,4.0
2142,37.0
2143,6.0
2144,24.0
2145,7.0
2146,25.0
2147,36.0
2148,2.0
2149,0.0
2150,21.0
2151,13.0
2152,77.0
2153,19.0
2154,18.0
2155,15.0
2156,56.0
2157,2.0
2158,11.0
2159,4.0
2160,4.0
2161,17.0
2162,24.0
2163,47.0
2164,19.0
2165,2.0
2166,5.0
2167,4.0
2168,34.0
2169,8.0
2170,31.0
2171,22.0
2172,30.0
2173,61.0
2174,21.0
2175,41.0
2176,2.0
2177,3.0
2178,50.0
2179,13.0
2180,18.0
2181,40.0
2182,32.0
2183,47.0
2184,13.0
2185,8.0
2186,18.0
2187,5.0
2188,5.0
2189,10.0
2190,7.0
2191,2.0
2192,4.0
2193,35.0
2194,7.0
2195,3.0
2196,3.0
2197,36.0
2198,21.0
2199,32.0
2200,11.0
2201,21.0
2202,15.0
2203,56.0
2204,52.0
2205,24.0
2206,28.0
2207,17.0
2208,16.0
2209,49.0
2210,3.0
2211,1.0
2212,12.0
2213,3.0
2214,42.0
2215,2.0
2216,32.0
2217,4.0
2218,0.0
2219,0.0
2220,38.0
2221,20.0
2222,48.0
2223,5.0
2224,7.0
2225,7.0
2226,20.0
2227,16.0
2228,44.0
2229,11.0
2230,5.0
2231,29.0
2232,33.0
2233,34.0
2234,12.0
2235,35.0
2236,36.0
2237,27.0
2238,12.0
2239,31.0
2240,3.0
2241,5.0
2242,8.0
2243,40.0
2244,7.0
2245,14.0
2246,3.0
2247,17.0
2248,14.0
2249,21.0
2250,11.0
2251,29.0
2252,27.0
2253,46.0
2254,17.0
2255,20.0
2256,33.0
2257,8.0
2258,4.0
2259,20.0
2260,13.0
2261,4.0
2262,18.0
2263,35.0
2264,1.0
2265,1.0
2266,2.0
2267,1.0
2268,6.0
2269,5.0
2270,17.0
2271,5.0
2272,25.0
2273,42.0
2274,8.0
2275,38.0
2276,19.0
2277,6.0
2278,37.0
2279,6.0
2280,4.0
2281,14.0
2282,24.0
2283,4.0
2284,48.0
2285,21.0
2286,15.0
2287,3.0
2288,4.0
2289,0.0
2290,15.0
2291,30.0
2292,1.0
2293,15.0
2294,7.0
2295,7.0
2296,13.0
2297,24.0
2298,16.0
2299,19.0
2300,8.0
2301,3.0
2302,10.0
2303,15.0
2304,37.0
2305,3.0
2306,19.0
2307,0.0
2308,25.0
2309,20.0
2310,1.0
2311,26.0
2312,5.0
2313,4.0
2314,32.0
2315,19.0
2316,22.0
2317,0.0
2318,3.0
2319,10.0
2320,17.0
2321,8.0
2322,36.0
2323,9.0
2324,1.0
2325,7.0
2326,3.0
2327,34.0
2328,34.0
2329,7.0
2330,3.0
2331,0.0
2332,3.0
2333,20.0
2334,10.0
2335,3.0
2336,15.0
2337,4.0
2338,11.0
2339,25.0
2340,4.0
2341,5.0
2342,19.0
2343,14.0
2344,19.0
2345,20.0
2346,14.0
2347,19.0
2348,2.0
2349,38.0
2350,22.0
2351,3.0
2352,1.0
2353,1.0
2354,7.0
2355,2.0
2356,2.0
2357,9.0
2358,3.0
2359,14.0
2360,3.0
2361,1.0
2362,10.0
2363,4.0
2364,7.0
2365,6.0
2366,1.0
2367,1.0
2368,2.0
2369,14.0
2370,8.0
2371,34.0
2372,88.0
2373,3.0
2374,1.0
2375,26.0
2376,4.0
2377,21.0
2378,5.0
2379,0.0
2380,3.0
2381,2.0
2382,2.0
2383,6.0
2384,24.0
2385,2.0
2386,3.0
2387,1.0
2388,8.0
2389,1.0
2390,4.0
2391,9.0
2392,0.0
2393,0.0
2394,5.0
2395,1.0
2396,0.0
2397,1.0
2398,6.0
2399,0.0
2400,6.0
2401,0.0
2402,3.0
2403,3.0
2404,2.0
2405,4.0
2406,2.0
2407,12.0
2408,4.0
2409,5.0
2410,4.0
2411,3.0
2412,2.0
2413,4.0
2414,7.0
2415,3.0
2416,14.0
2417,2.0
2418,3.0
2419,4.0
2420,2.0
2421,1.0
2422,0.0
2423,2.0
2424,7.0
2425,3.0
2426,7.0
2427,6.0
2428,1.0
2429,3.0
2430,9.0
2431,0.0
2432,15.0
2433,6.0
2434,8.0
2435,1.0
2436,13.0
2437,5.0
2438,12.0
2439,2.0
2440,8.0
2441,22.0
2442,11.0
2443,9.0
2444,15.0
2445,1.0
2446,5.0
2447,1.0
2448,4.0
2449,2.0
2450,19.0
2451,6.0
2452,3.0
2453,27.0
2454,2.0
2455,1.0
2456,6.0
2457,20.0
2458,8.0
2459,3.0
2460,1.0
2461,2.0
2462,11.0
2463,6.0
2464,4.0
2465,9.0
2466,13.0
2467,3.0
2468,3.0
2469,0.0
2470,21.0
2471,20.0
2472,2.0
2473,10.0
2474,4.0
2475,7.0
2476,0.0
2477,8.0
2478,13.0
2479,21.0
2480,0.0
2481,4.0
2482,1.0
2483,1.0
2484,9.0
2485,7.0
2486,0.0
2487,6.0
2488,18.0
2489,2.0
2490,6.0
2491,0.0
2492,21.0
2493,19.0
2494,2.0
2495,9.0
2496,18.0
2497,3.0
2498,26.0
2499,1.0
2500,4.0
2501,2.0
2502,17.0
2503,2.0
2504,33.0
2505,8.0
2506,37.0
2507,16.0
2508,33.0
2509,8.0
2510,4.0
2511,19.0
2512,15.0
2513,7.0
2514,3.0
2515,28.0
2516,27.0
2517,8.0
2518,32.0
2519,20.0
2520,3.0
2521,20.0
2522,2.0
2523,8.0
2524,2.0
2525,3.0
2526,10.0
2527,27.0
2528,11.0
2529,25.0
2530,8.0
2531,34.0
2532,10.0
2533,2.0
2534,8.0
2535,20.0
2536,17.0
2537,12.0
2538,0.0
2539,6.0
2540,2.0
2541,5.0
2542,12.0
2543,1.0
2544,17.0
2545,22.0
2546,11.0
2547,6.0
2548,6.0
2549,3.0
2550,19.0
2551,7.0
2552,4.0
2553,13.0
2554,29.0
2555,20.0
2556,18.0
2557,6.0
2558,30.0
2559,5.0
2560,21.0
2561,28.0
2562,18.0
2563,9.0
2564,12.0
2565,4.0
2566,16.0
2567,10.0
2568,0.0
2569,6.0
2570,18.0
2571,3.0
2572,8.0
2573,19.0
2574,1.0
2575,11.0
2576,25.0
2577,2.0
2578,9.0
2579,17.0
2580,12.0
2581,3.0
2582,44.0
2583,11.0
2584,11.0
2585,22.0
2586,25.0
2587,31.0
2588,23.0
2589,31.0
2590,7.0
2591,43.0
2592,4.0
2593,25.0
2594,33.0
2595,20.0
2596,12.0
2597,29.0
2598,21.0
2599,16.0
2600,5.0
2601,22.0
2602,18.0
2603,4.0
2604,25.0
2605,3.0
2606,12.0
2607,26.0
2608,18.0
2609,35.0
2610,6.0
2611,20.0
2612,16.0
2613,35.0
2614,10.0
2615,17.0
2616,24.0
2617,9.0
2618,22.0
2619,7.0
2620,4.0
2621,9.0
2622,20.0
2623,2.0
2624,24.0
2625,24.0
2626,17.0
2627,10.0
2628,26.0
2629,0.0
2630,33.0
2631,16.0
2632,5.0
2633,31.0
2634,6.0
2635,5.0
2636,19.0
2637,22.0
2638,7.0
2639,1.0
2640,57.0
2641,8.0
2642,2.0
2643,33.0
2644,17.0
2645,27.0
2646,28.0
2647,16.0
2648,3.0
2649,15.0
2650,1.0
2651,3.0
2652,5.0
2653,26.0
2654,32.0
2655,1.0
2656,22.0
2657,2.0
2658,11.0
2659,22.0
2660,30.0
2661,31.0
2662,8.0
2663,26.0
2664,6.0
2665,28.0
2666,4.0
2667,5.0
2668,5.0
2669,30.0
2670,4.0
2671,0.0
2672,13.0
2673,55.0
2674,10.0
2675,27.0
2676,8.0
2677,12.0
2678,18.0
2679,5.0
2680,21.0
2681,8.0
2682,30.0
2683,25.0
2684,16.0
2685,10.0
2686,2.0
2687,17.0
2688,7.0
2689,6.0
2690,12.0
2691,8.0
2692,18.0
2693,11.0
2694,2.0
2695,15.0
2696,0.0
2697,4.0
2698,25.0
2699,11.0
2700,56.0
2701,1.0
2702,6.0
2703,13.0
2704,36.0
2705,2.0
2706,1.0
2707,26.0
2708,24.0
2709,29.0
2710,2.0
2711,15.0
2712,7.0
2713,22.0
2714,24.0
2715,42.0
2716,24.0
2717,40.0
2718,27.0
2719,5.0
2720,4.0
2721,7.0
2722,28.0
2723,32.0
2724,5.0
2725,26.0
2726,21.0
2727,7.0
2728,25.0
2729,3.0
2730,35.0
2731,9.0
2732,7.0
2733,18.0
2734,19.0
2735,2.0
2736,7.0
2737,52.0
2738,30.0
2739,2.0
2740,9.0
2741,2.0
2742,18.0
2743,29.0
2744,4.0
2745,35.0
2746,25.0
2747,0.0
2748,12.0
2749,8.0
2750,1.0
2751,20.0
2752,6.0
2753,39.0
2754,6.0
2755,13.0
2756,26.0
2757,2.0
2758,13.0
2759,10.0
2760,27.0
2761,8.0
2762,21.0
2763,5.0
2764,1.0
2765,23.0
2766,10.0
2767,10.0
2768,3.0
2769,2.0
2770,3.0
2771,22.0
2772,41.0
2773,48.0
2774,4.0
2775,31.0
2776,13.0
2777,7.0
2778,24.0
2779,3.0
2780,6.0
2781,3.0
2782,0.0
2783,32.0
2784,18.0
2785,25.0
2786,12.0
2787,7.0
2788,23.0
2789,9.0
2790,28.0
2791,0.0
2792,12.0
2793,0.0
2794,17.0
2795,53.0
2796,11.0
2797,1.0
2798,12.0
2799,13.0
2800,22.0
2801,4.0
2802,30.0
2803,4.0
2804,22.0
2805,3.0
2806,2.0
2807,1.0
2808,4.0
2809,2.0
2810,21.0
2811,27.0
2812,6.0
2813,25.0
2814,11.0
2815,44.0
2816,9.0
2817,21.0
2818,38.0
2819,4.0
2820,58.0
2821,1.0
2822,19.0
2823,4.0
2824,28.0
2825,15.0
2826,5.0
2827,3.0
2828,2.0
2829,12.0
2830,28.0
2831,21.0
2832,16.0
2833,20.0
2834,7.0
2835,31.0
2836,37.0
2837,19.0
2838,28.0
2839,6.0
2840,33.0
2841,14.0
2842,21.0
2843,27.0
2844,5.0
2845,2.0
2846,7.0
2847,12.0
2848,48.0
2849,16.0
2850,11.0
2851,45.0
2852,13.0
2853,21.0
2854,22.0
2855,19.0
2856,35.0
2857,19.0
2858,9.0
2859,16.0
2860,35.0
2861,1.0
2862,8.0
2863,1.0
2864,5.0
2865,5.0
2866,13.0
2867,13.0
2868,28.0
2869,1.0
2870,24.0
2871,18.0
2872,12.0
2873,1.0
2874,26.0
2875,6.0
2876,21.0
2877,11.0
2878,3.0
2879,9.0
2880,24.0
2881,1.0
2882,5.0
2883,21.0
2884,18.0
2885,21.0
2886,34.0
2887,3.0
2888,14.0
2889,32.0
2890,14.0
2891,29.0
2892,13.0
2893,8.0
2894,5.0
2895,4.0
2896,22.0
2897,33.0
2898,50.0
2899,16.0
2900,38.0
2901,0.0
2902,12.0
2903,14.0
2904,3.0
2905,6.0
2906,37.0
2907,23.0
2908,28.0
2909,1.0
2910,4.0
2911,3.0
2912,15.0
2913,24.0
2914,9.0
2915,3.0
2916,2.0
2917,11.0
2918,11.0
2919,15.0
2920,7.0
2921,4.0
2922,48.0
2923,1.0
2924,3.0
2925,1.0
2926,23.0
2927,7.0
2928,9.0
2929,9.0
2930,21.0
2931,49.0
2932,48.0
2933,30.0
2934,17.0
2935,7.0
2936,49.0
2937,34.0
2938,3.0
2939,26.0
2940,45.0
2941,6.0
2942,21.0
2943,11.0
2944,58.0
2945,1.0
2946,32.0
2947,5.0
2948,15.0
2949,12.0
2950,9.0
2951,11.0
2952,38.0
2953,20.0
2954,17.0
2955,8.0
2956,23.0
2957,4.0
2958,3.0
2959,7.0
2960,54.0
2961,38.0
2962,13.0
2963,11.0
2964,23.0
2965,1.0
2966,26.0
2967,20.0
2968,7.0
2969,8.0
2970,11.0
2971,23.0
2972,5.0
2973,20.0
2974,6.0
2975,4.0
2976,24.0
2977,3.0
2978,7.0
2979,10.0
2980,6.0
2981,30.0
2982,5.0
2983,10.0
2984,14.0
2985,34.0
2986,0.0
2987,29.0
2988,59.0
2989,37.0
2990,7.0
2991,8.0
2992,7.0
2993,8.0
2994,24.0
2995,42.0
2996,27.0
2997,19.0
2998,11.0
2999,43.0
3000,6.0
3001,21.0
3002,39.0
3003,33.0
3004,44.0
3005,0.0
3006,46.0
3007,37.0
3008,23.0
3009,5.0
3010,5.0
3011,31.0
3012,24.0
3013,23.0
3014,17.0
3015,14.0
3016,8.0
3017,1.0
3018,2.0
3019,16.0
3020,0.0
3021,19.0
3022,0.0
3023,9.0
3024,8.0
3025,13.0
3026,16.0
3027,15.0
3028,21.0
3029,1.0
3030,12.0
3031,2.0
3032,33.0
3033,29.0
3034,11.0
3035,23.0
3036,1.0
3037,0.0
3038,4.0
3039,31.0
3040,8.0
3041,2.0
3042,5.0
3043,4.0
3044,3.0
3045,53.0
3046,2.0
3047,25.0
3048,4.0
3049,5.0
3050,2.0
3051,4.0
3052,16.0
3053,0.0
3054,6.0
3055,34.0
3056,42.0
3057,20.0
3058,21.0
3059,1.0
3060,2.0
3061,8.0
3062,8.0
3063,1.0
3064,28.0
3065,32.0
3066,1.0
3067,3.0
3068,0.0
3069,8.0
3070,23.0
3071,8.0
3072,19.0
3073,3.0
3074,18.0
3075,31.0
3076,0.0
3077,2.0
3078,37.0
3079,9.0
3080,35.0
3081,20.0
3082,35.0
3083,10.0
3084,7.0
3085,29.0
3086,9.0
3087,4.0
3088,24.0
3089,19.0
3090,23.0
3091,6.0
3092,8.0
3093,11.0
3094,30.0
3095,7.0
3096,46.0
3097,11.0
3098,42.0
3099,12.0
3100,3.0
3101,7.0
3102,13.0
3103,1.0
3104,27.0
3105,4.0
3106,2.0
3107,16.0
3108,4.0
3109,6.0
3110,4.0
3111,21.0
3112,4.0
3113,15.0
3114,16.0
3115,10.0
3116,26.0
3117,21.0
3118,4.0
3119,2.0
3120,6.0
3121,12.0
3122,15.0
3123,19.0
3124,26.0
3125,20.0
3126,10.0
3127,7.0
3128,74.0
3129,38.0
3130,36.0
3131,28.0
3132,15.0
3133,4.0
3134,6.0
3135,5.0
3136,3.0
3137,27.0
3138,42.0
3139,13.0
3140,13.0
3141,18.0
3142,6.0
3143,24.0
3144,20.0
3145,6.0
3146,14.0
3147,7.0
3148,20.0
3149,14.0
3150,21.0
3151,56.0
3152,9.0
3153,12.0
3154,8.0
3155,6.0
3156,3.0
3157,21.0
3158,8.0
3159,2.0
3160,22.0
3161,17.0
3162,21.0
3163,18.0
3164,11.0
3165,18.0
3166,1.0
3167,21.0
3168,12.0
3169,10.0
3170,38.0
3171,2.0
3172,2.0
3173,14.0
3174,9.0
3175,32.0
3176,16.0
3177,43.0
3178,30.0
3179,3.0
3180,1.0
3181,0.0
3182,15.0
3183,13.0
3184,7.0
3185,4.0
3186,3.0
3187,22.0
3188,9.0
3189,18.0
3190,3.0
3191,8.0
3192,47.0
3193,10.0
3194,1.0
3195,8.0
3196,28.0
3197,0.0
3198,2.0
3199,24.0
3200,8.0
3201,0.0
3202,7.0
3203,18.0
3204,21.0
3205,30.0
3206,36.0
3207,30.0
3208,3.0
3209,2.0
3210,15.0
3211,26.0
3212,21.0
3213,16.0
3214,9.0
3215,6.0
3216,26.0
3217,0.0
3218,5.0
3219,2.0
3220,0.0
3221,2.0
3222,3.0
3223,24.0
3224,18.0
3225,13.0
3226,22.0
3227,26.0
3228,8.0
3229,6.0
3230,23.0
3231,6.0
3232,2.0
3233,31.0
3234,13.0
3235,30.0
3236,40.0
3237,6.0
3238,26.0
3239,6.0
3240,28.0
3241,21.0
3242,1.0
3243,23.0
3244,23.0
3245,14.0
3246,15.0
3247,30.0
3248,6.0
3249,20.0
3250,11.0
3251,3.0
3252,3.0
3253,36.0
3254,39.0
3255,2.0
3256,1.0
3257,3.0
3258,1.0
3259,18.0
3260,8.0
3261,7.0
3262,3.0
3263,10.0
3264,2.0
3265,15.0
3266,12.0
3267,5.0
3268,42.0
3269,26.0
3270,11.0
3271,23.0
3272,11.0
3273,19.0
3274,22.0
3275,1.0
3276,9.0
3277,3.0
3278,39.0
3279,35.0
3280,17.0
3281,15.0
3282,36.0
3283,8.0
3284,9.0
3285,23.0
3286,8.0
3287,2.0
3288,10.0
3289,39.0
3290,38.0
3291,15.0
3292,38.0
3293,14.0
3294,43.0
3295,4.0
3296,1.0
3297,17.0
3298,10.0
3299,26.0
3300,5.0
3301,1.0
3302,11.0
3303,14.0
3304,12.0
3305,7.0
3306,24.0
3307,13.0
3308,23.0
3309,67.0
3310,18.0
3311,12.0
3312,44.0
3313,5.0
3314,30.0
3315,47.0
3316,18.0
3317,10.0
3318,5.0
3319,22.0
3320,39.0
3321,26.0
3322,44.0
3323,4.0
3324,23.0
3325,44.0
3326,2.0
3327,11.0
3328,48.0
3329,21.0
3330,3.0
3331,51.0
3332,11.0
3333,72.0
3334,6.0
3335,25.0
3336,14.0
3337,7.0
3338,37.0
3339,4.0
3340,3.0
3341,6.0
3342,7.0
3343,29.0
3344,6.0
3345,3.0
3346,13.0
3347,49.0
3348,22.0
3349,21.0
3350,50.0
3351,20.0
3352,9.0
3353,12.0
3354,6.0
3355,28.0
3356,12.0
3357,2.0
3358,3.0
3359,0.0
3360,30.0
3361,0.0
3362,0.0
3363,3.0
3364,8.0
3365,3.0
3366,4.0
3367,21.0
3368,7.0
3369,2.0
3370,18.0
3371,28.0
3372,34.0
3373,8.0
3374,40.0
3375,29.0
3376,14.0
3377,16.0
3378,9.0
3379,27.0
3380,40.0
3381,2.0
3382,1.0
3383,2.0
3384,38.0
3385,32.0
3386,22.0
3387,4.0
3388,18.0
3389,6.0
3390,14.0
3391,30.0
3392,2.0
3393,16.0
3394,40.0
3395,11.0
3396,1.0
3397,16.0
3398,1.0
3399,41.0
3400,13.0
3401,3.0
3402,1.0
3403,31.0
3404,33.0
3405,2.0
3406,15.0
3407,17.0
3408,34.0
3409,1.0
3410,44.0
3411,11.0
3412,3.0
3413,31.0
3414,3.0
3415,1.0
3416,10.0
3417,3.0
3418,12.0
3419,25.0
3420,16.0
3421,7.0
3422,15.0
3423,12.0
3424,45.0
3425,1.0
3426,33.0
3427,21.0
3428,11.0
3429,5.0
3430,5.0
3431,22.0
3432,9.0
3433,10.0
3434,3.0
3435,6.0
3436,36.0
3437,35.0
3438,6.0
3439,16.0
3440,5.0
3441,27.0
3442,8.0
3443,86.0
3444,1.0
3445,3.0
3446,2.0
3447,16.0
3448,1.0
3449,14.0
3450,35.0
3451,4.0
3452,4.0
3453,16.0
3454,11.0
3455,15.0
3456,31.0
3457,6.0
3458,40.0
3459,22.0
3460,22.0
3461,2.0
3462,59.0
3463,16.0
3464,4.0
3465,79.0
3466,41.0
3467,15.0
3468,2.0
3469,1.0
3470,4.0
3471,0.0
3472,28.0
3473,17.0
3474,3.0
3475,11.0
3476,22.0
3477,7.0
3478,16.0
3479,7.0
3480,18.0
3481,4.0
3482,13.0
3483,23.0
3484,1.0
3485,6.0
3486,1.0
3487,14.0
3488,14.0
3489,4.0
3490,7.0
3491,2.0
3492,5.0
3493,13.0
3494,3.0
3495,20.0
3496,6.0
3497,23.0
3498,31.0
3499,7.0
3500,26.0
3501,3.0
3502,19.0
3503,3.0
3504,3.0
3505,8.0
3506,4.0
3507,13.0
3508,27.0
3509,17.0
3510,1.0
3511,3.0
3512,2.0
3513,21.0
3514,23.0
3515,6.0
3516,20.0
3517,0.0
3518,15.0
3519,1.0
3520,26.0
3521,1.0
3522,17.0
3523,15.0
3524,8.0
3525,0.0
3526,26.0
3527,11.0
3528,52.0
3529,4.0
3530,11.0
3531,31.0
3532,17.0
3533,13.0
3534,50.0
3535,14.0
3536,15.0
3537,42.0
3538,15.0
3539,23.0
3540,11.0
3541,3.0
3542,29.0
3543,18.0
3544,4.0
3545,33.0
3546,41.0
3547,19.0
3548,5.0
3549,9.0
3550,5.0
3551,9.0
3552,37.0
3553,9.0
3554,1.0
3555,10.0
3556,9.0
3557,22.0
3558,18.0
3559,2.0
3560,7.0
3561,15.0
3562,3.0
3563,5.0
3564,16.0
3565,16.0
3566,1.0
3567,4.0
3568,22.0
3569,6.0
3570,40.0
3571,13.0
3572,31.0
3573,32.0
3574,19.0
3575,2.0
3576,5.0
3577,5.0
3578,17.0
3579,15.0
3580,6.0
3581,11.0
3582,24.0
3583,8.0
3584,18.0
3585,32.0
3586,4.0
3587,41.0
3588,2.0
3589,6.0
3590,23.0
3591,29.0
3592,1.0
3593,4.0
3594,11.0
3595,26.0
3596,1.0
3597,45.0
3598,44.0
3599,15.0
3600,22.0
3601,57.0
3602,10.0
3603,4.0
3604,31.0
3605,7.0
3606,38.0
3607,8.0
3608,18.0
3609,54.0
3610,5.0
3611,6.0
3612,31.0
3613,26.0
3614,4.0
3615,4.0
3616,17.0
3617,24.0
3618,7.0
3619,21.0
3620,20.0
3621,6.0
3622,19.0
3623,7.0
3624,12.0
3625,3.0
3626,18.0
3627,4.0
3628,35.0
3629,9.0
3630,37.0
3631,3.0
3632,5.0
3633,35.0
3634,11.0
3635,9.0
3636,16.0
3637,2.0
3638,6.0
3639,10.0
3640,19.0
3641,28.0
3642,12.0
3643,16.0
3644,37.0
3645,15.0
3646,10.0
3647,16.0
3648,6.0
3649,12.0
3650,20.0
3651,14.0
3652,36.0
3653,46.0
3654,0.0
3655,15.0
3656,25.0
3657,16.0
3658,19.0
3659,34.0
3660,4.0
3661,9.0
3662,18.0
3663,36.0
3664,4.0
3665,0.0
3666,33.0
3667,22.0
3668,29.0
3669,2.0
3670,39.0
3671,9.0
3672,18.0
3673,2.0
3674,8.0
3675,24.0
3676,7.0
3677,2.0
3678,24.0
3679,32.0
3680,40.0
3681,1.0
3682,9.0
3683,6.0
3684,13.0
3685,26.0
3686,12.0
3687,9.0
3688,14.0
3689,29.0
3690,2.0
3691,6.0
3692,5.0
3693,5.0
3694,15.0
3695,20.0
3696,53.0
3697,25.0
3698,33.0
3699,4.0
3700,13.0
3701,4.0
3702,12.0
3703,16.0
3704,1.0
3705,28.0
3706,8.0
3707,6.0
3708,21.0
3709,4.0
3710,20.0
3711,17.0
3712,17.0
3713,52.0
3714,2.0
3715,13.0
3716,17.0
3717,25.0
3718,32.0
3719,2.0
3720,44.0
3721,14.0
3722,30.0
3723,10.0
3724,9.0
3725,25.0
3726,0.0
3727,16.0
3728,32.0
3729,17.0
3730,10.0
3731,4.0
3732,28.0
3733,4.0
3734,21.0
3735,2.0
3736,0.0
3737,24.0
3738,0.0
3739,26.0
3740,4.0
3741,12.0
3742,35.0
3743,5.0
3744,24.0
3745,6.0
3746,2.0
3747,30.0
3748,7.0
3749,3.0
3750,30.0
3751,17.0
3752,9.0
3753,27.0
3754,14.0
3755,8.0
3756,13.0
3757,6.0
3758,11.0
3759,0.0
3760,27.0
3761,4.0
3762,48.0
3763,3.0
3764,8.0
3765,19.0
3766,9.0
3767,0.0
3768,5.0
3769,21.0
3770,3.0
3771,41.0
3772,5.0
3773,7.0
3774,22.0
3775,3.0
3776,7.0
3777,1.0
3778,2.0
3779,25.0
3780,17.0
3781,18.0
3782,41.0
3783,16.0
3784,2.0
3785,8.0
3786,4.0
3787,5.0
3788,2.0
3789,11.0
3790,46.0
3791,15.0
3792,10.0
3793,17.0
3794,9.0
3795,19.0
3796,5.0
3797,19.0
3798,0.0
3799,41.0
3800,2.0
3801,22.0
3802,3.0
3803,3.0
3804,10.0
3805,1.0
3806,3.0
3807,2.0
3808,32.0
3809,4.0
3810,6.0
3811,3.0
3812,14.0
3813,16.0
3814,25.0
3815,24.0
3816,29.0
3817,4.0
3818,32.0
3819,1.0
3820,6.0
3821,54.0
3822,54.0
3823,5.0
3824,1.0
3825,2.0
3826,20.0
3827,22.0
3828,3.0
3829,23.0
3830,25.0
3831,6.0
3832,23.0
3833,34.0
3834,0.0
3835,21.0
3836,21.0
3837,17.0
3838,18.0
3839,7.0
3840,42.0
3841,1.0
3842,4.0
3843,1.0
3844,6.0
3845,3.0
3846,27.0
3847,10.0
3848,5.0
3849,16.0
3850,8.0
3851,5.0
3852,0.0
3853,17.0
3854,6.0
3855,25.0
3856,0.0
3857,25.0
3858,3.0
3859,4.0
3860,21.0
3861,4.0
3862,15.0
3863,26.0
3864,59.0
3865,6.0
3866,20.0
3867,6.0
3868,22.0
3869,7.0
3870,8.0
3871,1.0
3872,12.0
3873,28.0
3874,12.0
3875,6.0
3876,23.0
3877,0.0
3878,56.0
3879,10.0
3880,31.0
3881,33.0
3882,12.0
3883,46.0
3884,14.0
3885,13.0
3886,14.0
3887,11.0
3888,14.0
3889,36.0
3890,13.0
3891,10.0
3892,3.0
3893,2.0
3894,30.0
3895,8.0
3896,23.0
3897,12.0
3898,17.0
3899,0.0
3900,49.0
3901,3.0
3902,2.0
3903,5.0
3904,14.0
3905,22.0
3906,1.0
3907,29.0
3908,27.0
3909,45.0
3910,20.0
3911,0.0
3912,33.0
3913,16.0
3914,4.0
3915,11.0
3916,2.0
3917,16.0
3918,1.0
3919,37.0
3920,1.0
3921,1.0
3922,2.0
3923,15.0
3924,40.0
3925,25.0
3926,10.0
3927,0.0
3928,53.0
3929,28.0
3930,13.0
3931,35.0
3932,18.0
3933,6.0
3934,30.0
3935,10.0
3936,1.0
3937,39.0
3938,33.0
3939,2.0
3940,3.0
3941,6.0
3942,14.0
3943,2.0
3944,5.0
3945,18.0
3946,30.0
3947,23.0
3948,15.0
3949,5.0
3950,14.0
3951,24.0
3952,21.0
3953,20.0
3954,45.0
3955,26.0
3956,29.0
3957,4.0
3958,0.0
3959,4.0
3960,7.0
3961,3.0
3962,6.0
3963,0.0
3964,1.0
3965,21.0
3966,18.0
3967,11.0
3968,16.0
3969,8.0
3970,35.0
3971,15.0
3972,17.0
3973,0.0
3974,11.0
3975,14.0
3976,27.0
3977,18.0
3978,17.0
3979,16.0
3980,18.0
3981,1.0
3982,11.0
3983,25.0
3984,11.0
3985,16.0
3986,23.0
3987,20.0
3988,19.0
3989,32.0
3990,43.0
3991,2.0
3992,41.0
3993,22.0
3994,15.0
3995,5.0
3996,12.0
3997,8.0
3998,26.0
3999,45.0
4000,5.0
4001,15.0
4002,26.0
4003,6.0
4004,26.0
4005,6.0
4006,19.0
4007,11.0
4008,12.0
4009,6.0
4010,21.0
4011,5.0
4012,7.0
4013,13.0
4014,8.0
4015,14.0
4016,12.0
4017,3.0
4018,0.0
4019,31.0
4020,39.0
4021,22.0
4022,19.0
4023,0.0
4024,18.0
4025,8.0
4026,4.0
4027,13.0
4028,18.0
4029,4.0
4030,10.0
4031,23.0
4032,21.0
4033,1.0
4034,2.0
4035,0.0
4036,12.0
4037,18.0
4038,29.0
4039,8.0
4040,29.0
4041,54.0
4042,14.0
4043,19.0
4044,5.0
4045,11.0
4046,3.0
4047,55.0
4048,21.0
4049,19.0
4050,2.0
4051,12.0
4052,43.0
4053,12.0
4054,33.0
4055,18.0
4056,17.0
4057,9.0
4058,2.0
4059,23.0
4060,11.0
4061,2.0
4062,23.0
4063,29.0
4064,12.0
4065,7.0
4066,1.0
4067,28.0
4068,12.0
4069,17.0
4070,7.0
4071,4.0
4072,12.0
4073,16.0
4074,11.0
4075,44.0
4076,5.0
4077,33.0
4078,0.0
4079,28.0
4080,5.0
4081,30.0
4082,18.0
4083,11.0
4084,3.0
4085,1.0
4086,11.0
4087,27.0
4088,27.0
4089,24.0
4090,10.0
4091,9.0
4092,21.0
4093,30.0
4094,19.0
4095,1.0
4096,5.0
4097,36.0
4098,34.0
4099,4.0
4100,2.0
4101,11.0
4102,29.0
4103,5.0
4104,29.0
4105,10.0
4106,14.0
4107,17.0
4108,18.0
4109,35.0
4110,12.0
4111,20.0
4112,0.0
4113,19.0
4114,4.0
4115,21.0
4116,18.0
4117,27.0
4118,2.0
4119,4.0
4120,25.0
4121,2.0
4122,19.0
4123,13.0
4124,36.0
4125,17.0
4126,12.0
4127,20.0
4128,29.0
4129,5.0
4130,8.0
4131,7.0
4132,21.0
4133,3.0
4134,1.0
4135,18.0
4136,16.0
4137,8.0
