,Celsr2
64820,7.0
64821,2.0
64822,3.0
64823,3.0
64824,7.0
64825,15.0
64826,0.0
64827,6.0
64828,0.0
64829,10.0
64830,6.0
64831,10.0
64832,18.0
64833,0.0
64834,2.0
64835,3.0
64836,9.0
64837,0.0
64838,1.0
64839,0.0
64840,0.0
64841,6.0
64842,4.0
64843,0.0
64844,1.0
64845,4.0
64846,1.0
64847,7.0
64848,0.0
64849,8.0
64850,2.0
64851,5.0
64852,7.0
64853,9.0
64854,2.0
64855,11.0
64856,10.0
64857,0.0
64858,0.0
64859,10.0
64860,16.0
64861,2.0
64862,1.0
64863,3.0
64864,2.0
64865,0.0
64866,10.0
64867,0.0
64868,3.0
64869,9.0
64870,5.0
64871,12.0
64872,0.0
64873,2.0
64874,0.0
64875,2.0
64876,2.0
64877,3.0
64878,4.0
64879,6.0
64880,11.0
64881,9.0
64882,3.0
64883,1.0
64884,15.0
64885,3.0
64886,7.0
64887,13.0
64888,1.0
64889,19.0
64890,3.0
64891,1.0
64892,5.0
64893,2.0
64894,7.0
64895,2.0
64896,6.0
64897,7.0
64898,4.0
64899,1.0
64900,0.0
64901,0.0
64902,0.0
64903,1.0
64904,0.0
64905,0.0
64906,0.0
64907,0.0
64908,0.0
64909,0.0
64910,0.0
64911,1.0
64912,3.0
64913,0.0
64914,2.0
64915,0.0
64916,0.0
64917,0.0
64918,0.0
64919,0.0
64920,0.0
64921,3.0
64922,1.0
64923,0.0
64924,0.0
64925,0.0
64926,0.0
64927,0.0
64928,0.0
64929,0.0
64930,1.0
64931,0.0
64932,3.0
64933,2.0
64934,3.0
64935,0.0
64936,3.0
64937,0.0
64938,1.0
64939,2.0
64940,5.0
64941,5.0
64942,6.0
64943,1.0
64944,1.0
64945,0.0
64946,10.0
64947,0.0
64948,0.0
64949,2.0
64950,0.0
64951,10.0
64952,15.0
64953,1.0
64954,2.0
64955,0.0
64956,0.0
64957,0.0
64958,1.0
64959,3.0
64960,0.0
64961,6.0
64962,9.0
64963,3.0
64964,5.0
64965,2.0
64966,5.0
64967,3.0
64968,0.0
64969,3.0
64970,7.0
64971,9.0
64972,0.0
64973,0.0
64974,2.0
64975,1.0
64976,15.0
64977,10.0
64978,5.0
64979,3.0
64980,4.0
64981,8.0
64982,4.0
64983,0.0
64984,8.0
64985,14.0
64986,0.0
64987,4.0
64988,7.0
64989,10.0
64990,2.0
64991,0.0
64992,12.0
64993,4.0
64994,9.0
64995,7.0
64996,6.0
64997,4.0
64998,5.0
64999,2.0
65000,9.0
65001,7.0
65002,8.0
65003,4.0
65004,0.0
65005,7.0
65006,5.0
65007,4.0
65008,10.0
65009,10.0
65010,2.0
65011,7.0
65012,7.0
65013,4.0
65014,6.0
65015,9.0
65016,14.0
65017,5.0
65018,17.0
65019,6.0
65020,14.0
65021,15.0
65022,8.0
65023,9.0
65024,13.0
65025,7.0
65026,0.0
65027,0.0
65028,6.0
65029,7.0
65030,9.0
65031,5.0
65032,5.0
65033,6.0
65034,0.0
65035,5.0
65036,11.0
65037,7.0
65038,10.0
65039,7.0
65040,25.0
65041,0.0
65042,0.0
65043,1.0
65044,5.0
65045,2.0
65046,15.0
65047,12.0
65048,5.0
65049,3.0
65050,0.0
65051,5.0
65052,15.0
65053,12.0
65054,4.0
65055,11.0
65056,12.0
65057,11.0
65058,12.0
65059,8.0
65060,19.0
65061,0.0
65062,10.0
65063,2.0
65064,6.0
65065,1.0
65066,8.0
65067,8.0
65068,16.0
65069,3.0
65070,4.0
65071,9.0
65072,5.0
65073,10.0
65074,0.0
65075,12.0
65076,10.0
65077,3.0
65078,1.0
65079,0.0
65080,8.0
65081,4.0
65082,6.0
65083,11.0
65084,3.0
65085,10.0
65086,5.0
65087,5.0
65088,1.0
65089,3.0
65090,4.0
65091,0.0
65092,9.0
65093,2.0
65094,4.0
65095,1.0
65096,14.0
65097,0.0
65098,4.0
65099,10.0
65100,4.0
65101,6.0
65102,3.0
65103,1.0
65104,9.0
65105,0.0
65106,1.0
65107,4.0
65108,2.0
65109,2.0
65110,4.0
65111,0.0
65112,6.0
65113,0.0
65114,0.0
65115,14.0
65116,0.0
65117,16.0
65118,3.0
65119,13.0
65120,17.0
65121,32.0
65122,25.0
65123,1.0
65124,7.0
65125,7.0
65126,2.0
65127,11.0
65128,9.0
65129,23.0
65130,0.0
65131,25.0
65132,3.0
65133,3.0
65134,25.0
65135,2.0
65136,3.0
65137,2.0
65138,17.0
65139,4.0
65140,19.0
65141,15.0
65142,0.0
65143,11.0
65144,10.0
65145,5.0
65146,1.0
65147,12.0
65148,21.0
65149,9.0
65150,1.0
65151,22.0
65152,27.0
65153,14.0
65154,19.0
65155,1.0
65156,27.0
65157,3.0
65158,0.0
65159,7.0
65160,8.0
65161,12.0
65162,13.0
65163,23.0
65164,0.0
65165,29.0
65166,0.0
65167,14.0
65168,4.0
65169,7.0
65170,7.0
65171,14.0
65172,4.0
65173,5.0
65174,2.0
65175,3.0
65176,1.0
65177,10.0
65178,0.0
65179,1.0
65180,7.0
65181,17.0
65182,1.0
65183,10.0
65184,7.0
65185,4.0
65186,1.0
65187,4.0
65188,9.0
65189,8.0
65190,1.0
65191,8.0
65192,3.0
65193,16.0
65194,11.0
65195,4.0
65196,1.0
65197,1.0
65198,3.0
65199,4.0
65200,19.0
65201,0.0
65202,1.0
65203,2.0
65204,0.0
65205,6.0
65206,0.0
65207,0.0
65208,21.0
65209,7.0
65210,6.0
65211,10.0
65212,11.0
65213,18.0
65214,11.0
65215,17.0
65216,25.0
65217,10.0
65218,4.0
65219,9.0
65220,13.0
65221,0.0
65222,10.0
65223,12.0
65224,9.0
65225,9.0
65226,5.0
65227,7.0
65228,19.0
65229,8.0
65230,6.0
65231,10.0
65232,5.0
65233,10.0
65234,1.0
65235,2.0
65236,12.0
65237,1.0
65238,3.0
65239,1.0
65240,12.0
65241,9.0
65242,0.0
65243,7.0
65244,12.0
65245,3.0
65246,2.0
65247,23.0
65248,2.0
65249,6.0
65250,10.0
65251,15.0
65252,4.0
65253,0.0
65254,6.0
65255,2.0
65256,19.0
65257,5.0
65258,8.0
65259,6.0
65260,0.0
65261,1.0
65262,0.0
65263,2.0
65264,3.0
65265,17.0
65266,3.0
65267,8.0
65268,0.0
65269,0.0
65270,2.0
65271,0.0
65272,1.0
65273,1.0
65274,1.0
65275,4.0
65276,0.0
65277,2.0
65278,4.0
65279,33.0
65280,0.0
65281,20.0
65282,23.0
65283,7.0
65284,0.0
65285,0.0
65286,3.0
65287,2.0
65288,2.0
65289,0.0
65290,0.0
65291,0.0
65292,1.0
65293,13.0
65294,0.0
65295,1.0
65296,10.0
65297,6.0
65298,0.0
65299,1.0
65300,1.0
65301,0.0
65302,0.0
65303,0.0
65304,1.0
65305,1.0
65306,0.0
65307,2.0
65308,1.0
65309,0.0
65310,9.0
65311,27.0
65312,2.0
65313,1.0
65314,1.0
65315,8.0
65316,1.0
65317,3.0
65318,1.0
65319,4.0
65320,0.0
65321,0.0
65322,12.0
65323,5.0
65324,1.0
65325,2.0
65326,4.0
65327,2.0
65328,5.0
65329,1.0
65330,7.0
65331,16.0
65332,0.0
65333,15.0
65334,2.0
65335,13.0
65336,2.0
65337,8.0
65338,0.0
65339,0.0
65340,12.0
65341,1.0
65342,0.0
65343,6.0
65344,19.0
65345,13.0
65346,6.0
65347,2.0
65348,0.0
65349,42.0
65350,38.0
65351,11.0
65352,12.0
65353,28.0
65354,37.0
65355,17.0
65356,4.0
65357,0.0
65358,23.0
65359,28.0
65360,0.0
65361,24.0
65362,14.0
65363,5.0
65364,14.0
65365,16.0
65366,35.0
65367,24.0
65368,11.0
65369,1.0
65370,53.0
65371,36.0
65372,0.0
65373,7.0
65374,37.0
65375,0.0
65376,35.0
65377,23.0
65378,29.0
65379,20.0
65380,11.0
65381,0.0
65382,24.0
65383,44.0
65384,20.0
65385,5.0
65386,2.0
65387,0.0
65388,1.0
65389,1.0
65390,37.0
65391,2.0
65392,11.0
65393,18.0
65394,1.0
65395,25.0
65396,13.0
65397,9.0
65398,0.0
65399,1.0
65400,1.0
65401,39.0
65402,2.0
65403,30.0
65404,42.0
65405,7.0
65406,48.0
65407,0.0
65408,0.0
65409,0.0
65410,0.0
65411,0.0
65412,7.0
65413,13.0
65414,44.0
65415,15.0
65416,2.0
65417,18.0
65418,6.0
65419,4.0
65420,8.0
65421,2.0
65422,35.0
65423,22.0
65424,0.0
65425,27.0
65426,18.0
65427,16.0
65428,0.0
65429,5.0
65430,16.0
65431,19.0
65432,2.0
65433,19.0
65434,1.0
65435,34.0
65436,2.0
65437,4.0
65438,25.0
65439,11.0
65440,8.0
65441,23.0
65442,17.0
65443,9.0
65444,1.0
65445,13.0
65446,0.0
65447,21.0
65448,28.0
65449,10.0
65450,2.0
65451,3.0
65452,12.0
65453,3.0
65454,6.0
65455,6.0
65456,18.0
65457,25.0
65458,8.0
65459,2.0
65460,7.0
65461,12.0
65462,0.0
65463,3.0
65464,3.0
65465,5.0
65466,8.0
65467,19.0
65468,31.0
65469,6.0
65470,0.0
65471,34.0
65472,0.0
65473,0.0
65474,0.0
65475,0.0
65476,0.0
65477,1.0
65478,0.0
65479,0.0
65480,1.0
65481,0.0
65482,0.0
65483,0.0
65484,5.0
65485,0.0
65486,3.0
65487,0.0
65488,2.0
65489,0.0
65490,0.0
65491,2.0
65492,0.0
65493,0.0
65494,0.0
65495,0.0
65496,0.0
65497,2.0
65498,1.0
65499,14.0
65500,0.0
65501,1.0
65502,1.0
65503,7.0
65504,0.0
65505,0.0
65506,1.0
65507,0.0
65508,0.0
65509,0.0
65510,1.0
65511,4.0
65512,4.0
65513,0.0
65514,0.0
65515,12.0
65516,0.0
65517,0.0
65518,0.0
65519,3.0
65520,0.0
65521,0.0
65522,4.0
65523,0.0
65524,0.0
65525,0.0
65526,0.0
65527,0.0
65528,0.0
65529,0.0
65530,4.0
65531,0.0
65532,2.0
65533,0.0
65534,2.0
65535,0.0
65536,3.0
65537,0.0
65538,8.0
65539,0.0
65540,9.0
65541,2.0
65542,1.0
65543,2.0
65544,0.0
65545,3.0
65546,0.0
65547,5.0
65548,4.0
65549,1.0
65550,3.0
65551,0.0
65552,1.0
65553,0.0
65554,3.0
65555,9.0
65556,0.0
65557,11.0
65558,1.0
65559,5.0
65560,0.0
65561,1.0
65562,0.0
65563,0.0
65564,10.0
65565,29.0
65566,2.0
65567,1.0
65568,0.0
65569,4.0
65570,0.0
65571,3.0
65572,0.0
65573,13.0
65574,1.0
65575,1.0
65576,0.0
65577,3.0
65578,6.0
65579,4.0
65580,0.0
65581,2.0
65582,4.0
65583,6.0
65584,1.0
65585,9.0
65586,1.0
65587,0.0
65588,5.0
65589,0.0
65590,1.0
65591,1.0
65592,4.0
65593,1.0
65594,8.0
65595,3.0
65596,6.0
65597,0.0
65598,9.0
65599,0.0
65600,0.0
65601,3.0
65602,1.0
65603,5.0
65604,0.0
65605,1.0
65606,2.0
65607,3.0
65608,0.0
65609,1.0
65610,0.0
65611,3.0
65612,2.0
65613,2.0
65614,16.0
65615,1.0
65616,2.0
65617,1.0
65618,0.0
65619,3.0
65620,1.0
65621,1.0
65622,5.0
65623,1.0
65624,3.0
65625,3.0
65626,1.0
65627,2.0
65628,1.0
65629,0.0
65630,0.0
65631,1.0
65632,1.0
65633,0.0
65634,1.0
65635,4.0
65636,2.0
65637,3.0
65638,1.0
65639,0.0
65640,1.0
65641,1.0
65642,5.0
65643,1.0
65644,0.0
65645,2.0
65646,0.0
65647,1.0
65648,1.0
65649,1.0
65650,0.0
65651,0.0
65652,2.0
65653,1.0
65654,1.0
65655,0.0
65656,3.0
65657,2.0
65658,2.0
65659,3.0
65660,0.0
65661,2.0
65662,4.0
65663,6.0
65664,0.0
65665,0.0
65666,3.0
65667,1.0
65668,4.0
65669,0.0
65670,1.0
65671,5.0
65672,1.0
65673,0.0
65674,2.0
65675,3.0
65676,1.0
65677,1.0
65678,0.0
65679,3.0
65680,0.0
65681,1.0
65682,0.0
65683,0.0
65684,1.0
65685,3.0
65686,2.0
65687,0.0
65688,6.0
65689,5.0
65690,2.0
65691,0.0
65692,5.0
65693,0.0
65694,2.0
65695,2.0
65696,2.0
65697,1.0
65698,5.0
65699,0.0
65700,0.0
65701,7.0
65702,1.0
65703,4.0
65704,1.0
65705,0.0
65706,0.0
65707,0.0
65708,0.0
65709,7.0
65710,0.0
65711,3.0
65712,0.0
65713,4.0
65714,0.0
65715,0.0
65716,3.0
65717,0.0
65718,2.0
65719,0.0
65720,1.0
65721,3.0
65722,0.0
65723,5.0
65724,0.0
65725,2.0
65726,0.0
65727,10.0
65728,4.0
65729,0.0
65730,0.0
65731,0.0
65732,0.0
65733,11.0
65734,7.0
65735,1.0
65736,0.0
65737,0.0
65738,0.0
65739,0.0
65740,0.0
65741,0.0
65742,0.0
65743,0.0
65744,0.0
65745,0.0
65746,0.0
65747,0.0
65748,2.0
65749,1.0
65750,2.0
65751,0.0
65752,0.0
65753,2.0
65754,3.0
65755,0.0
65756,1.0
65757,0.0
65758,0.0
65759,3.0
65760,4.0
65761,0.0
65762,3.0
65763,0.0
65764,1.0
65765,1.0
65766,0.0
65767,0.0
65768,2.0
65769,0.0
65770,2.0
65771,1.0
65772,1.0
65773,1.0
65774,0.0
65775,0.0
65776,2.0
65777,0.0
65778,0.0
65779,1.0
65780,0.0
65781,1.0
65782,7.0
65783,0.0
65784,4.0
65785,3.0
65786,1.0
65787,0.0
65788,0.0
65789,1.0
65790,3.0
65791,2.0
65792,0.0
65793,1.0
65794,3.0
65795,3.0
65796,0.0
65797,2.0
65798,1.0
65799,0.0
65800,1.0
65801,0.0
65802,0.0
65803,6.0
65804,2.0
65805,2.0
65806,0.0
65807,1.0
65808,0.0
65809,2.0
65810,1.0
65811,0.0
65812,1.0
65813,0.0
65814,11.0
65815,3.0
65816,0.0
65817,2.0
65818,2.0
65819,0.0
65820,2.0
65821,4.0
65822,1.0
65823,3.0
65824,0.0
65825,1.0
65826,4.0
65827,3.0
65828,1.0
65829,0.0
65830,3.0
65831,0.0
65832,5.0
65833,2.0
65834,1.0
65835,5.0
65836,6.0
65837,4.0
65838,3.0
65839,0.0
65840,0.0
65841,0.0
65842,1.0
65843,0.0
65844,0.0
65845,6.0
65846,0.0
65847,11.0
65848,0.0
65849,3.0
65850,4.0
65851,4.0
65852,0.0
65853,1.0
65854,3.0
65855,6.0
65856,3.0
65857,1.0
65858,1.0
65859,1.0
65860,0.0
65861,1.0
65862,1.0
65863,5.0
65864,0.0
65865,0.0
65866,0.0
65867,2.0
65868,4.0
65869,0.0
65870,2.0
65871,4.0
65872,1.0
65873,0.0
65874,0.0
65875,3.0
65876,3.0
65877,0.0
65878,1.0
65879,2.0
65880,1.0
65881,0.0
65882,4.0
65883,0.0
65884,3.0
65885,6.0
65886,2.0
65887,2.0
65888,3.0
65889,0.0
65890,5.0
65891,5.0
65892,6.0
65893,5.0
65894,10.0
65895,0.0
65896,0.0
65897,1.0
65898,3.0
65899,0.0
65900,10.0
65901,5.0
65902,5.0
65903,2.0
65904,9.0
65905,0.0
65906,8.0
65907,4.0
65908,0.0
65909,4.0
65910,1.0
65911,2.0
65912,5.0
65913,0.0
65914,3.0
65915,6.0
65916,0.0
65917,0.0
65918,2.0
65919,2.0
65920,4.0
65921,9.0
65922,0.0
65923,0.0
65924,8.0
65925,4.0
65926,3.0
65927,10.0
65928,1.0
65929,1.0
65930,0.0
65931,1.0
65932,2.0
65933,0.0
65934,0.0
65935,3.0
65936,8.0
65937,0.0
65938,0.0
65939,3.0
65940,8.0
65941,1.0
65942,0.0
65943,3.0
65944,0.0
65945,8.0
65946,0.0
65947,19.0
65948,0.0
65949,6.0
65950,2.0
65951,4.0
65952,4.0
65953,0.0
65954,4.0
65955,10.0
65956,0.0
65957,2.0
65958,0.0
65959,1.0
65960,12.0
65961,6.0
65962,0.0
65963,0.0
65964,0.0
65965,3.0
65966,12.0
65967,0.0
65968,0.0
65969,7.0
65970,0.0
65971,1.0
65972,0.0
65973,10.0
65974,2.0
65975,6.0
65976,9.0
65977,1.0
65978,0.0
65979,0.0
65980,0.0
65981,7.0
65982,17.0
65983,9.0
65984,2.0
65985,0.0
65986,12.0
65987,4.0
65988,2.0
65989,2.0
65990,11.0
65991,3.0
65992,13.0
65993,0.0
65994,5.0
65995,0.0
65996,5.0
65997,3.0
65998,9.0
65999,8.0
66000,10.0
66001,0.0
66002,0.0
66003,8.0
66004,1.0
66005,4.0
66006,0.0
66007,0.0
66008,2.0
66009,1.0
66010,3.0
66011,12.0
66012,1.0
66013,3.0
66014,0.0
66015,6.0
66016,29.0
66017,10.0
66018,12.0
66019,4.0
66020,19.0
66021,1.0
66022,16.0
66023,9.0
66024,0.0
66025,1.0
66026,1.0
66027,0.0
66028,1.0
66029,5.0
66030,3.0
66031,21.0
66032,17.0
66033,4.0
66034,15.0
66035,1.0
66036,0.0
66037,1.0
66038,4.0
66039,21.0
66040,0.0
66041,17.0
66042,1.0
66043,9.0
66044,11.0
66045,6.0
66046,1.0
66047,8.0
66048,1.0
66049,1.0
66050,0.0
66051,11.0
66052,0.0
66053,1.0
66054,0.0
66055,0.0
66056,7.0
66057,2.0
66058,15.0
66059,1.0
66060,15.0
66061,0.0
66062,1.0
66063,0.0
66064,4.0
66065,10.0
66066,9.0
66067,2.0
66068,0.0
66069,2.0
66070,10.0
66071,8.0
66072,20.0
66073,0.0
66074,8.0
66075,8.0
66076,1.0
66077,0.0
66078,6.0
66079,0.0
66080,1.0
66081,0.0
66082,20.0
66083,0.0
66084,7.0
66085,1.0
66086,1.0
66087,4.0
66088,1.0
66089,5.0
66090,5.0
66091,5.0
66092,0.0
66093,21.0
66094,11.0
66095,0.0
66096,5.0
66097,2.0
66098,0.0
66099,4.0
66100,1.0
66101,1.0
66102,52.0
66103,1.0
66104,0.0
66105,6.0
66106,0.0
66107,0.0
66108,2.0
66109,2.0
66110,4.0
66111,21.0
66112,1.0
66113,0.0
66114,11.0
66115,9.0
66116,7.0
66117,5.0
66118,2.0
66119,0.0
66120,2.0
66121,0.0
66122,0.0
66123,1.0
66124,1.0
66125,0.0
66126,0.0
66127,1.0
66128,1.0
66129,0.0
66130,0.0
66131,2.0
66132,0.0
66133,0.0
66134,5.0
66135,0.0
66136,0.0
66137,0.0
66138,5.0
66139,8.0
66140,4.0
66141,0.0
66142,0.0
66143,0.0
66144,2.0
66145,0.0
66146,2.0
66147,0.0
66148,2.0
66149,0.0
66150,0.0
66151,7.0
66152,0.0
66153,0.0
66154,2.0
66155,18.0
66156,2.0
66157,0.0
66158,1.0
66159,8.0
66160,0.0
66161,0.0
66162,1.0
66163,14.0
66164,4.0
66165,0.0
66166,1.0
66167,7.0
66168,4.0
66169,8.0
66170,13.0
66171,0.0
66172,0.0
66173,18.0
66174,15.0
66175,1.0
66176,1.0
66177,18.0
66178,5.0
66179,2.0
66180,24.0
66181,1.0
66182,16.0
66183,2.0
66184,0.0
66185,3.0
66186,22.0
66187,5.0
66188,0.0
66189,0.0
66190,8.0
66191,11.0
66192,8.0
66193,1.0
66194,3.0
66195,0.0
66196,0.0
66197,1.0
66198,0.0
66199,3.0
66200,0.0
66201,0.0
66202,2.0
66203,25.0
66204,23.0
66205,4.0
66206,9.0
66207,16.0
66208,0.0
66209,11.0
66210,1.0
66211,4.0
66212,0.0
66213,0.0
66214,3.0
66215,2.0
66216,0.0
66217,0.0
66218,0.0
66219,0.0
66220,9.0
66221,0.0
66222,0.0
66223,0.0
66224,7.0
66225,0.0
66226,9.0
66227,0.0
66228,5.0
66229,0.0
66230,13.0
66231,0.0
66232,1.0
66233,19.0
66234,12.0
66235,0.0
66236,0.0
66237,14.0
66238,1.0
66239,1.0
66240,0.0
66241,0.0
66242,17.0
66243,7.0
66244,2.0
66245,21.0
66246,1.0
66247,2.0
66248,19.0
66249,0.0
66250,0.0
66251,4.0
66252,20.0
66253,8.0
66254,0.0
66255,0.0
66256,0.0
66257,2.0
66258,1.0
66259,2.0
66260,0.0
66261,20.0
66262,0.0
66263,15.0
66264,1.0
66265,1.0
66266,0.0
66267,1.0
66268,0.0
66269,2.0
66270,1.0
66271,11.0
66272,3.0
66273,2.0
66274,1.0
66275,0.0
66276,13.0
66277,0.0
66278,1.0
66279,1.0
66280,1.0
66281,1.0
66282,0.0
66283,15.0
66284,0.0
66285,0.0
66286,0.0
66287,1.0
66288,1.0
66289,16.0
66290,28.0
66291,7.0
66292,8.0
66293,1.0
66294,0.0
66295,2.0
66296,1.0
66297,0.0
66298,0.0
66299,3.0
66300,1.0
66301,0.0
66302,0.0
66303,0.0
66304,1.0
66305,2.0
66306,8.0
66307,0.0
66308,0.0
66309,10.0
66310,29.0
66311,1.0
66312,1.0
66313,1.0
66314,0.0
66315,0.0
66316,0.0
66317,0.0
66318,0.0
66319,31.0
66320,4.0
66321,0.0
66322,0.0
66323,23.0
66324,3.0
66325,29.0
66326,0.0
66327,3.0
66328,0.0
66329,2.0
66330,0.0
66331,8.0
66332,0.0
66333,0.0
66334,0.0
66335,0.0
66336,0.0
66337,1.0
66338,3.0
66339,0.0
66340,12.0
66341,1.0
66342,4.0
66343,2.0
66344,0.0
66345,17.0
66346,0.0
66347,0.0
66348,7.0
66349,15.0
66350,13.0
66351,2.0
66352,0.0
66353,2.0
66354,2.0
66355,13.0
66356,16.0
66357,3.0
66358,5.0
66359,3.0
66360,0.0
66361,2.0
66362,18.0
66363,34.0
66364,0.0
66365,0.0
66366,0.0
66367,9.0
66368,0.0
66369,5.0
66370,24.0
66371,1.0
66372,1.0
66373,3.0
66374,0.0
66375,1.0
66376,5.0
66377,1.0
66378,6.0
66379,20.0
66380,1.0
66381,7.0
66382,3.0
66383,0.0
66384,0.0
66385,0.0
66386,42.0
66387,15.0
66388,0.0
66389,0.0
66390,2.0
66391,0.0
66392,0.0
66393,5.0
66394,1.0
66395,2.0
66396,0.0
66397,3.0
66398,6.0
66399,2.0
66400,2.0
66401,0.0
66402,24.0
66403,24.0
66404,0.0
66405,1.0
66406,1.0
66407,0.0
66408,1.0
66409,0.0
66410,29.0
66411,0.0
66412,0.0
66413,2.0
66414,34.0
66415,0.0
66416,2.0
66417,0.0
66418,0.0
66419,0.0
66420,2.0
66421,0.0
66422,0.0
66423,1.0
66424,0.0
66425,6.0
66426,0.0
66427,0.0
66428,1.0
66429,20.0
66430,0.0
66431,2.0
66432,0.0
66433,3.0
66434,6.0
66435,25.0
66436,0.0
66437,14.0
66438,16.0
66439,0.0
66440,8.0
66441,11.0
66442,0.0
66443,0.0
66444,0.0
66445,16.0
66446,0.0
66447,7.0
66448,15.0
66449,1.0
66450,14.0
66451,1.0
66452,0.0
66453,0.0
66454,2.0
66455,2.0
66456,0.0
66457,1.0
66458,1.0
66459,20.0
66460,1.0
66461,2.0
66462,2.0
66463,14.0
66464,7.0
66465,1.0
66466,0.0
66467,2.0
66468,0.0
66469,6.0
66470,26.0
66471,39.0
66472,8.0
66473,0.0
66474,0.0
66475,23.0
66476,0.0
66477,0.0
66478,0.0
66479,1.0
66480,6.0
66481,1.0
66482,0.0
66483,9.0
66484,35.0
66485,5.0
66486,1.0
66487,0.0
66488,0.0
66489,4.0
66490,1.0
66491,8.0
66492,8.0
66493,1.0
66494,1.0
66495,0.0
66496,0.0
66497,0.0
66498,3.0
66499,2.0
66500,1.0
66501,1.0
66502,1.0
66503,1.0
66504,0.0
66505,0.0
66506,1.0
66507,5.0
66508,5.0
66509,0.0
66510,0.0
66511,0.0
66512,0.0
66513,0.0
66514,0.0
66515,0.0
66516,4.0
66517,0.0
66518,5.0
66519,0.0
66520,4.0
66521,0.0
66522,2.0
66523,8.0
66524,3.0
66525,4.0
66526,0.0
66527,3.0
66528,4.0
66529,0.0
66530,2.0
66531,2.0
66532,1.0
66533,8.0
66534,2.0
66535,5.0
66536,0.0
66537,1.0
66538,0.0
66539,0.0
66540,2.0
66541,2.0
66542,2.0
66543,0.0
66544,7.0
66545,0.0
66546,0.0
66547,0.0
66548,0.0
66549,1.0
66550,1.0
66551,2.0
66552,0.0
66553,10.0
66554,30.0
66555,1.0
66556,0.0
66557,8.0
66558,3.0
66559,2.0
66560,0.0
66561,0.0
66562,0.0
66563,7.0
66564,0.0
66565,7.0
66566,2.0
66567,2.0
66568,3.0
66569,0.0
66570,2.0
66571,1.0
66572,0.0
66573,2.0
66574,0.0
66575,0.0
66576,2.0
66577,0.0
66578,0.0
66579,0.0
66580,5.0
66581,0.0
66582,0.0
66583,0.0
66584,2.0
66585,0.0
66586,0.0
66587,5.0
66588,2.0
66589,1.0
66590,0.0
66591,0.0
66592,0.0
66593,4.0
66594,0.0
66595,1.0
66596,0.0
66597,2.0
66598,0.0
66599,3.0
66600,1.0
66601,0.0
66602,1.0
66603,2.0
66604,3.0
66605,1.0
66606,0.0
66607,0.0
66608,0.0
66609,5.0
66610,3.0
66611,0.0
66612,2.0
66613,1.0
66614,1.0
66615,1.0
66616,4.0
66617,4.0
66618,1.0
66619,3.0
66620,4.0
66621,0.0
66622,1.0
66623,9.0
66624,2.0
66625,9.0
66626,8.0
66627,0.0
66628,0.0
66629,0.0
66630,0.0
66631,1.0
66632,0.0
66633,0.0
66634,1.0
66635,0.0
66636,1.0
66637,0.0
66638,6.0
66639,4.0
66640,0.0
66641,0.0
66642,1.0
66643,0.0
66644,1.0
66645,3.0
66646,2.0
66647,0.0
66648,0.0
66649,0.0
66650,4.0
66651,0.0
66652,7.0
66653,5.0
66654,0.0
66655,6.0
66656,0.0
66657,0.0
66658,0.0
66659,5.0
66660,1.0
66661,5.0
66662,7.0
66663,6.0
66664,0.0
66665,0.0
66666,4.0
66667,6.0
66668,0.0
66669,0.0
66670,2.0
66671,0.0
66672,6.0
66673,2.0
66674,4.0
66675,2.0
66676,2.0
66677,0.0
66678,0.0
66679,0.0
66680,0.0
66681,0.0
66682,2.0
66683,1.0
66684,3.0
66685,0.0
66686,0.0
66687,4.0
66688,4.0
66689,6.0
66690,0.0
66691,0.0
66692,2.0
66693,7.0
66694,0.0
66695,4.0
66696,3.0
66697,2.0
66698,0.0
66699,1.0
66700,0.0
66701,0.0
66702,0.0
66703,1.0
66704,4.0
66705,0.0
66706,9.0
66707,4.0
66708,3.0
66709,0.0
66710,0.0
66711,2.0
66712,4.0
66713,12.0
66714,0.0
66715,3.0
66716,4.0
66717,2.0
66718,6.0
66719,2.0
66720,0.0
66721,1.0
66722,10.0
66723,1.0
66724,5.0
66725,0.0
66726,0.0
66727,2.0
66728,0.0
66729,1.0
66730,10.0
66731,5.0
66732,0.0
66733,0.0
66734,0.0
66735,2.0
66736,2.0
66737,0.0
66738,0.0
66739,4.0
66740,7.0
66741,0.0
66742,4.0
66743,3.0
66744,1.0
66745,0.0
66746,3.0
66747,1.0
66748,0.0
66749,4.0
66750,7.0
66751,6.0
66752,0.0
66753,4.0
66754,1.0
66755,10.0
66756,9.0
66757,1.0
66758,0.0
66759,0.0
66760,6.0
66761,1.0
66762,0.0
66763,2.0
66764,2.0
66765,0.0
66766,4.0
66767,0.0
66768,8.0
66769,0.0
66770,1.0
66771,0.0
66772,0.0
66773,1.0
66774,0.0
66775,0.0
66776,11.0
66777,4.0
66778,0.0
66779,0.0
66780,3.0
66781,0.0
66782,0.0
66783,0.0
66784,3.0
66785,3.0
66786,4.0
66787,2.0
66788,1.0
66789,0.0
66790,3.0
66791,4.0
66792,1.0
66793,0.0
66794,3.0
66795,0.0
66796,11.0
66797,2.0
66798,0.0
66799,1.0
66800,6.0
66801,5.0
66802,7.0
66803,0.0
66804,0.0
66805,0.0
66806,2.0
66807,2.0
66808,0.0
66809,2.0
66810,5.0
66811,1.0
66812,0.0
66813,3.0
66814,0.0
66815,2.0
66816,0.0
66817,0.0
66818,0.0
