,Adgrb1
48061,1.0
48062,6.0
48063,0.0
48064,0.0
48065,15.0
48066,2.0
48067,6.0
48068,0.0
48069,1.0
48070,0.0
48071,1.0
48072,1.0
48073,5.0
48074,5.0
48075,1.0
48076,0.0
48077,2.0
48078,0.0
48079,1.0
48080,10.0
48081,3.0
48082,2.0
48083,1.0
48084,4.0
48085,0.0
48086,1.0
48087,7.0
48088,0.0
48089,0.0
48090,0.0
48091,0.0
48092,5.0
48093,0.0
48094,6.0
48095,1.0
48096,4.0
48097,2.0
48098,6.0
48099,0.0
48100,18.0
48101,10.0
48102,1.0
48103,3.0
48104,3.0
48105,0.0
48106,2.0
48107,3.0
48108,1.0
48109,10.0
48110,2.0
48111,1.0
48112,0.0
48113,0.0
48114,6.0
48115,15.0
48116,1.0
48117,5.0
48118,0.0
48119,6.0
48120,0.0
48121,4.0
48122,9.0
48123,1.0
48124,2.0
48125,13.0
48126,6.0
48127,7.0
48128,2.0
48129,7.0
48130,0.0
48131,9.0
48132,0.0
48133,25.0
48134,3.0
48135,3.0
48136,0.0
48137,2.0
48138,0.0
48139,3.0
48140,0.0
48141,7.0
48142,6.0
48143,0.0
48144,0.0
48145,2.0
48146,1.0
48147,2.0
48148,1.0
48149,13.0
48150,1.0
48151,0.0
48152,5.0
48153,17.0
48154,0.0
48155,0.0
48156,0.0
48157,0.0
48158,4.0
48159,0.0
48160,4.0
48161,10.0
48162,2.0
48163,5.0
48164,0.0
48165,2.0
48166,0.0
48167,1.0
48168,14.0
48169,1.0
48170,1.0
48171,0.0
48172,1.0
48173,0.0
48174,0.0
48175,5.0
48176,2.0
48177,0.0
48178,0.0
48179,2.0
48180,0.0
48181,8.0
48182,13.0
48183,0.0
48184,1.0
48185,9.0
48186,1.0
48187,5.0
48188,5.0
48189,4.0
48190,0.0
48191,1.0
48192,6.0
48193,28.0
48194,19.0
48195,0.0
48196,0.0
48197,11.0
48198,2.0
48199,16.0
48200,1.0
48201,10.0
48202,0.0
48203,0.0
48204,1.0
48205,1.0
48206,1.0
48207,5.0
48208,0.0
48209,1.0
48210,9.0
48211,1.0
48212,0.0
48213,1.0
48214,11.0
48215,0.0
48216,0.0
48217,0.0
48218,0.0
48219,2.0
48220,1.0
48221,6.0
48222,15.0
48223,1.0
48224,7.0
48225,1.0
48226,1.0
48227,0.0
48228,6.0
48229,18.0
48230,2.0
48231,0.0
48232,1.0
48233,0.0
48234,6.0
48235,3.0
48236,7.0
48237,6.0
48238,7.0
48239,0.0
48240,1.0
48241,2.0
48242,2.0
48243,0.0
48244,4.0
48245,0.0
48246,0.0
48247,0.0
48248,0.0
48249,13.0
48250,1.0
48251,0.0
48252,6.0
48253,2.0
48254,0.0
48255,1.0
48256,1.0
48257,1.0
48258,4.0
48259,9.0
48260,6.0
48261,1.0
48262,1.0
48263,3.0
48264,0.0
48265,5.0
48266,6.0
48267,2.0
48268,0.0
48269,2.0
48270,2.0
48271,5.0
48272,2.0
48273,7.0
48274,1.0
48275,16.0
48276,4.0
48277,0.0
48278,12.0
48279,0.0
48280,1.0
48281,7.0
48282,0.0
48283,12.0
48284,3.0
48285,1.0
48286,20.0
48287,1.0
48288,0.0
48289,1.0
48290,0.0
48291,0.0
48292,11.0
48293,13.0
48294,1.0
48295,1.0
48296,4.0
48297,0.0
48298,3.0
48299,3.0
48300,0.0
48301,0.0
48302,0.0
48303,3.0
48304,2.0
48305,1.0
48306,0.0
48307,2.0
48308,5.0
48309,3.0
48310,2.0
48311,17.0
48312,2.0
48313,1.0
48314,1.0
48315,0.0
48316,2.0
48317,3.0
48318,0.0
48319,2.0
48320,0.0
48321,0.0
48322,0.0
48323,3.0
48324,1.0
48325,1.0
48326,0.0
48327,0.0
48328,1.0
48329,0.0
48330,0.0
48331,5.0
48332,2.0
48333,3.0
48334,7.0
48335,9.0
48336,0.0
48337,0.0
48338,3.0
48339,3.0
48340,3.0
48341,15.0
48342,1.0
48343,2.0
48344,13.0
48345,0.0
48346,0.0
48347,0.0
48348,7.0
48349,1.0
48350,19.0
48351,1.0
48352,2.0
48353,9.0
48354,1.0
48355,0.0
48356,6.0
48357,1.0
48358,0.0
48359,5.0
48360,0.0
48361,5.0
48362,9.0
48363,0.0
48364,0.0
48365,1.0
48366,3.0
48367,2.0
48368,0.0
48369,5.0
48370,0.0
48371,0.0
48372,1.0
48373,0.0
48374,3.0
48375,3.0
48376,0.0
48377,6.0
48378,1.0
48379,4.0
48380,1.0
48381,0.0
48382,2.0
48383,1.0
48384,5.0
48385,0.0
48386,6.0
48387,3.0
48388,1.0
48389,2.0
48390,1.0
48391,0.0
48392,0.0
48393,1.0
48394,0.0
48395,2.0
48396,2.0
48397,0.0
48398,3.0
48399,0.0
48400,0.0
48401,12.0
48402,4.0
48403,0.0
48404,2.0
48405,13.0
48406,0.0
48407,0.0
48408,0.0
48409,10.0
48410,6.0
48411,0.0
48412,0.0
48413,0.0
48414,1.0
48415,2.0
48416,13.0
48417,19.0
48418,12.0
48419,1.0
48420,6.0
48421,2.0
48422,0.0
48423,0.0
48424,1.0
48425,1.0
48426,0.0
48427,7.0
48428,0.0
48429,4.0
48430,2.0
48431,3.0
48432,0.0
48433,1.0
48434,7.0
48435,2.0
48436,0.0
48437,0.0
48438,0.0
48439,0.0
48440,0.0
48441,0.0
48442,3.0
48443,1.0
48444,0.0
48445,1.0
48446,2.0
48447,9.0
48448,0.0
48449,3.0
48450,4.0
48451,5.0
48452,3.0
48453,3.0
48454,0.0
48455,0.0
48456,0.0
48457,2.0
48458,1.0
48459,3.0
48460,3.0
48461,2.0
48462,1.0
48463,0.0
48464,1.0
48465,0.0
48466,7.0
48467,1.0
48468,1.0
48469,0.0
48470,0.0
48471,0.0
48472,0.0
48473,0.0
48474,2.0
48475,0.0
48476,2.0
48477,8.0
48478,0.0
48479,0.0
48480,0.0
48481,0.0
48482,0.0
48483,0.0
48484,0.0
48485,0.0
48486,2.0
48487,4.0
48488,0.0
48489,2.0
48490,0.0
48491,0.0
48492,2.0
48493,0.0
48494,0.0
48495,0.0
48496,3.0
48497,0.0
48498,0.0
48499,5.0
48500,6.0
48501,1.0
48502,0.0
48503,0.0
48504,0.0
48505,0.0
48506,0.0
48507,2.0
48508,0.0
48509,0.0
48510,0.0
48511,0.0
48512,0.0
48513,3.0
48514,0.0
48515,1.0
48516,3.0
48517,0.0
48518,1.0
48519,8.0
48520,0.0
48521,3.0
48522,3.0
48523,3.0
48524,0.0
48525,0.0
48526,1.0
48527,0.0
48528,0.0
48529,7.0
48530,4.0
48531,16.0
48532,2.0
48533,0.0
48534,4.0
48535,4.0
48536,1.0
48537,0.0
48538,2.0
48539,21.0
48540,7.0
48541,19.0
48542,25.0
48543,4.0
48544,15.0
48545,3.0
48546,0.0
48547,6.0
48548,1.0
48549,18.0
48550,21.0
48551,1.0
48552,0.0
48553,0.0
48554,3.0
48555,0.0
48556,5.0
48557,1.0
48558,2.0
48559,4.0
48560,2.0
48561,11.0
48562,4.0
48563,0.0
48564,2.0
48565,3.0
48566,7.0
48567,5.0
48568,1.0
48569,3.0
48570,1.0
48571,6.0
48572,1.0
48573,4.0
48574,1.0
48575,0.0
48576,4.0
48577,19.0
48578,4.0
48579,0.0
48580,1.0
48581,0.0
48582,1.0
48583,32.0
48584,1.0
48585,1.0
48586,8.0
48587,3.0
48588,6.0
48589,3.0
48590,3.0
48591,10.0
48592,2.0
48593,4.0
48594,22.0
48595,0.0
48596,1.0
48597,0.0
48598,5.0
48599,3.0
48600,0.0
48601,3.0
48602,4.0
48603,4.0
48604,13.0
48605,26.0
48606,6.0
48607,16.0
48608,2.0
48609,6.0
48610,3.0
48611,4.0
48612,1.0
48613,0.0
48614,0.0
48615,2.0
48616,0.0
48617,3.0
48618,3.0
48619,2.0
48620,0.0
48621,4.0
48622,0.0
48623,5.0
48624,2.0
48625,17.0
48626,8.0
48627,6.0
48628,1.0
48629,0.0
48630,13.0
48631,5.0
48632,0.0
48633,14.0
48634,1.0
48635,3.0
48636,3.0
48637,5.0
48638,1.0
48639,0.0
48640,3.0
48641,8.0
48642,27.0
48643,2.0
48644,3.0
48645,3.0
48646,4.0
48647,2.0
48648,8.0
48649,6.0
48650,1.0
48651,5.0
48652,12.0
48653,1.0
48654,2.0
48655,12.0
48656,2.0
48657,26.0
48658,0.0
48659,4.0
48660,1.0
48661,3.0
48662,3.0
48663,3.0
48664,0.0
48665,29.0
48666,1.0
48667,5.0
48668,3.0
48669,4.0
48670,3.0
48671,6.0
48672,2.0
48673,11.0
48674,1.0
48675,0.0
48676,11.0
48677,0.0
48678,32.0
48679,2.0
48680,19.0
48681,7.0
48682,0.0
48683,2.0
48684,2.0
48685,39.0
48686,1.0
48687,6.0
48688,1.0
48689,11.0
48690,12.0
48691,10.0
48692,1.0
48693,4.0
48694,4.0
48695,0.0
48696,4.0
48697,4.0
48698,18.0
48699,3.0
48700,12.0
48701,0.0
48702,0.0
48703,4.0
48704,0.0
48705,22.0
48706,2.0
48707,0.0
48708,2.0
48709,2.0
48710,5.0
48711,2.0
48712,8.0
48713,8.0
48714,0.0
48715,23.0
48716,3.0
48717,1.0
48718,1.0
48719,12.0
48720,21.0
48721,6.0
48722,2.0
48723,29.0
48724,3.0
48725,1.0
48726,0.0
48727,5.0
48728,0.0
48729,0.0
48730,0.0
48731,5.0
48732,2.0
48733,4.0
48734,6.0
48735,1.0
48736,6.0
48737,3.0
48738,0.0
48739,0.0
48740,0.0
48741,5.0
48742,9.0
48743,29.0
48744,14.0
48745,1.0
48746,7.0
48747,6.0
48748,1.0
48749,2.0
48750,3.0
48751,2.0
48752,15.0
48753,5.0
48754,0.0
48755,0.0
48756,5.0
48757,1.0
48758,5.0
48759,0.0
48760,0.0
48761,3.0
48762,5.0
48763,0.0
48764,0.0
48765,0.0
48766,0.0
48767,0.0
48768,0.0
48769,1.0
48770,0.0
48771,7.0
48772,0.0
48773,0.0
48774,0.0
48775,0.0
48776,1.0
48777,0.0
48778,0.0
48779,1.0
48780,0.0
48781,0.0
48782,4.0
48783,0.0
48784,0.0
48785,0.0
48786,2.0
48787,0.0
48788,0.0
48789,3.0
48790,0.0
48791,0.0
48792,0.0
48793,0.0
48794,3.0
48795,5.0
48796,13.0
48797,0.0
48798,0.0
48799,1.0
48800,0.0
48801,1.0
48802,1.0
48803,0.0
48804,0.0
48805,2.0
48806,13.0
48807,0.0
48808,0.0
48809,0.0
48810,0.0
48811,2.0
48812,1.0
48813,0.0
48814,0.0
48815,6.0
48816,7.0
48817,20.0
48818,4.0
48819,3.0
48820,0.0
48821,0.0
48822,0.0
48823,3.0
48824,0.0
48825,0.0
48826,2.0
48827,0.0
48828,0.0
48829,8.0
48830,1.0
48831,0.0
48832,0.0
48833,0.0
48834,0.0
48835,0.0
48836,0.0
48837,19.0
48838,2.0
48839,4.0
48840,0.0
48841,3.0
48842,1.0
48843,0.0
48844,2.0
48845,0.0
48846,2.0
48847,10.0
48848,5.0
48849,6.0
48850,1.0
48851,0.0
48852,1.0
48853,11.0
48854,2.0
48855,0.0
48856,12.0
48857,0.0
48858,2.0
48859,9.0
48860,1.0
48861,23.0
48862,12.0
48863,0.0
48864,12.0
48865,10.0
48866,0.0
48867,30.0
48868,36.0
48869,24.0
48870,0.0
48871,1.0
48872,0.0
48873,0.0
48874,13.0
48875,1.0
48876,20.0
48877,4.0
48878,6.0
48879,7.0
48880,20.0
48881,1.0
48882,5.0
48883,0.0
48884,2.0
48885,0.0
48886,8.0
48887,8.0
48888,18.0
48889,2.0
48890,31.0
48891,0.0
48892,2.0
48893,17.0
48894,9.0
48895,0.0
48896,6.0
48897,0.0
48898,0.0
48899,3.0
48900,0.0
48901,3.0
48902,0.0
48903,0.0
48904,2.0
48905,0.0
48906,7.0
48907,0.0
48908,4.0
48909,17.0
48910,3.0
48911,9.0
48912,4.0
48913,17.0
48914,14.0
48915,8.0
48916,31.0
48917,0.0
48918,3.0
48919,0.0
48920,15.0
48921,1.0
48922,11.0
48923,28.0
48924,22.0
48925,23.0
48926,1.0
48927,1.0
48928,14.0
48929,3.0
48930,2.0
48931,12.0
48932,21.0
48933,8.0
48934,2.0
48935,14.0
48936,15.0
48937,1.0
48938,5.0
48939,4.0
48940,0.0
48941,0.0
48942,5.0
48943,9.0
48944,3.0
48945,19.0
48946,13.0
48947,2.0
48948,35.0
48949,3.0
48950,30.0
48951,1.0
48952,3.0
48953,15.0
48954,11.0
48955,0.0
48956,2.0
48957,0.0
48958,0.0
48959,0.0
48960,0.0
48961,22.0
48962,6.0
48963,0.0
48964,7.0
48965,18.0
48966,25.0
48967,11.0
48968,1.0
48969,0.0
48970,6.0
48971,43.0
48972,29.0
48973,1.0
48974,0.0
48975,0.0
48976,14.0
48977,4.0
48978,5.0
48979,34.0
48980,7.0
48981,21.0
48982,0.0
48983,29.0
48984,10.0
48985,2.0
48986,12.0
48987,18.0
48988,1.0
48989,0.0
48990,1.0
48991,24.0
48992,4.0
48993,15.0
48994,18.0
48995,24.0
48996,10.0
48997,48.0
48998,4.0
48999,2.0
49000,24.0
49001,14.0
49002,0.0
49003,15.0
49004,16.0
49005,0.0
49006,2.0
49007,0.0
49008,35.0
49009,18.0
49010,3.0
49011,8.0
49012,2.0
49013,1.0
49014,0.0
49015,6.0
49016,23.0
49017,14.0
49018,6.0
49019,19.0
49020,5.0
49021,1.0
49022,0.0
49023,2.0
49024,2.0
49025,40.0
49026,3.0
49027,0.0
49028,2.0
49029,16.0
49030,0.0
49031,3.0
49032,0.0
49033,5.0
49034,2.0
49035,4.0
49036,1.0
49037,1.0
49038,1.0
49039,3.0
49040,13.0
49041,4.0
49042,4.0
49043,0.0
49044,1.0
49045,1.0
49046,2.0
49047,0.0
49048,2.0
49049,23.0
49050,4.0
49051,2.0
49052,3.0
49053,1.0
49054,0.0
49055,1.0
49056,0.0
49057,8.0
49058,1.0
49059,1.0
49060,5.0
49061,8.0
49062,0.0
49063,1.0
49064,1.0
49065,7.0
49066,4.0
49067,0.0
49068,1.0
49069,1.0
49070,7.0
49071,1.0
49072,1.0
49073,0.0
49074,21.0
49075,2.0
49076,2.0
49077,0.0
49078,0.0
49079,5.0
49080,0.0
49081,1.0
49082,0.0
49083,3.0
49084,0.0
49085,1.0
49086,17.0
49087,2.0
49088,4.0
49089,13.0
49090,5.0
49091,12.0
49092,1.0
49093,0.0
49094,10.0
49095,15.0
49096,2.0
49097,6.0
49098,28.0
49099,19.0
49100,7.0
49101,6.0
49102,0.0
49103,1.0
49104,3.0
49105,0.0
49106,3.0
49107,8.0
49108,11.0
49109,4.0
49110,6.0
49111,0.0
49112,0.0
49113,1.0
49114,18.0
49115,5.0
49116,2.0
49117,22.0
49118,0.0
49119,1.0
49120,22.0
49121,3.0
49122,2.0
49123,4.0
49124,6.0
49125,13.0
49126,0.0
49127,0.0
49128,5.0
49129,9.0
49130,3.0
49131,6.0
49132,3.0
49133,3.0
49134,0.0
49135,7.0
49136,2.0
49137,13.0
49138,0.0
49139,9.0
49140,1.0
49141,1.0
49142,1.0
49143,10.0
49144,0.0
49145,0.0
49146,2.0
49147,2.0
49148,7.0
49149,13.0
49150,2.0
49151,3.0
49152,13.0
49153,6.0
49154,2.0
49155,9.0
49156,25.0
49157,7.0
49158,8.0
49159,10.0
49160,1.0
49161,2.0
49162,0.0
49163,6.0
49164,0.0
49165,5.0
49166,4.0
49167,1.0
49168,1.0
49169,0.0
49170,3.0
49171,8.0
49172,2.0
49173,0.0
49174,0.0
49175,3.0
49176,13.0
49177,1.0
49178,3.0
49179,0.0
49180,11.0
49181,36.0
49182,2.0
49183,16.0
49184,20.0
49185,2.0
49186,4.0
49187,5.0
49188,0.0
49189,4.0
49190,0.0
49191,0.0
49192,2.0
49193,24.0
49194,16.0
49195,12.0
49196,5.0
49197,11.0
49198,1.0
49199,0.0
49200,5.0
49201,0.0
49202,3.0
49203,21.0
49204,16.0
49205,13.0
49206,11.0
49207,0.0
49208,20.0
49209,2.0
49210,1.0
49211,20.0
49212,0.0
49213,5.0
49214,12.0
49215,1.0
49216,26.0
49217,5.0
49218,0.0
49219,3.0
49220,0.0
49221,0.0
49222,6.0
49223,6.0
49224,3.0
49225,4.0
49226,4.0
49227,4.0
49228,12.0
49229,21.0
49230,14.0
49231,17.0
49232,5.0
49233,9.0
49234,15.0
49235,3.0
49236,9.0
49237,19.0
49238,3.0
49239,17.0
49240,2.0
49241,4.0
49242,1.0
49243,8.0
49244,2.0
49245,0.0
49246,7.0
49247,3.0
49248,0.0
49249,5.0
49250,14.0
49251,10.0
49252,21.0
49253,5.0
49254,0.0
49255,1.0
49256,9.0
49257,19.0
49258,13.0
49259,5.0
49260,10.0
49261,7.0
49262,9.0
49263,0.0
49264,10.0
49265,1.0
49266,21.0
49267,0.0
49268,0.0
49269,1.0
49270,7.0
49271,5.0
49272,2.0
49273,10.0
49274,1.0
49275,0.0
49276,0.0
49277,1.0
49278,2.0
49279,14.0
49280,21.0
49281,0.0
49282,16.0
49283,2.0
49284,24.0
49285,28.0
49286,21.0
49287,7.0
49288,9.0
49289,32.0
49290,5.0
49291,7.0
49292,3.0
49293,17.0
49294,27.0
49295,0.0
49296,0.0
49297,1.0
49298,0.0
49299,10.0
49300,2.0
49301,6.0
49302,11.0
49303,17.0
49304,8.0
49305,7.0
49306,17.0
49307,7.0
49308,0.0
49309,0.0
49310,0.0
49311,8.0
49312,0.0
49313,2.0
49314,2.0
49315,4.0
49316,0.0
49317,19.0
49318,17.0
49319,1.0
49320,0.0
49321,0.0
49322,7.0
49323,0.0
49324,0.0
49325,0.0
49326,0.0
49327,1.0
49328,4.0
49329,6.0
49330,0.0
49331,0.0
49332,3.0
49333,1.0
49334,0.0
49335,2.0
49336,0.0
49337,0.0
49338,5.0
49339,1.0
49340,0.0
49341,0.0
49342,0.0
49343,0.0
49344,3.0
49345,0.0
49346,0.0
49347,2.0
49348,0.0
49349,0.0
49350,0.0
49351,2.0
49352,0.0
49353,0.0
49354,7.0
49355,0.0
49356,0.0
49357,0.0
49358,0.0
49359,11.0
49360,3.0
49361,1.0
49362,3.0
49363,0.0
49364,0.0
49365,0.0
49366,1.0
49367,0.0
49368,0.0
49369,0.0
49370,1.0
49371,1.0
49372,4.0
49373,0.0
49374,2.0
49375,0.0
49376,1.0
49377,10.0
49378,5.0
49379,4.0
49380,16.0
49381,18.0
49382,2.0
49383,0.0
49384,25.0
49385,0.0
49386,2.0
49387,0.0
49388,1.0
49389,0.0
49390,0.0
49391,8.0
49392,0.0
49393,0.0
49394,0.0
49395,0.0
49396,0.0
49397,0.0
49398,1.0
49399,19.0
49400,1.0
49401,2.0
49402,15.0
49403,0.0
49404,1.0
49405,34.0
49406,37.0
49407,0.0
49408,14.0
49409,8.0
49410,8.0
49411,2.0
49412,4.0
49413,26.0
49414,4.0
49415,5.0
49416,11.0
49417,0.0
49418,21.0
49419,15.0
49420,9.0
49421,1.0
49422,11.0
49423,0.0
49424,1.0
49425,19.0
49426,32.0
49427,0.0
49428,8.0
49429,7.0
49430,37.0
49431,3.0
49432,5.0
49433,8.0
49434,0.0
49435,3.0
49436,11.0
49437,21.0
49438,0.0
49439,6.0
49440,9.0
49441,0.0
49442,29.0
49443,0.0
49444,12.0
49445,0.0
49446,3.0
49447,9.0
49448,14.0
49449,6.0
49450,14.0
49451,28.0
49452,1.0
49453,6.0
49454,1.0
49455,2.0
49456,5.0
49457,16.0
49458,1.0
49459,2.0
49460,1.0
49461,8.0
49462,9.0
49463,2.0
49464,3.0
49465,3.0
49466,1.0
49467,11.0
49468,0.0
49469,3.0
49470,13.0
49471,1.0
49472,30.0
49473,1.0
49474,5.0
49475,5.0
49476,13.0
49477,7.0
49478,13.0
49479,6.0
49480,1.0
49481,3.0
49482,2.0
49483,16.0
49484,22.0
49485,2.0
49486,5.0
49487,53.0
49488,23.0
49489,0.0
49490,1.0
49491,1.0
49492,19.0
49493,21.0
49494,5.0
49495,4.0
49496,0.0
49497,14.0
49498,3.0
49499,11.0
49500,3.0
49501,5.0
49502,10.0
49503,8.0
49504,0.0
49505,4.0
49506,0.0
49507,9.0
49508,1.0
49509,27.0
49510,20.0
49511,3.0
49512,8.0
49513,9.0
49514,15.0
49515,27.0
49516,3.0
49517,7.0
49518,1.0
49519,2.0
49520,0.0
49521,0.0
49522,5.0
49523,4.0
49524,2.0
49525,2.0
49526,20.0
49527,0.0
49528,1.0
49529,2.0
49530,2.0
49531,2.0
49532,1.0
49533,0.0
49534,8.0
49535,7.0
49536,0.0
49537,2.0
49538,3.0
49539,0.0
49540,16.0
49541,0.0
49542,9.0
49543,3.0
49544,5.0
49545,5.0
49546,9.0
49547,3.0
49548,16.0
49549,14.0
49550,10.0
49551,7.0
49552,2.0
49553,2.0
49554,12.0
49555,6.0
49556,25.0
49557,2.0
49558,1.0
49559,3.0
49560,7.0
49561,2.0
49562,5.0
49563,14.0
49564,1.0
49565,0.0
49566,3.0
49567,10.0
49568,1.0
49569,7.0
49570,14.0
49571,13.0
49572,4.0
49573,6.0
49574,1.0
49575,9.0
49576,14.0
49577,8.0
49578,0.0
49579,0.0
49580,5.0
49581,13.0
49582,6.0
49583,16.0
49584,4.0
49585,3.0
49586,4.0
49587,8.0
49588,1.0
49589,4.0
49590,2.0
49591,3.0
49592,6.0
49593,0.0
49594,8.0
49595,1.0
49596,7.0
49597,0.0
49598,27.0
49599,5.0
49600,3.0
49601,1.0
49602,1.0
49603,5.0
49604,0.0
49605,0.0
49606,3.0
49607,17.0
49608,0.0
49609,0.0
49610,2.0
49611,0.0
49612,8.0
49613,0.0
49614,36.0
49615,2.0
49616,2.0
49617,0.0
49618,6.0
49619,8.0
49620,0.0
49621,4.0
49622,0.0
49623,1.0
49624,0.0
49625,32.0
49626,0.0
49627,0.0
49628,30.0
49629,9.0
49630,4.0
49631,10.0
49632,36.0
49633,4.0
49634,18.0
49635,4.0
49636,7.0
49637,3.0
49638,20.0
49639,12.0
49640,4.0
49641,0.0
49642,0.0
49643,5.0
49644,7.0
49645,1.0
49646,1.0
49647,0.0
49648,2.0
49649,22.0
49650,9.0
49651,3.0
49652,18.0
49653,1.0
49654,3.0
49655,7.0
49656,9.0
49657,3.0
49658,0.0
49659,4.0
49660,4.0
49661,1.0
49662,7.0
49663,11.0
49664,1.0
49665,1.0
49666,0.0
49667,11.0
49668,3.0
49669,15.0
49670,5.0
49671,7.0
49672,10.0
49673,0.0
49674,16.0
49675,0.0
49676,3.0
49677,1.0
49678,8.0
49679,1.0
49680,2.0
49681,10.0
49682,23.0
49683,10.0
49684,4.0
49685,0.0
49686,0.0
49687,0.0
49688,7.0
49689,1.0
49690,0.0
49691,45.0
49692,0.0
49693,4.0
49694,2.0
49695,11.0
49696,0.0
49697,1.0
49698,38.0
49699,1.0
49700,2.0
49701,2.0
49702,8.0
49703,6.0
49704,23.0
49705,32.0
49706,7.0
49707,37.0
49708,14.0
49709,16.0
49710,2.0
49711,5.0
49712,1.0
49713,2.0
49714,1.0
49715,14.0
49716,6.0
49717,4.0
49718,8.0
49719,5.0
49720,0.0
49721,13.0
49722,16.0
49723,8.0
49724,0.0
49725,3.0
49726,12.0
49727,4.0
49728,7.0
49729,0.0
49730,0.0
49731,12.0
49732,5.0
49733,0.0
49734,6.0
49735,3.0
49736,6.0
49737,1.0
49738,4.0
49739,1.0
49740,0.0
49741,6.0
49742,4.0
49743,0.0
49744,35.0
49745,31.0
49746,0.0
49747,5.0
49748,7.0
49749,15.0
49750,11.0
49751,0.0
49752,4.0
49753,18.0
49754,18.0
49755,0.0
49756,13.0
49757,23.0
49758,0.0
49759,0.0
49760,5.0
49761,19.0
49762,0.0
49763,13.0
49764,3.0
49765,31.0
49766,0.0
49767,47.0
49768,1.0
49769,2.0
49770,2.0
49771,3.0
49772,7.0
49773,25.0
49774,23.0
49775,4.0
49776,9.0
49777,3.0
49778,14.0
49779,14.0
49780,19.0
49781,9.0
49782,26.0
49783,6.0
49784,48.0
49785,8.0
49786,4.0
49787,2.0
49788,0.0
49789,21.0
49790,11.0
49791,2.0
49792,2.0
49793,1.0
49794,13.0
49795,8.0
49796,0.0
49797,9.0
49798,31.0
49799,8.0
49800,24.0
49801,0.0
49802,29.0
49803,7.0
49804,26.0
49805,19.0
49806,0.0
49807,0.0
49808,16.0
49809,20.0
49810,23.0
49811,16.0
49812,19.0
49813,14.0
49814,2.0
49815,2.0
49816,2.0
49817,11.0
49818,11.0
49819,3.0
49820,7.0
49821,19.0
49822,14.0
49823,36.0
49824,20.0
49825,5.0
49826,12.0
49827,15.0
49828,27.0
49829,1.0
49830,32.0
49831,0.0
49832,21.0
49833,14.0
49834,17.0
49835,18.0
49836,18.0
49837,23.0
49838,27.0
49839,12.0
49840,2.0
49841,13.0
49842,9.0
49843,33.0
49844,5.0
49845,0.0
49846,5.0
49847,0.0
49848,43.0
49849,8.0
49850,18.0
49851,20.0
49852,11.0
49853,9.0
49854,5.0
49855,0.0
49856,1.0
49857,0.0
49858,1.0
49859,4.0
49860,1.0
49861,2.0
49862,8.0
49863,5.0
49864,4.0
49865,0.0
49866,0.0
49867,7.0
49868,4.0
49869,3.0
49870,6.0
49871,1.0
49872,1.0
49873,11.0
49874,5.0
49875,0.0
49876,0.0
49877,1.0
49878,7.0
49879,0.0
49880,18.0
49881,2.0
49882,4.0
49883,1.0
49884,6.0
49885,20.0
49886,14.0
49887,8.0
49888,0.0
49889,1.0
49890,11.0
49891,0.0
49892,6.0
49893,0.0
49894,0.0
49895,0.0
49896,44.0
49897,1.0
49898,5.0
49899,0.0
49900,1.0
49901,1.0
49902,1.0
49903,0.0
49904,8.0
49905,0.0
49906,0.0
49907,0.0
49908,0.0
49909,2.0
49910,3.0
49911,0.0
49912,0.0
49913,0.0
49914,0.0
49915,1.0
49916,0.0
49917,1.0
49918,0.0
49919,0.0
49920,0.0
49921,1.0
49922,0.0
49923,0.0
49924,4.0
49925,0.0
49926,1.0
49927,0.0
49928,4.0
49929,1.0
49930,0.0
49931,0.0
49932,0.0
49933,5.0
49934,6.0
49935,25.0
49936,4.0
49937,1.0
49938,0.0
49939,3.0
49940,2.0
49941,16.0
49942,0.0
49943,4.0
49944,2.0
49945,0.0
49946,10.0
49947,3.0
49948,1.0
49949,1.0
49950,3.0
49951,6.0
49952,1.0
49953,2.0
49954,4.0
49955,0.0
49956,4.0
49957,8.0
49958,5.0
49959,15.0
49960,6.0
49961,16.0
49962,0.0
49963,5.0
49964,2.0
49965,0.0
49966,0.0
49967,0.0
49968,5.0
49969,1.0
49970,0.0
49971,5.0
49972,3.0
49973,4.0
49974,0.0
49975,25.0
49976,3.0
49977,3.0
49978,3.0
49979,2.0
49980,6.0
49981,12.0
49982,3.0
49983,0.0
49984,1.0
49985,14.0
49986,6.0
49987,30.0
49988,0.0
49989,2.0
49990,3.0
49991,8.0
49992,5.0
49993,3.0
49994,28.0
49995,0.0
49996,8.0
49997,0.0
49998,5.0
49999,48.0
50000,0.0
50001,5.0
50002,1.0
50003,2.0
50004,5.0
50005,4.0
50006,4.0
50007,2.0
50008,0.0
50009,4.0
50010,4.0
50011,21.0
50012,2.0
50013,2.0
50014,2.0
50015,6.0
50016,6.0
50017,4.0
50018,5.0
50019,3.0
50020,1.0
50021,1.0
50022,17.0
50023,4.0
50024,2.0
50025,3.0
50026,0.0
50027,3.0
50028,5.0
50029,3.0
50030,1.0
50031,0.0
50032,5.0
50033,3.0
50034,6.0
50035,10.0
50036,1.0
50037,7.0
50038,2.0
50039,16.0
50040,0.0
50041,33.0
50042,8.0
50043,2.0
50044,0.0
50045,25.0
50046,2.0
50047,6.0
50048,0.0
50049,1.0
50050,3.0
50051,8.0
50052,5.0
50053,9.0
50054,0.0
50055,14.0
50056,10.0
50057,10.0
50058,0.0
