,Syt4
78722,22.0
78723,3.0
78724,11.0
78725,0.0
78726,25.0
78727,0.0
78728,9.0
78729,52.0
78730,5.0
78731,0.0
78732,1.0
78733,5.0
78734,55.0
78735,28.0
78736,2.0
78737,21.0
78738,26.0
78739,0.0
78740,5.0
78741,18.0
78742,0.0
78743,9.0
78744,0.0
78745,17.0
78746,17.0
78747,7.0
78748,9.0
78749,0.0
78750,0.0
78751,3.0
78752,42.0
78753,11.0
78754,26.0
78755,6.0
78756,0.0
78757,14.0
78758,7.0
78759,9.0
78760,8.0
78761,0.0
78762,5.0
78763,14.0
78764,6.0
78765,0.0
78766,20.0
78767,0.0
78768,3.0
78769,9.0
78770,18.0
78771,13.0
78772,38.0
78773,15.0
78774,9.0
78775,0.0
78776,11.0
78777,5.0
78778,0.0
78779,14.0
78780,17.0
78781,3.0
78782,1.0
78783,7.0
78784,1.0
78785,33.0
78786,5.0
78787,8.0
78788,40.0
78789,29.0
78790,0.0
78791,9.0
78792,3.0
78793,5.0
78794,1.0
78795,11.0
78796,57.0
78797,8.0
78798,19.0
78799,0.0
78800,11.0
78801,3.0
78802,25.0
78803,50.0
78804,8.0
78805,19.0
78806,47.0
78807,2.0
78808,10.0
78809,0.0
78810,5.0
78811,0.0
78812,14.0
78813,9.0
78814,15.0
78815,0.0
78816,0.0
78817,0.0
78818,0.0
78819,2.0
78820,2.0
78821,2.0
78822,2.0
78823,3.0
78824,0.0
78825,22.0
78826,0.0
78827,0.0
78828,0.0
78829,0.0
78830,12.0
78831,17.0
78832,17.0
78833,0.0
78834,0.0
78835,0.0
78836,32.0
78837,5.0
78838,0.0
78839,1.0
78840,0.0
78841,0.0
78842,0.0
78843,0.0
78844,6.0
78845,0.0
78846,5.0
78847,0.0
78848,0.0
78849,7.0
78850,6.0
78851,0.0
78852,0.0
78853,11.0
78854,0.0
78855,0.0
78856,18.0
78857,7.0
78858,3.0
78859,0.0
78860,12.0
78861,0.0
78862,9.0
78863,6.0
78864,21.0
78865,1.0
78866,1.0
78867,11.0
78868,9.0
78869,14.0
78870,13.0
78871,3.0
78872,0.0
78873,8.0
78874,3.0
78875,0.0
78876,0.0
78877,4.0
78878,19.0
78879,13.0
78880,10.0
78881,0.0
78882,2.0
78883,0.0
78884,0.0
78885,0.0
78886,8.0
78887,4.0
78888,9.0
78889,1.0
78890,0.0
78891,1.0
78892,0.0
78893,7.0
78894,11.0
78895,19.0
78896,0.0
78897,0.0
78898,3.0
78899,0.0
78900,8.0
78901,0.0
78902,2.0
78903,0.0
78904,0.0
78905,16.0
78906,8.0
78907,8.0
78908,3.0
78909,9.0
78910,0.0
78911,3.0
78912,24.0
78913,14.0
78914,15.0
78915,5.0
78916,0.0
78917,29.0
78918,0.0
78919,22.0
78920,19.0
78921,0.0
78922,32.0
78923,21.0
78924,0.0
78925,0.0
78926,0.0
78927,6.0
78928,0.0
78929,18.0
78930,0.0
78931,5.0
78932,0.0
78933,0.0
78934,2.0
78935,6.0
78936,3.0
78937,23.0
78938,1.0
78939,40.0
78940,3.0
78941,7.0
78942,0.0
78943,21.0
78944,24.0
78945,3.0
78946,7.0
78947,2.0
78948,0.0
78949,4.0
78950,0.0
78951,4.0
78952,0.0
78953,0.0
78954,2.0
78955,4.0
78956,9.0
78957,0.0
78958,0.0
78959,1.0
78960,0.0
78961,1.0
78962,43.0
78963,1.0
78964,0.0
78965,6.0
78966,1.0
78967,0.0
78968,7.0
78969,12.0
78970,24.0
78971,10.0
78972,4.0
78973,5.0
78974,0.0
78975,11.0
78976,0.0
78977,0.0
78978,0.0
78979,0.0
78980,5.0
78981,0.0
78982,0.0
78983,0.0
78984,5.0
78985,1.0
78986,9.0
78987,26.0
78988,8.0
78989,12.0
78990,0.0
78991,7.0
78992,0.0
78993,36.0
78994,2.0
78995,7.0
78996,0.0
78997,11.0
78998,3.0
78999,1.0
79000,2.0
79001,3.0
79002,1.0
79003,10.0
79004,17.0
79005,4.0
79006,1.0
79007,29.0
79008,16.0
79009,0.0
79010,15.0
79011,5.0
79012,13.0
79013,1.0
79014,0.0
79015,4.0
79016,0.0
79017,13.0
79018,0.0
79019,12.0
79020,0.0
79021,3.0
79022,6.0
79023,0.0
79024,0.0
79025,15.0
79026,20.0
79027,1.0
79028,16.0
79029,3.0
79030,6.0
79031,12.0
79032,2.0
79033,6.0
79034,0.0
79035,3.0
79036,7.0
79037,0.0
79038,12.0
79039,18.0
79040,2.0
79041,17.0
79042,13.0
79043,15.0
79044,12.0
79045,0.0
79046,0.0
79047,24.0
79048,3.0
79049,9.0
79050,5.0
79051,20.0
79052,0.0
79053,21.0
79054,20.0
79055,5.0
79056,24.0
79057,0.0
79058,7.0
79059,6.0
79060,4.0
79061,4.0
79062,0.0
79063,10.0
79064,4.0
79065,27.0
79066,0.0
79067,15.0
79068,4.0
79069,2.0
79070,3.0
79071,9.0
79072,10.0
79073,14.0
79074,2.0
79075,11.0
79076,1.0
79077,5.0
79078,1.0
79079,39.0
79080,12.0
79081,0.0
79082,11.0
79083,13.0
79084,18.0
79085,24.0
79086,0.0
79087,0.0
79088,1.0
79089,16.0
79090,1.0
79091,1.0
79092,7.0
79093,1.0
79094,34.0
79095,1.0
79096,8.0
79097,24.0
79098,20.0
79099,3.0
79100,2.0
79101,1.0
79102,0.0
79103,0.0
79104,1.0
79105,7.0
79106,0.0
79107,16.0
79108,0.0
79109,13.0
79110,3.0
79111,0.0
79112,0.0
79113,4.0
79114,16.0
79115,16.0
79116,15.0
79117,7.0
79118,15.0
79119,4.0
79120,16.0
79121,7.0
79122,29.0
79123,1.0
79124,6.0
79125,4.0
79126,0.0
79127,15.0
79128,1.0
79129,1.0
79130,3.0
79131,2.0
79132,17.0
79133,7.0
79134,11.0
79135,7.0
79136,0.0
79137,10.0
79138,22.0
79139,27.0
79140,7.0
79141,10.0
79142,8.0
79143,23.0
79144,0.0
79145,0.0
79146,8.0
79147,0.0
79148,0.0
79149,0.0
79150,0.0
79151,0.0
79152,0.0
79153,0.0
79154,0.0
79155,0.0
79156,0.0
79157,10.0
79158,0.0
79159,0.0
79160,5.0
79161,2.0
79162,0.0
79163,3.0
79164,0.0
79165,1.0
79166,0.0
79167,0.0
79168,8.0
79169,0.0
79170,0.0
79171,0.0
79172,0.0
79173,0.0
79174,0.0
79175,0.0
79176,0.0
79177,0.0
79178,0.0
79179,0.0
79180,4.0
79181,0.0
79182,1.0
79183,0.0
79184,0.0
79185,0.0
79186,4.0
79187,0.0
79188,0.0
79189,7.0
79190,0.0
79191,0.0
79192,0.0
79193,0.0
79194,0.0
79195,4.0
79196,0.0
79197,0.0
79198,0.0
79199,0.0
79200,0.0
79201,10.0
79202,0.0
79203,0.0
79204,0.0
79205,0.0
79206,0.0
79207,0.0
79208,0.0
79209,11.0
79210,0.0
79211,4.0
79212,0.0
79213,13.0
79214,0.0
79215,0.0
79216,0.0
79217,0.0
79218,0.0
79219,0.0
79220,0.0
79221,0.0
79222,0.0
79223,0.0
79224,0.0
79225,0.0
79226,0.0
79227,0.0
79228,0.0
79229,0.0
79230,0.0
79231,0.0
79232,1.0
79233,0.0
79234,0.0
79235,0.0
79236,0.0
79237,0.0
79238,0.0
79239,0.0
79240,0.0
79241,0.0
79242,0.0
79243,1.0
79244,0.0
79245,0.0
79246,2.0
79247,0.0
79248,2.0
79249,0.0
79250,0.0
79251,0.0
79252,0.0
79253,0.0
79254,0.0
79255,0.0
79256,0.0
79257,0.0
79258,0.0
79259,0.0
79260,0.0
79261,1.0
79262,0.0
79263,0.0
79264,0.0
79265,0.0
79266,0.0
79267,0.0
79268,0.0
79269,0.0
79270,0.0
79271,0.0
79272,0.0
79273,0.0
79274,0.0
79275,0.0
79276,0.0
79277,1.0
79278,0.0
79279,0.0
79280,0.0
79281,0.0
79282,0.0
79283,0.0
79284,0.0
79285,0.0
79286,0.0
79287,0.0
79288,2.0
79289,0.0
79290,0.0
79291,0.0
79292,2.0
79293,0.0
79294,0.0
79295,0.0
79296,0.0
79297,0.0
79298,0.0
79299,0.0
79300,0.0
79301,2.0
79302,8.0
79303,0.0
79304,0.0
79305,0.0
79306,0.0
79307,0.0
79308,1.0
79309,2.0
79310,0.0
79311,0.0
79312,0.0
79313,0.0
79314,0.0
79315,2.0
79316,0.0
79317,0.0
79318,3.0
79319,2.0
79320,6.0
79321,0.0
79322,0.0
79323,0.0
79324,1.0
79325,0.0
79326,0.0
79327,1.0
79328,0.0
79329,4.0
79330,0.0
79331,0.0
79332,0.0
79333,6.0
79334,0.0
79335,6.0
79336,6.0
79337,1.0
79338,1.0
79339,0.0
79340,3.0
79341,0.0
79342,1.0
79343,0.0
79344,2.0
79345,0.0
79346,0.0
79347,0.0
79348,2.0
79349,0.0
79350,1.0
79351,15.0
79352,0.0
79353,3.0
79354,0.0
79355,0.0
79356,0.0
79357,4.0
79358,1.0
79359,5.0
79360,5.0
79361,0.0
79362,0.0
79363,1.0
79364,14.0
79365,0.0
79366,0.0
79367,1.0
79368,11.0
79369,5.0
79370,1.0
79371,4.0
79372,1.0
79373,1.0
79374,0.0
79375,0.0
79376,1.0
79377,0.0
79378,0.0
79379,1.0
79380,0.0
79381,1.0
79382,0.0
79383,4.0
79384,0.0
79385,0.0
79386,0.0
79387,0.0
79388,0.0
79389,0.0
79390,1.0
79391,2.0
79392,1.0
79393,0.0
79394,3.0
79395,0.0
79396,1.0
79397,2.0
79398,3.0
79399,5.0
79400,1.0
79401,0.0
79402,8.0
79403,2.0
79404,4.0
79405,0.0
79406,3.0
79407,9.0
79408,1.0
79409,1.0
79410,2.0
79411,2.0
79412,1.0
79413,4.0
79414,1.0
79415,3.0
79416,0.0
79417,0.0
79418,4.0
79419,2.0
79420,10.0
79421,6.0
79422,5.0
79423,2.0
79424,0.0
79425,1.0
79426,2.0
79427,1.0
79428,2.0
79429,2.0
79430,1.0
79431,4.0
79432,4.0
79433,2.0
79434,0.0
79435,1.0
79436,2.0
79437,2.0
79438,5.0
79439,18.0
79440,1.0
79441,0.0
79442,7.0
79443,48.0
79444,0.0
79445,2.0
79446,2.0
79447,0.0
79448,2.0
79449,1.0
79450,9.0
79451,1.0
79452,0.0
79453,1.0
79454,2.0
79455,0.0
79456,3.0
79457,5.0
79458,2.0
79459,0.0
79460,3.0
79461,8.0
79462,7.0
79463,9.0
79464,0.0
79465,5.0
79466,1.0
79467,0.0
79468,2.0
79469,1.0
79470,3.0
79471,0.0
79472,0.0
79473,5.0
79474,0.0
79475,0.0
79476,3.0
79477,6.0
79478,0.0
79479,38.0
79480,36.0
79481,0.0
79482,0.0
79483,1.0
79484,1.0
79485,0.0
79486,33.0
79487,2.0
79488,0.0
79489,0.0
79490,42.0
79491,3.0
79492,4.0
79493,3.0
79494,0.0
79495,6.0
79496,1.0
79497,1.0
79498,3.0
79499,5.0
79500,2.0
79501,1.0
79502,1.0
79503,0.0
79504,1.0
79505,10.0
79506,2.0
79507,1.0
79508,1.0
79509,8.0
79510,0.0
79511,4.0
79512,1.0
79513,8.0
79514,24.0
79515,4.0
79516,6.0
79517,4.0
79518,1.0
79519,2.0
79520,0.0
79521,0.0
79522,2.0
79523,20.0
79524,2.0
79525,2.0
79526,1.0
79527,33.0
79528,32.0
79529,0.0
79530,3.0
79531,2.0
79532,2.0
79533,6.0
79534,7.0
79535,3.0
79536,4.0
79537,1.0
79538,7.0
79539,2.0
79540,0.0
79541,0.0
79542,2.0
79543,0.0
79544,2.0
79545,0.0
79546,0.0
79547,7.0
79548,61.0
79549,1.0
79550,0.0
79551,0.0
79552,1.0
79553,4.0
79554,41.0
79555,2.0
79556,12.0
79557,5.0
79558,0.0
79559,4.0
79560,33.0
79561,1.0
79562,9.0
79563,5.0
79564,31.0
79565,8.0
79566,3.0
79567,5.0
79568,9.0
79569,5.0
79570,1.0
79571,7.0
79572,2.0
79573,0.0
79574,2.0
79575,0.0
79576,0.0
79577,1.0
79578,6.0
79579,2.0
79580,0.0
79581,0.0
79582,0.0
79583,25.0
79584,1.0
79585,11.0
79586,3.0
79587,27.0
79588,24.0
79589,0.0
79590,3.0
79591,5.0
79592,10.0
79593,32.0
79594,0.0
79595,3.0
79596,21.0
79597,5.0
79598,1.0
79599,31.0
79600,1.0
79601,3.0
79602,25.0
79603,13.0
79604,13.0
79605,0.0
79606,29.0
79607,16.0
79608,0.0
79609,21.0
79610,17.0
79611,0.0
79612,14.0
79613,9.0
79614,13.0
79615,5.0
79616,15.0
79617,0.0
79618,5.0
79619,3.0
79620,2.0
79621,3.0
79622,2.0
79623,15.0
79624,2.0
79625,1.0
79626,0.0
79627,2.0
79628,2.0
79629,4.0
79630,0.0
79631,9.0
79632,33.0
79633,0.0
79634,21.0
79635,0.0
79636,16.0
79637,0.0
79638,24.0
79639,0.0
79640,0.0
79641,9.0
79642,0.0
79643,30.0
79644,49.0
79645,12.0
79646,0.0
79647,27.0
79648,13.0
79649,3.0
79650,2.0
79651,30.0
79652,4.0
79653,0.0
79654,0.0
79655,0.0
79656,0.0
79657,0.0
79658,0.0
79659,0.0
79660,0.0
79661,2.0
79662,0.0
79663,0.0
79664,0.0
79665,0.0
79666,0.0
79667,0.0
79668,0.0
79669,0.0
79670,0.0
79671,0.0
79672,7.0
79673,0.0
79674,0.0
79675,1.0
79676,0.0
79677,0.0
79678,37.0
79679,0.0
79680,0.0
79681,0.0
79682,4.0
79683,0.0
79684,0.0
79685,0.0
79686,24.0
79687,0.0
79688,0.0
79689,0.0
79690,17.0
79691,0.0
79692,0.0
79693,0.0
79694,7.0
79695,7.0
79696,0.0
79697,0.0
79698,0.0
79699,0.0
79700,0.0
79701,21.0
79702,0.0
79703,0.0
79704,0.0
79705,0.0
79706,0.0
79707,17.0
79708,2.0
79709,0.0
79710,0.0
79711,0.0
79712,0.0
79713,0.0
79714,0.0
79715,0.0
79716,0.0
79717,0.0
79718,0.0
79719,0.0
79720,0.0
79721,0.0
79722,0.0
79723,2.0
79724,0.0
79725,0.0
79726,0.0
79727,0.0
79728,5.0
79729,0.0
79730,0.0
79731,0.0
79732,0.0
79733,0.0
79734,0.0
79735,0.0
79736,0.0
79737,0.0
79738,0.0
79739,0.0
79740,0.0
79741,0.0
79742,0.0
79743,0.0
79744,0.0
79745,0.0
79746,0.0
79747,0.0
79748,0.0
79749,0.0
79750,0.0
79751,0.0
79752,0.0
79753,0.0
79754,0.0
79755,0.0
79756,0.0
79757,0.0
79758,0.0
79759,0.0
79760,0.0
79761,0.0
79762,0.0
79763,0.0
79764,0.0
79765,0.0
79766,0.0
79767,0.0
79768,0.0
79769,0.0
79770,0.0
79771,0.0
79772,0.0
79773,0.0
79774,0.0
79775,0.0
79776,0.0
79777,0.0
79778,0.0
79779,0.0
79780,0.0
79781,0.0
79782,0.0
79783,0.0
79784,0.0
79785,0.0
79786,0.0
79787,0.0
79788,0.0
79789,0.0
79790,0.0
79791,0.0
79792,0.0
79793,0.0
79794,0.0
79795,0.0
79796,0.0
79797,0.0
79798,0.0
79799,0.0
79800,0.0
79801,0.0
79802,0.0
79803,0.0
79804,0.0
79805,0.0
79806,0.0
79807,0.0
79808,0.0
79809,0.0
79810,0.0
79811,0.0
79812,0.0
79813,0.0
79814,0.0
79815,0.0
79816,0.0
79817,0.0
79818,0.0
79819,0.0
79820,0.0
79821,0.0
79822,0.0
79823,0.0
79824,0.0
79825,0.0
79826,0.0
79827,0.0
79828,0.0
79829,0.0
79830,0.0
79831,0.0
79832,0.0
79833,0.0
79834,0.0
79835,0.0
79836,0.0
79837,0.0
79838,0.0
79839,0.0
79840,0.0
79841,0.0
79842,0.0
79843,0.0
79844,0.0
79845,0.0
79846,20.0
79847,0.0
79848,0.0
79849,0.0
79850,0.0
79851,0.0
79852,0.0
79853,0.0
79854,0.0
79855,0.0
79856,0.0
79857,0.0
79858,0.0
79859,0.0
79860,0.0
79861,0.0
79862,0.0
79863,0.0
79864,36.0
79865,0.0
79866,0.0
79867,2.0
79868,0.0
79869,0.0
79870,0.0
79871,0.0
79872,0.0
79873,0.0
79874,0.0
79875,0.0
79876,0.0
79877,0.0
79878,0.0
79879,0.0
79880,0.0
79881,0.0
79882,1.0
79883,0.0
79884,0.0
79885,0.0
79886,0.0
79887,0.0
79888,0.0
79889,0.0
79890,0.0
79891,0.0
79892,0.0
79893,0.0
79894,0.0
79895,0.0
79896,0.0
79897,0.0
79898,0.0
79899,0.0
79900,0.0
79901,0.0
79902,0.0
79903,0.0
79904,0.0
79905,0.0
79906,0.0
79907,0.0
79908,0.0
79909,0.0
79910,0.0
79911,0.0
79912,1.0
79913,0.0
79914,0.0
79915,0.0
79916,0.0
79917,0.0
79918,0.0
79919,0.0
79920,0.0
79921,0.0
79922,0.0
79923,0.0
79924,0.0
79925,0.0
79926,0.0
79927,0.0
79928,0.0
79929,0.0
79930,0.0
79931,0.0
79932,0.0
79933,0.0
79934,0.0
79935,0.0
79936,0.0
79937,0.0
79938,0.0
79939,0.0
79940,0.0
79941,0.0
79942,0.0
79943,0.0
79944,0.0
79945,0.0
79946,0.0
79947,0.0
79948,0.0
79949,0.0
79950,0.0
79951,0.0
79952,0.0
79953,0.0
79954,0.0
79955,0.0
79956,0.0
79957,0.0
79958,0.0
79959,0.0
79960,0.0
79961,0.0
79962,0.0
79963,0.0
79964,0.0
79965,0.0
79966,0.0
79967,0.0
79968,0.0
79969,0.0
79970,0.0
79971,0.0
79972,0.0
79973,0.0
79974,0.0
79975,0.0
79976,0.0
79977,0.0
79978,0.0
79979,0.0
79980,0.0
79981,0.0
79982,0.0
79983,0.0
79984,0.0
79985,0.0
79986,0.0
79987,0.0
79988,0.0
79989,0.0
79990,0.0
79991,0.0
79992,0.0
79993,0.0
79994,0.0
79995,0.0
79996,0.0
79997,0.0
79998,0.0
79999,0.0
80000,0.0
80001,0.0
80002,0.0
80003,0.0
80004,0.0
80005,0.0
80006,0.0
80007,0.0
80008,0.0
80009,0.0
80010,0.0
80011,5.0
80012,0.0
80013,0.0
80014,0.0
80015,0.0
80016,0.0
80017,0.0
80018,0.0
80019,0.0
80020,0.0
80021,0.0
80022,0.0
80023,0.0
80024,0.0
80025,0.0
80026,0.0
80027,0.0
80028,0.0
80029,0.0
80030,0.0
80031,0.0
80032,0.0
80033,0.0
80034,0.0
80035,0.0
80036,0.0
80037,0.0
80038,0.0
80039,0.0
80040,0.0
80041,0.0
80042,0.0
80043,0.0
80044,0.0
80045,0.0
80046,0.0
80047,0.0
80048,0.0
80049,0.0
80050,0.0
80051,2.0
80052,0.0
80053,0.0
80054,0.0
80055,1.0
80056,9.0
80057,7.0
80058,0.0
80059,0.0
80060,2.0
80061,2.0
80062,14.0
80063,9.0
80064,0.0
80065,0.0
80066,13.0
80067,3.0
80068,23.0
80069,6.0
80070,0.0
80071,0.0
80072,0.0
80073,0.0
80074,2.0
80075,13.0
80076,0.0
80077,0.0
80078,15.0
80079,1.0
80080,0.0
80081,3.0
80082,15.0
80083,1.0
80084,0.0
80085,0.0
80086,12.0
80087,8.0
80088,0.0
80089,9.0
80090,10.0
80091,2.0
80092,7.0
80093,0.0
80094,3.0
80095,4.0
80096,2.0
80097,0.0
80098,0.0
80099,3.0
80100,2.0
80101,23.0
80102,0.0
80103,12.0
80104,0.0
80105,3.0
80106,0.0
80107,2.0
80108,0.0
80109,22.0
80110,0.0
80111,0.0
80112,10.0
80113,0.0
80114,0.0
80115,0.0
80116,0.0
80117,0.0
80118,12.0
80119,5.0
80120,15.0
80121,3.0
80122,19.0
80123,5.0
80124,13.0
80125,0.0
80126,0.0
80127,0.0
80128,16.0
80129,0.0
80130,5.0
80131,0.0
80132,8.0
80133,0.0
80134,6.0
80135,0.0
80136,5.0
80137,0.0
80138,0.0
80139,0.0
80140,10.0
80141,0.0
80142,0.0
80143,0.0
80144,0.0
80145,0.0
80146,0.0
80147,15.0
80148,0.0
80149,0.0
80150,0.0
80151,1.0
80152,0.0
80153,1.0
80154,24.0
80155,3.0
80156,0.0
80157,15.0
80158,0.0
80159,0.0
80160,0.0
80161,2.0
80162,30.0
80163,3.0
80164,0.0
80165,0.0
80166,0.0
80167,0.0
80168,0.0
80169,0.0
80170,0.0
80171,0.0
80172,0.0
80173,0.0
80174,0.0
80175,0.0
80176,0.0
80177,10.0
80178,0.0
80179,0.0
80180,0.0
80181,0.0
80182,0.0
80183,1.0
80184,0.0
80185,0.0
80186,0.0
80187,0.0
80188,0.0
80189,0.0
80190,0.0
80191,0.0
80192,0.0
80193,0.0
80194,0.0
80195,0.0
80196,0.0
80197,0.0
80198,0.0
80199,0.0
80200,0.0
80201,0.0
80202,0.0
80203,0.0
80204,0.0
80205,0.0
80206,0.0
80207,0.0
80208,0.0
80209,0.0
80210,0.0
80211,0.0
80212,0.0
80213,0.0
80214,0.0
80215,0.0
80216,0.0
80217,0.0
80218,0.0
80219,0.0
80220,0.0
80221,0.0
80222,0.0
80223,0.0
80224,0.0
80225,0.0
80226,0.0
80227,0.0
80228,0.0
80229,0.0
80230,0.0
80231,0.0
80232,0.0
80233,1.0
80234,0.0
80235,0.0
80236,0.0
80237,2.0
80238,0.0
80239,13.0
80240,0.0
80241,0.0
80242,4.0
80243,0.0
80244,0.0
80245,1.0
80246,11.0
80247,1.0
80248,0.0
80249,11.0
80250,0.0
80251,0.0
80252,0.0
80253,0.0
80254,0.0
80255,0.0
80256,0.0
80257,1.0
80258,0.0
80259,18.0
80260,0.0
80261,0.0
80262,2.0
80263,0.0
80264,0.0
80265,0.0
80266,0.0
80267,0.0
80268,0.0
80269,0.0
80270,0.0
80271,0.0
80272,0.0
80273,0.0
80274,2.0
80275,15.0
80276,9.0
80277,0.0
80278,0.0
80279,0.0
80280,0.0
80281,0.0
80282,0.0
80283,0.0
80284,1.0
80285,0.0
80286,31.0
80287,0.0
80288,0.0
80289,0.0
80290,0.0
80291,0.0
80292,0.0
80293,0.0
80294,0.0
80295,0.0
80296,0.0
80297,9.0
80298,0.0
80299,0.0
80300,0.0
80301,0.0
80302,0.0
80303,4.0
80304,16.0
80305,0.0
80306,0.0
80307,12.0
80308,0.0
80309,1.0
80310,0.0
80311,0.0
80312,0.0
80313,2.0
80314,0.0
80315,0.0
80316,0.0
80317,0.0
80318,0.0
80319,0.0
80320,0.0
80321,0.0
80322,0.0
80323,0.0
80324,0.0
80325,0.0
80326,0.0
80327,2.0
80328,0.0
80329,1.0
80330,3.0
80331,0.0
80332,0.0
80333,0.0
80334,0.0
80335,0.0
80336,1.0
80337,15.0
80338,0.0
80339,0.0
80340,3.0
80341,0.0
80342,0.0
80343,0.0
80344,0.0
80345,0.0
80346,0.0
80347,5.0
80348,0.0
80349,0.0
80350,0.0
80351,0.0
80352,0.0
80353,0.0
80354,0.0
80355,0.0
80356,0.0
80357,0.0
80358,0.0
80359,0.0
80360,0.0
80361,11.0
80362,10.0
80363,0.0
80364,0.0
80365,18.0
80366,0.0
80367,6.0
80368,0.0
80369,0.0
80370,6.0
80371,0.0
80372,0.0
80373,1.0
80374,0.0
80375,0.0
80376,0.0
80377,0.0
80378,0.0
80379,0.0
80380,0.0
80381,0.0
80382,0.0
80383,0.0
80384,0.0
80385,0.0
80386,0.0
80387,0.0
80388,0.0
80389,0.0
80390,0.0
80391,0.0
80392,0.0
80393,0.0
80394,0.0
80395,0.0
80396,0.0
80397,0.0
80398,0.0
80399,0.0
80400,0.0
80401,0.0
80402,0.0
80403,0.0
80404,0.0
80405,0.0
80406,0.0
80407,0.0
80408,0.0
80409,0.0
80410,0.0
80411,0.0
80412,0.0
80413,0.0
80414,0.0
80415,1.0
80416,2.0
80417,3.0
80418,1.0
80419,2.0
80420,0.0
80421,0.0
80422,0.0
80423,1.0
80424,3.0
80425,0.0
80426,0.0
80427,0.0
80428,0.0
80429,0.0
80430,0.0
80431,0.0
80432,0.0
80433,0.0
80434,0.0
80435,0.0
80436,0.0
80437,0.0
80438,0.0
80439,0.0
80440,0.0
80441,1.0
80442,0.0
80443,0.0
80444,0.0
80445,0.0
80446,0.0
80447,0.0
80448,0.0
80449,0.0
80450,1.0
80451,0.0
80452,20.0
80453,0.0
80454,3.0
80455,0.0
80456,0.0
80457,0.0
80458,0.0
80459,0.0
80460,0.0
80461,2.0
80462,0.0
80463,0.0
80464,0.0
80465,13.0
80466,0.0
80467,0.0
80468,3.0
80469,10.0
80470,0.0
80471,26.0
80472,0.0
80473,0.0
80474,0.0
80475,23.0
80476,13.0
80477,30.0
80478,0.0
80479,0.0
80480,14.0
80481,0.0
80482,19.0
80483,7.0
80484,12.0
80485,12.0
80486,4.0
80487,0.0
80488,0.0
80489,0.0
80490,10.0
80491,12.0
80492,2.0
80493,3.0
80494,1.0
80495,8.0
80496,0.0
80497,17.0
80498,0.0
80499,0.0
80500,0.0
80501,0.0
80502,0.0
80503,0.0
80504,0.0
80505,3.0
80506,0.0
80507,8.0
80508,4.0
80509,0.0
80510,0.0
80511,0.0
80512,23.0
80513,0.0
80514,0.0
80515,0.0
80516,0.0
80517,17.0
80518,18.0
80519,10.0
80520,1.0
80521,1.0
80522,8.0
80523,2.0
80524,18.0
80525,5.0
80526,1.0
80527,11.0
80528,0.0
80529,11.0
80530,2.0
80531,0.0
80532,18.0
80533,0.0
80534,0.0
80535,0.0
80536,36.0
80537,39.0
80538,0.0
80539,31.0
80540,2.0
80541,1.0
80542,1.0
80543,0.0
80544,11.0
80545,0.0
80546,0.0
80547,4.0
80548,0.0
80549,0.0
80550,5.0
80551,3.0
80552,4.0
80553,0.0
80554,8.0
80555,17.0
80556,1.0
80557,0.0
80558,0.0
80559,0.0
80560,6.0
80561,0.0
80562,20.0
80563,8.0
80564,4.0
80565,12.0
80566,20.0
80567,14.0
80568,7.0
80569,0.0
80570,0.0
80571,7.0
80572,0.0
80573,0.0
80574,0.0
80575,0.0
80576,0.0
80577,15.0
80578,1.0
80579,0.0
80580,12.0
80581,9.0
80582,10.0
80583,0.0
80584,2.0
80585,0.0
80586,0.0
80587,0.0
80588,0.0
80589,0.0
80590,0.0
80591,0.0
80592,3.0
80593,0.0
80594,0.0
80595,8.0
80596,0.0
80597,0.0
80598,1.0
80599,0.0
80600,9.0
80601,22.0
80602,0.0
80603,6.0
80604,0.0
80605,0.0
80606,0.0
80607,0.0
80608,0.0
80609,5.0
80610,0.0
80611,0.0
80612,0.0
80613,0.0
80614,0.0
80615,7.0
80616,0.0
80617,0.0
80618,1.0
80619,0.0
80620,6.0
80621,0.0
80622,0.0
80623,0.0
80624,0.0
80625,1.0
80626,0.0
80627,0.0
80628,0.0
80629,0.0
80630,0.0
80631,0.0
80632,0.0
80633,0.0
80634,0.0
80635,0.0
80636,0.0
80637,0.0
80638,0.0
80639,0.0
80640,0.0
80641,0.0
80642,0.0
80643,0.0
80644,0.0
80645,0.0
80646,0.0
80647,0.0
80648,0.0
80649,0.0
80650,0.0
80651,0.0
80652,0.0
80653,0.0
80654,0.0
80655,0.0
80656,0.0
80657,0.0
80658,0.0
80659,0.0
80660,0.0
80661,0.0
80662,0.0
80663,0.0
80664,0.0
80665,0.0
80666,0.0
80667,0.0
80668,0.0
80669,0.0
80670,0.0
80671,0.0
80672,0.0
80673,0.0
80674,0.0
80675,0.0
80676,0.0
80677,0.0
80678,0.0
80679,0.0
80680,0.0
80681,0.0
80682,0.0
80683,0.0
80684,0.0
80685,0.0
80686,0.0
80687,0.0
80688,0.0
80689,0.0
80690,0.0
80691,0.0
80692,0.0
80693,0.0
80694,0.0
80695,0.0
80696,0.0
80697,0.0
80698,0.0
80699,0.0
80700,0.0
80701,0.0
80702,0.0
80703,0.0
80704,0.0
80705,0.0
80706,0.0
80707,0.0
80708,0.0
80709,0.0
80710,0.0
80711,0.0
80712,0.0
80713,0.0
80714,0.0
80715,0.0
80716,0.0
80717,0.0
80718,0.0
80719,0.0
80720,0.0
